"rid","pid","elevation.min","WS_ID","ws_mi60_mean","ws_accum_precip_mean","ws_10.min.storm.accum_mean","ws_30.min.storm.accum_mean","ws_60.min.storm.accum_mean","ws_sbs_mean","ws_dnbr.BAER_mean","ws_dnbr.extended_mean","ws_flow.accum_max","ws_slope_mean","ws_aspect.northness_mean","ws_aspect.eastness_mean","ws_slope.northness_mean","ws_slope.eastness_mean","ws_bare.earth_mean","ws_ndvi.max_mean","ws_ndvi.mean_mean","ws_ndvi.min_mean","ws_ndvi.range_mean","ws_RV.Sand","ws_RV.Silt","ws_RV.Clay","ws_Kw","ch_elevation.min","ch_watershed","ch_valley_width","ch_area","ch_channel_width","ch_channel.width.over.valley.width","ch_elevation.mean","ch_slope.median","ch_flow.accumulation.max","ch_curvature.median","ch_sfm.erosion.mean","ch_sfm.erosion.count","ch_sfm.erosion.sum","ch_sfm.deposition.mean","ch_sfm.deposition.count","ch_sfm.deposition.sum","ch_sfm.net.change","ch_sfm.net.change.norm","ch_ch_area","ch_distance.upstream","ch_distance.downstream","ch_slope.upstream","ch_slope.downstream","ch_central.slope.difference","ch_slope.over.width","ch_change.in.slope.over.width","ch_stream.power","ch_slope.over.width.central.diff","ch_stream.power.central.diff","ch_lidar.erosion.mean","ch_lidar.erosion.count","ch_lidar.erosion.sum","ch_lidar.deposition.mean","ch_lidar.deposition.count","ch_lidar.deposition.sum","ch_lidar.net.change","ch_lidar.net.change.norm","ch_lidar.resolution","hs_area","hs_hillslope.length","hs_flow.accumulation.max","hs_elevation.range","hs_mi60.mean","hs_accum.precip.mean","hs_storm.accum.10.min.mean","hs_storm.accum.30.min.mean","hs_storm.accum.60.min.mean","hs_slope.median","hs_aspect.northness.median","hs_aspect.eastness.median","hs_slope.northness.median","hs_slope.eastness.median","hs_curvature.median","hs_bare.earth.mean","hs_ndvi.max.mean","hs_ndvi.mean.mean","hs_ndvi.min.mean","hs_ndvi.range.mean","hs_dnbr.BAER.median","hs_extended.dnbr.median","hs_drainage_density","ch_sfm.net.change.count","ch_lidar.net.change.count","ch_sfm.erosion.norm","ch_sfm.deposition.norm","ch_lidar.erosion.norm","ch_lidar.deposition.norm","ratio","snapdist","upDist","afv_flow_accum","locID","netID","netgeom","X","Y"
137,1,-1.25647757612564,12,0,0,0,0,0,-0.947735885750948,0.366747667785719,0.360186879617784,0.56577444755744,0.750074281304335,-2.00349945430615,-0.341986117960659,0.750074281304335,0.750074281304335,0.219067850147924,-0.755978535303583,-0.959738695364638,-1.16306470625857,-0.67707982120152,0,0,0,0,-1.25647757612564,1,0.367079947483428,0.764859247178765,0.787813972705956,0.655779856180722,-1.28056542752244,-0.563316592787443,0.564864905254349,0.0768405432188728,0.33688297471008,12393.0000000001,7.71956551542731,0.161289206789648,570.0000000001,0.169987703329293,7.88955321865661,0.11229654822136,1.0688296782289,0.201369866756854,2.09386808745243,-0.557030129588531,-0.642956618398078,-0.330899687056025,-0.780133321198803,-0.21318519984269,-0.877015271711884,-0.240732720255521,-0.26746556993984,0.511090959921429,63.0000000001,32.19873046885,0.511090959921429,63.0000000001,32.19873046885,2.61472324662745,0.689603960498536,1e-10,-0.313115411249182,-0.690860757205951,-0.388386409880691,-0.644354744578955,-4.44089209850063e-16,-0.382546725320064,0.480828192821169,0.480831325561079,-0.883976661622512,0.0222935757636119,-0.584385062089644,-0.228789423318606,0.0227883683045139,0.0227883683045139,0.0682849444988157,-0.613515287782535,0.39580792414033,0.299946355274234,-0.379262431067238,0.77118439623547,-1.08396480856089,-0.708862738108056,0,12393.0000000001,1.90909090919091,0.109877015383964,0.00241953273739628,0.458303047760189,0.458303047760189,0.146195920457772,0.339084078520277,4462.96383460817,0.001953125,1,1,"SNETWORK (1 137 4462.96383460817 0.146195920457772 1 1)",412428.223702034,4449848.70700166
137,2,-1.1850344569649,17,0,0,0,0,0,-0.903362141295051,0.405193355807288,0.359692481402879,0.561509290081173,0.742796903298808,-1.98324921399238,-0.335671706310354,0.742796903298808,0.742796903298808,0.218448080851097,-0.752801355408545,-0.956520522267419,-1.15443001489241,-0.675062522674485,0,0,0,0,-1.1850344569649,1,-0.217448747774111,0.416049834234349,0.424477637513451,0.931793967714659,-1.19420137429009,0.627287818492598,0.560415296790005,0.497283276391846,0.252872156644908,3922.0000000001,1.83377457158381,0.268472604880053,4952.0000000001,2.45820420360051,4.29197877508431,0.0804114262520912,0.502688860383487,-0.296666279670679,-0.607262355366536,0.545428163847206,0.538517247171629,-0.177808854398657,0.173766310722121,-0.148889701761589,0.221980161106207,-0.341535411055614,-0.375432397797063,0.130342705405233,43.0000000001,5.604736328225,0.130342705405233,43.0000000001,5.604736328225,0.53350274184134,0.357904324735005,1e-10,-0.495166431585459,-1.07794746403166,1.0331233211152,-0.772654974713116,0,-0.382546725320064,0.480828192821169,0.480831325561079,-0.883976661622543,0.309731138012912,0.987263727416443,-0.859560588468278,0.332624167428873,0.332624167428873,1.02895340077006,-1.17088355627162,-0.21905647532665,-0.0107145410155491,0.0621898176994483,-0.33522077667791,-0.0658005379497484,-0.246204211741875,0.0433350237216974,4952.0000000001,1.0000000001,0.0343562809289503,0.046055145223141,0.105006307108919,0.105006307108919,0.162137107054261,0.265286299633916,4490.65306293391,0.001953125,2,1,"SNETWORK (1 137 4490.65306293391 0.162137107054261 2 2)",412451.024768319,4449857.72217432
137,3,-1.17262180287135,18,0,0,0,0,0,-0.887421971219553,0.410092828780568,0.361096332002194,0.560761672644491,0.741651004420388,-1.99178621034976,-0.33380073297718,0.741651004420388,0.741651004420388,0.21823351694343,-0.751789513693885,-0.95573448026538,-1.15374385846838,-0.673961842346587,0,0,0,0,-1.17262180287135,1,-0.352313027143184,0.290756240024663,0.29551862670791,0.914213568484797,-1.18325569213334,0.549666955468525,0.559929613246458,0.267200122533804,0.151975460149514,4406.0000000001,1.23809880407419,0.234803282295902,5310.0000000001,2.30534553772074,3.54344434169493,0.0732985175491412,0.333911964568503,0.357210837632321,-0.303621970373452,0.542798065132408,0.660767346387724,0.184120107916931,0.236467700577633,0.142603421475803,0.28305053546127,-0.607731078964561,-0.662034220939717,0.148863447573404,47.0000000001,6.99658203135,0.148863447573404,47.0000000001,6.99658203135,0.642427253199983,0.240128456449494,1e-10,0.263345492680381,0.166979504379878,-0.143374203499354,0.241900444763446,0,-0.38254672532005,0.480828192821183,0.480831325561079,-0.883976661622512,0.23879482051927,-0.718000074633307,0.0953873012215578,0.253321267549046,0.253321267549046,-0.0355733875523941,0.369621356397761,-0.010324533874639,-0.156784555599947,-0.705406856765595,0.358306426458559,-1.16794229148105,-0.754230519286183,0,5310.0000000001,1.18181818191818,0.0256109022855472,0.047687615163594,0.144728981370452,0.144728981370452,0.164959071420423,0.78743087077821,4495.55470655929,0.001953125,3,1,"SNETWORK (1 137 4495.55470655929 0.164959071420423 3 3)",412454.490753765,4449861.18815977
137,4,-1.15719115561365,19,0,0,0,0,0,-0.773446394912852,0.410092828780568,0.36996028685636,0.557558131928311,0.734885015294478,-1.93904960381513,-0.337087205028371,0.734885015294478,0.734885015294478,0.21604959216238,-0.749323607042869,-0.951948188574375,-1.14410182271407,-0.673035051995963,0,0,0,0,-1.15719115561365,1,-0.430485180232842,0.0482614731744231,0.048660063043488,0.739754935195447,-1.17360339852629,0.547021084011455,0.559111423276944,-0.162554964867453,0.0827234009408695,692.0000000001,0.10584535888129,0.238134825789842,6204.0000000001,2.73169398584518,2.83753934462647,0.0711387795091122,0.0503493038353617,0.437333107229071,0.336981583129758,0.486883161104907,0.582393392850697,0.118521404525123,0.436306133235403,0.117385039740998,0.472685022919007,-0.569429268229912,-0.619762941686493,0.209015877116129,31.0000000001,6.4794921876,0.209015877116129,31.0000000001,6.4794921876,0.60196029739265,0.187602245587318,1e-10,-0.932449724986544,-1.06694863571667,1.13075198455417,-0.74554409046485,0,-0.382546725320078,0.480828192821169,0.480831325561079,-0.883976661622482,0.468830739406086,0.861506412850515,-0.89015912906189,0.517605023299428,0.517605023299428,1.10607954794974,-1.76086319265699,-0.165340769228545,-0.0552349070298947,-0.0966189386920909,-0.17667769680482,-0.553587294643363,0.185724572108911,0,6204.0000000001,0.454545454645455,0.00265360536562961,0.0684851740434826,0.16244467809716,0.16244467809716,0.168298693981438,0.451640960961586,4501.35550256993,0.001953125,4,1,"SNETWORK (1 137 4501.35550256993 0.168298693981438 4 4)",412459.178322355,4449863.87572851
137,5,-1.10511133247175,23,0,0,0,0,0,-0.687861987914566,0.427683427290174,0.369528435172608,0.553932187360406,0.726659368122189,-1.91964184876002,-0.336633098680453,0.726659368122189,0.726659368122189,0.215682154833121,-0.746961406948353,-0.948943050155027,-1.1360717656138,-0.671898554933168,0,0,0,0,-1.10511133247175,1,-0.769089445632371,-0.587550417694474,-0.577334460170042,0.00467234592324311,-1.123571474261,0.360984575434981,0.553604519098571,-0.69509494911793,0.144318282366948,1701.0000000001,0.453902954182388,0.0844400516914827,414.0000000001,0.0646377419315727,0.518540696013961,0.0216260730151405,-0.483214663828743,0.198222980722172,-0.259573178321647,0.332820595750257,0.53266877828469,0.429992618541747,0.891812914296995,0.752583934483959,0.882118980998209,-0.0881314131185554,-0.101312456591401,0.167329334177381,21.0000000001,3.513916015725,0.167329334177381,21.0000000001,3.513916015725,0.180114255244347,0.234728849944035,1e-10,-0.0464565986626133,-0.0804516651824068,-0.282594664555397,0.0252607519341896,4.44089209850063e-16,-0.38254672532005,0.480828192821169,0.480831325561053,-0.883976661622543,0.476818341994614,-0.716309591076034,0.347128716530994,0.527158588320719,0.527158588320719,0.101189887891671,0.0878599177074501,0.0414835424819142,-0.117602048366918,-0.773815386261565,0.467595715535661,-1.05778891655922,-0.108092125570503,0,1701.0000000001,1e-10,0.0189303143586094,0.00269575855653103,0.146550125323616,0.146550125323616,0.180712195967024,0.476136427212114,4522.91727833364,0.001953125,5,1,"SNETWORK (1 137 4522.91727833364 0.180712195967024 5 5)",412474.596373075,4449877.29377937
137,6,-1.08787359237466,24,0,0,0,0,0,-0.687861987914566,0.427683427290174,0.369528435172608,0.55227995282534,0.72259760318596,-1.89184306988354,-0.340199515646836,0.72259760318596,0.72259760318596,0.21472683430102,-0.745832618061534,-0.947121900213833,-1.13069470871523,-0.671653090442828,0,0,0,0,-1.08787359237466,1,-0.948544638504184,-0.594019594960833,-0.583514991232709,0.255465753556801,-1.10885726007657,0.335784376529734,0.55116862932632,-0.701867151808855,0.202734932648786,1617.0000000001,0.606144196530412,0.0969883574909959,999.0000000001,0.179152320210955,0.785296516641367,0.0329228428823393,-0.487404648947944,1.59352858378949,0.18122114526555,0.417550616595803,0.391880385008741,-0.213255095617948,0.882089340976344,-0.329865257258343,0.873331731907864,1.31849358308925,1.41100175238169,0.397974917863158,19.0000000001,7.5615234376,0.397974917863158,19.0000000001,7.5615234376,0.496876134531304,0.270676687872948,1e-10,0.0230665541282403,-0.0430387579422715,-0.178604809849962,0.0723607305061035,-4.44089209850063e-16,-0.382546725320078,0.480828192821169,0.480831325561079,-0.883976661622543,0.513028889003609,-0.531745788907964,0.275570144285802,0.570795300447346,0.570795300447346,0.137220881232964,-0.376570165288644,-0.0690041320153723,-0.170725720484645,-0.717428462383302,0.280587201810453,-1.01312202112153,-0.0943269134569092,0,1617.0000000001,0.0909090910090909,0.0254120445744453,0.00751079820789398,0.317009998241438,0.317009998241438,0.183830418166637,0.503630697298885,4528.33351042733,0.001953125,6,1,"SNETWORK (1 137 4528.33351042733 0.183830418166637 6 6)",412478.719120714,4449880.41652709
137,7,-0.983125159694424,30,0,0,0,0,0,-0.459205326869801,0.502412421089542,0.369635849841169,0.542968377651472,0.699090653437942,-1.78768602744167,-0.3507397406966,0.699090653437942,0.699090653437942,0.212388830731905,-0.73414809326472,-0.931287407567438,-1.0979263004612,-0.664430871885132,0,0,0,0,-0.983125159694424,1,-0.119202240083026,-0.0606497482406531,-0.0609124433248898,-0.0457566016824569,-0.996815675894484,0.308262730918116,0.54217974774344,0.00706334325441741,0.401999508880609,308.0000000001,0.228935732798872,0.535332327130509,662.0000000001,0.655267764875185,0.884203497574058,0.0241735629170095,-0.0606603185687168,2.627556491041,-1.83043803605032,0.545446868531841,0.453286290766471,-0.410489364252714,0.395272313778954,-0.450151511128062,0.432286787826189,-3.39107797129718,-3.64994265685671,1.30948036605395,19.0000000001,24.880126953225,1.30948036605395,19.0000000001,24.880126953225,1.85221345469409,1.34753845933258,1e-10,-0.272970986974849,-0.291875137893767,1.13050724296714,-0.236907526484592,-4.44089209850063e-16,-0.382546725320064,0.480828192821183,0.480831325561053,-0.883976661622543,0.547022475827893,-0.57965947856415,0.453362123259369,0.612252522704507,0.612252522704507,-0.21603512855184,-0.609434881536781,-0.288498549877511,-0.340390573938994,-0.92375768669532,0.0729203300008961,-0.892673140252032,-0.470446189435826,0,662.0000000001,0.0909090910090909,0.00625895773005203,0.0179146050869575,0.680206890738052,0.680206890738052,0.202112692071532,0.852279730368965,4560.08911741444,0.001953125,7,1,"SNETWORK (1 137 4560.08911741444 0.202112692071532 7 7)",412502.809764604,4449897.50717149
137,8,-0.965998208015643,31,0,0,0,0,0,-0.430579014744094,0.502412421089542,0.369201077749815,0.541790880188699,0.69617406213152,-1.77186997793999,-0.35364789406146,0.69617406213152,0.69617406213152,0.212213981218091,-0.732793549995907,-0.929465018760774,-1.09399240622464,-0.663627939144481,0,0,0,0,-0.965998208015643,1,-0.31917947096502,-0.816569676999711,-0.793412457417923,-0.839656887437688,-0.984577445919844,0.54968577232544,0.541634287763764,-0.447814857315801,0.125271869954907,118.0000000001,0.0273320944821169,0.145012513635026,682.0000000001,0.182863572364018,0.210195666746135,0.0105547548711039,-0.619467509431905,-0.910057982566568,2.56123971171054,0.461426085316633,0.338647024394474,-0.480455578553033,1.21958660710567,-0.925642255549298,1.16207022008507,-1.01680682132271,-1.09954069587443,0.86798095713125,8.0000000001,6.94384765635,0.86798095713125,8.0000000001,6.94384765635,0.448537419615084,0.364570893351921,1e-10,-0.768550205983934,-0.849797637417895,-0.330735036002664,-0.599115351046056,8.88178419700125e-16,-0.38254672532005,0.480828192821196,0.480831325561157,-0.883976661622451,0.569239684429699,0.412942292721828,-0.711775769118788,0.63960798775994,0.63960798775994,0.454863343252883,-0.531244005976435,-0.226890205781389,-0.12690799570876,-0.609977723765309,-0.000477955762354108,-0.164069569811941,-0.347204849252493,0,682.0000000001,0.590909091009091,0.00137245243057067,0.00918230234053319,0.348678021526523,0.348678021526523,0.205676208815694,0.753787636112689,4566.27880901452,0.001953125,8,1,"SNETWORK (1 137 4566.27880901452 0.205676208815694 8 8)",412506.479430779,4449902.17683759
137,9,-0.953715464345095,32,0,0,0,0,0,-0.401942856939219,0.502412421089542,0.369201077749815,0.541379690598524,0.695172977725669,-1.77184649313661,-0.35283482516395,0.695172977725669,0.695172977725669,0.212091994521559,-0.732335267144045,-0.928923084030555,-1.09297016050596,-0.663284281583395,0,0,0,0,-0.953715464345095,1,-0.359120081539619,-0.370379611188635,-0.367466432209319,-0.205832688611139,-0.964652334156231,0.465161115186559,0.540509743559089,-0.411171049608541,0.068800638960731,201.0000000001,0.0255697142467877,0.15935882480492,1365.0000000001,0.402203748730908,0.427773462877696,0.0149797072953564,-0.329639831797032,4.35098199536348,-0.904561954609677,0.428677263292285,0.582412392271885,0.259955676657795,0.756657815059965,0.383785688129215,0.761557214113237,2.76280037837105,2.96003367656399,1.38716947125385,13.0000000001,18.0332031251,1.38716947125385,13.0000000001,18.0332031251,1.31637975515837,1.20307740713647,1e-10,1.14689084017127,0.487506828971594,1.13046613175165,0.945058735603549,0,-0.382546725320064,-0.0121681966488472,-0.0121682759282985,-0.390983936191073,0.582571937069151,-0.88348131009835,0.432346907010986,0.656123187684313,0.656123187684313,-1.19135013948718,-0.0347908765373021,-0.515453821815936,-0.601842459970938,-1.08969497733088,-0.166203305371271,-0.988785334885781,-1.11194318979519,1186695329.75961,1365.0000000001,0.363636363736364,0.000895396428990014,0.0140843107663664,0.631484012245208,0.631484012245208,0.208447691929865,0.48347434022865,4571.09276864574,0.001953125,9,1,"SNETWORK (1 137 4571.09276864574 0.208447691929865 9 9)",412509.883414278,4449905.58082109
137,10,-0.800979088825279,39,0,0,0,0,0,0.201699837167852,0.633905567905491,0.401288108774361,0.510970351361505,0.615672960963281,-1.27459154091679,-0.414633477578914,0.615672960963281,0.615672960963281,0.200052862830171,-0.686940136076242,-0.866358697540022,-0.975432389056578,-0.633004620069702,0,0,0,0,-0.800979088825279,1,0.0743210479163335,0.361604639568834,0.368329546183671,0.376760490547253,-0.807830609598084,-0.0679029526138966,0.509754767170781,0.486650737067535,0.285111473558814,3564.0000000001,1.87883972671926,0.140572222139054,1209.0000000001,0.314241222273996,2.19308094889325,0.0428937596614265,0.427330679339521,0.643944249627787,0.205534145803266,-0.0422308868311841,0.321650365722094,0.892308339324877,-0.172080028584434,0.690187850312098,-0.138879011161063,0.129399498541268,0.130887394111623,0.435489052320395,38.0000000001,16.548583984475,0.435489052320395,38.0000000001,16.548583984475,1.20019488345658,0.290418511122223,1e-10,-0.511792405649399,-0.728550860741492,-0.481605308036427,-0.521336624780275,0,-0.382546725320064,0.480828192821169,0.480831325561105,-0.883976661622512,0.650531179967682,-1.00589331068518,0.380531853387833,0.741481113797162,0.741481113797162,0.0353453693194731,-0.48285632491645,-0.511332048672202,-0.547654103297562,-0.889439537236721,-0.263374635643738,-1.00863481772867,0.269257896098428,0,3564.0000000001,0.772727272827273,0.0367476173336911,0.00614614222773539,0.323668391218501,0.323668391218501,0.230779615559587,0.736123035670435,4609.882461533,0.001953125,10,1,"SNETWORK (1 137 4609.882461533 0.230779615559587 10 10)",412538.119480945,4449926.81688827
