"rid","pid","elevation.min","WS_ID","ws_mi60_mean","ws_accum_precip_mean","ws_10.min.storm.accum_mean","ws_30.min.storm.accum_mean","ws_60.min.storm.accum_mean","ws_sbs_mean","ws_dnbr.BAER_mean","ws_dnbr.extended_mean","ws_flow.accum_max","ws_slope_mean","ws_aspect.northness_mean","ws_aspect.eastness_mean","ws_slope.northness_mean","ws_slope.eastness_mean","ws_bare.earth_mean","ws_ndvi.max_mean","ws_ndvi.mean_mean","ws_ndvi.min_mean","ws_ndvi.range_mean","ws_RV.Sand","ws_RV.Silt","ws_RV.Clay","ws_Kw","ch_elevation.min","ch_watershed","ch_valley_width","ch_area","ch_channel_width","ch_channel.width.over.valley.width","ch_elevation.mean","ch_slope.median","ch_flow.accumulation.max","ch_curvature.median","ch_sfm.erosion.mean","ch_sfm.erosion.count","ch_sfm.erosion.sum","ch_sfm.deposition.mean","ch_sfm.deposition.count","ch_sfm.deposition.sum","ch_sfm.net.change","ch_sfm.net.change.norm","ch_distance.upstream","ch_distance.downstream","ch_slope.upstream","ch_slope.downstream","ch_central.slope.difference","ch_slope.over.width","ch_change.in.slope.over.width","ch_stream.power","ch_slope.over.width.central.diff","ch_stream.power.central.diff","hs_area","hs_hillslope.length","hs_flow.accumulation.max","hs_elevation.range","hs_mi60.mean","hs_accum.precip.mean","hs_storm.accum.10.min.mean","hs_storm.accum.30.min.mean","hs_storm.accum.60.min.mean","hs_slope.median","hs_aspect.northness.median","hs_aspect.eastness.median","hs_slope.northness.median","hs_slope.eastness.median","hs_curvature.median","hs_bare.earth.mean","hs_ndvi.max.mean","hs_ndvi.mean.mean","hs_ndvi.min.mean","hs_ndvi.range.mean","hs_dnbr.BAER.median","hs_extended.dnbr.median","hs_drainage_density","ch_sfm.net.change.count","ch_sfm.erosion.norm","ch_sfm.deposition.norm","ratio","snapdist","upDist","afv_flow_accum","locID","netID","netgeom","bootstrap_rep"
28,98000001,0.111684508538086,214,-0.268041164135857,-0.507523118116241,-0.715996162004961,-0.715344983900652,-0.711097017555422,0.784074309810413,0.805811504116819,2.07254504006208,-0.555881781546679,-0.475706250404637,-0.204098591720661,2.66778108489387,-0.475706250404637,-0.475706250404637,-0.134295081791573,-0.916716450481291,-0.976038322417134,0.785268985003364,-1.32730674809889,0.468172484599588,-2.26546906187625,-1.53286713286713,0.194922194922195,0.111684508538086,8,-0.704725001780194,1.23985164197365,1.25239487232682,1.20043118806376,0.118196442681651,1.78080744595415,-0.552428323478895,0.0278980750765339,0.181997654703508,9134.0000000001,2.65779551485302,0.0423353019974025,1721.0000000001,0.116487224455361,2.77428273920838,0.104736233591034,4.57491280964618,3.70157251340095,1.91810015088975,1.72793464637678,-0.268986288007158,0.87600573974518,-0.22195477570219,-0.318628552268577,-0.444870997543868,0.169463379629037,-0.662679968484504,-0.820725158191271,-0.000603960479615131,-0.21688438478571,0.121428129376515,-0.277526342387342,-0.89778437282183,-0.860982036160374,-0.83280147843515,1.2977748741296,0.0350268949187407,1.37703563387478,1.79889244128445,1.79889244128445,3.85060449596689,1.06316675953723e-11,0.256335876640727,0.134197552726625,0.36146679781237,0.207483865543354,0.931327324968197,0.864505368203634,0,9134.0000000001,0.100338544330943,0.00439768916009142,0.34361663180946,0.0194212086498737,1888.94672362979,0.125,755,2,"SNETWORK (2 28 1888.94672362979 0.34361663180946 98000001 755)",98
41,98000002,-0.624510152650038,68,-0.886598059773572,-0.0928456434617663,0.315622755524543,0.310024668600395,0.31737100022456,1.001345114161,1.18621650920771,0.845258887897947,-0.11999111025775,0.469781201287885,0.493956475054615,0.393109337634445,0.469781201287885,0.469781201287885,0.556426597143791,-0.418412441283861,-0.5573517071639,0.0977025741442621,-0.573220710829206,-0.720739219712526,0,-0.434965034965035,-0.700859950859951,-0.624510152650038,10,-0.14843955417594,4.33677962677433,4.51710956111546,0.227099468651754,-0.625402553285762,-0.953663553103907,-0.117684003540661,0.680176021343569,0.10986496475053,679.0000000001,0.477072665733,0.0851642826428243,1477.0000000001,0.804439758210963,1.28151242384396,0.0283035631699715,-0.751214948919027,0.848472176718577,-1.02281893691516,-0.758965384818341,0.422117702034475,-1.78737364890848,0.207231762345594,-1.30398862386459,0.202639587150327,0.18519283403796,-2.35338664974709,-1.79964561514359,0.144813274040605,-0.489771515548816,-0.658232714974315,-1.30374704394875e-15,0.102215627178161,0.139017963839617,0.167198521564845,-2.97217169743082,-0.297784649224557,-0.291516264876602,-1.61959221747646,-1.61959221747646,-1.75688844814311,1.06316675953723e-11,0.462054928120132,0.484053171787021,1.46962481638644,0.165087490279871,-1.34435508545699,-0.395648215411322,0,1477.0000000001,0.0105366565555831,0.0177669065143884,0.180255121127634,0.503439864143729,2066.52847309163,0.0625,1274,2,"SNETWORK (2 41 2066.52847309163 0.180255121127634 98000002 1274)",98
16,98000003,0.695163632585754,301,0.288659805977357,0.708741764562854,0.0737102907633875,0.0682577010310203,0.067165878475577,-0.699413405120993,-0.775669049096991,-0.354771669424231,0.40980124320324,-0.233622303903827,-0.472013512814852,0.472292928138458,-0.233622303903827,-0.233622303903827,0.370761982788857,0.562473638831431,0.656580933521154,0.268112026014184,0.63219978889635,-0.443531827515401,0.0161216029479497,0.044324905863371,-0.265923265923267,0.695163632585754,9,-0.357119746418272,-0.466638343580596,-0.461528127005033,0.331343138241783,0.692379959655574,1.09216806084063,0.411275376873813,-1.31039976186326,0.117596008592716,636.0000000001,0.119576619505765,0.116148417912526,6126.0000000001,1.13759288009108,1.25716949949685,0.0640441735054144,-0.244930199622776,-0.294866071740174,1.58004259987863,0.00445948132152579,-2.47000257342095,0.978279257104376,-2.76102806623852,0.837471152977154,-2.75856285624972,-4.34887423807982,0.486277056383671,0.505194083901309,0.125244360240996,1.260271390348,0.562105955755759,0.451834062908154,0,-4.51494518067087e-15,-4.84823954093274e-15,0.305651693636605,1.02044339034453,-0.847422618619257,0.33122029284466,0.33122029284466,0.16749902472049,1.06316675953723e-11,-1.0919358421827,-0.959649868840863,-0.47263087866483,-1.06769874138443,1.39933403573863,0.356992690614627,5.03224058743695e-14,6126.0000000001,0.00609160956587814,0.0579525638395363,0.204840710946518,0.112214577617124,2865.48160547349,0.0625,369,2,"SNETWORK (2 16 2865.48160547349 0.204840710946518 98000003 369)",98
43,98000004,0.49560890266846,184,-0.0343645341584618,0.726058121384469,0.965149594579297,0.947078472655203,0.966783102940535,0.46319509375453,0.367942878561843,-0.0962828308358442,-0.615582145829569,0.14442104656111,1.17677884458232,-1.6547672581346,0.14442104656111,0.14442104656111,-0.226036561344618,0.659205304562491,0.54781639167423,-0.884193802176093,0.965096930454119,0.147843942505134,-0.958083832335329,-0.581818181818182,-0.163390663390663,0.49560890266846,11,-0.610787952302927,-1.2525843379526,-1.22548894341173,0.683785841852217,0.491734397962838,0.423361320830809,-0.61010581268576,-1.40809663085433,0.0612969531746341,10.0000000001,0.604097936231628,0.0267767963068319,2.0000000001,0.0527785038049688,0.656876439936597,0.0384696895536853,2.27471081923832,1.22048056537813,0.632509234311183,0.626879555361386,-0.0128406910858834,0.727598025716647,-0.0182393016771769,-0.564008825410227,1.35838424132665,0.373639439772288,0.0696560108452452,-0.00201462500949952,-0.0385847646952609,-0.048175584997285,-0.353148128111645,0.538992472803681,2.19258446122347,2.15155944355969,2.28302402457116,-0.220025994692884,0.303426593923641,0.202264046483468,-0.210793964490647,-0.210793964490647,0.989915744282367,1.06316675953723e-11,0.924106503279106,0.77565568191467,1.10913922546359,0.758231931834348,-0.42307229684262,-0.404131147698569,0.00919893416700081,10.0000000001,0.0353787388209218,0.00309095063276345,0.723056491992812,0.278191800403874,3852.27394092691,0.0312500660060792,1653,2,"SNETWORK (2 43 3852.27394092691 0.723056491992812 98000004 1653)",98
43,98000005,-0.37296086623246,33,0.12371145778112,0.869954874556633,0.532114998802948,0.540517197237357,0.552449009633917,-0.3210542264757,-0.262569715565815,-0.70700119994425,-0.0113261061341489,-0.381575409278321,0.546781669740444,-1.24773759357404,-0.381575409278321,-0.381575409278321,0.38805014847108,0.638778109842984,0.438317554711991,0.047596692806679,0.76876718955562,0,0.0419161676646709,0.81118881118881,0.429975429975429,-0.37296086623246,11,0.312754344890506,-0.331211826268192,-0.328173193105656,-0.354944809823107,-0.375348871122103,-0.807104188366452,-0.00832010109280965,0.464795013021057,0.335116658459766,6.0000000001,1.98159880582176,0.0553058181958033,2.0000000001,0.109010738454536,2.09060954417629,0.103984409529545,0.139614289930414,-0.121543060053787,-0.647611006920751,-0.648213580620317,0.0109175450089615,-0.874645754127829,0.011249307649009,-0.438039138948001,0.00909338012918982,0.0174661495743442,0.350938299825645,0.165764403738865,0.062501695777305,0.25007244766184,-0.353148128111646,0.538992472803679,0.102215627178161,0.139017963839617,0.16719852156484,0.118274649336596,-1.31438422170629,0.271917158259402,0.122590557818126,0.122590557818126,-0.640885301261463,1.06316675953723e-11,-0.298771581576633,-0.277371711677366,-0.381318220496659,-0.221051048263934,-0.0740255207332256,0.0382928554717618,0,6.0000000001,0.0985623461459472,0.00542206328359772,0.128971337920699,1.57044206213091,2985.70042651839,0.0312500660060792,1504,2,"SNETWORK (2 43 2985.70042651839 0.128971337920699 98000005 1504)",98
28,98000006,-0.326618313288002,172,-0.790377993358492,-0.853832397374456,-0.715996162004961,-0.715344983900652,-0.711097017555422,0.778814355960649,0.788919868784561,2.03793412571441,-0.422574956174931,0.4799820742961,0.110358836574048,2.81620204863124,0.4799820742961,0.4799820742961,0.00507397333708807,-0.853498557754115,-0.923718432676606,0.721391754275101,-1.23591355034629,0.468172484599588,-2.26546906187625,-1.53286713286713,0.194922194922195,-0.326618313288002,8,-0.193745922428526,-2.05826226165245,-1.98983766187983,-0.125413904702081,-0.325656061830541,0.00717231164959576,-0.419493691501056,1.17849233951978,0.190810647700995,3054.0000000001,0.9316792086903,0.0678209702141754,1232.0000000001,0.133588622434637,1.06526783102494,0.0720531770054899,-0.824927998456422,-1.01461457126052,-0.654924828714291,0.107484377762083,1.23119338683718,0.573959575370605,1.82390300857732,-0.16583291873167,1.88424006971573,-0.919480458444424,-2.12925791485709,-2.09337980344631,-0.0439676882215444,-0.491155758252703,-0.471792152073761,-0.752292666128179,-0.897784372821835,-0.860982036160374,-0.83280147843515,-1.45302350406627,0.24839906057926,-0.942711805471264,-1.06336681364875,-1.06336681364875,-7.84898437077441,-1.9151035472896e-09,1.14577920132613,1.30707075418274,0.99251690400101,1.02919084185303,-0.175340148594738,1.04184765213699,0,3054.0000000001,0.0630174355095625,0.00903574139592742,0.0506633358505693,2.63022642844589,1656.37628107838,0.125,713,2,"SNETWORK (2 28 1656.37628107838 0.0506633358505693 98000006 713)",98
17,98000007,-0.433589687916186,145,0.152577399052067,0.406018494492994,-0.358045591966192,-0.357303355798844,-0.355675841278248,-0.178617160742613,-0.171217834279549,0.151144199841007,1.07487037682378,0.621548319950915,-0.0679298639479471,-0.0813314230488189,0.621548319950915,0.621548319950915,0.471382953897763,-0.0313244949194692,-0.00442465047639509,-0.344441294128259,-0.00427314445038468,-0.33264887063655,-0.333618477331052,-0.204195804195803,-0.181818181818182,-0.433589687916186,9,0.640654011414011,0.637483589204506,0.639398154626893,-0.500575463799648,-0.434124375610002,-0.625346625476619,1.07473916275731,0.578178839488912,0.102326733853736,4810.0000000001,0.786920325233957,0.14281192574997,729.0000000001,0.166451831560832,0.953372156694789,0.039990947035337,-0.0904403152014189,-0.132979697093386,-0.639274726062374,-0.392328471762885,0.39347808923506,-0.804790011299824,0.362350911548649,0.222412307411044,-0.0690344184075212,-0.159932652781411,-2.35338664978353,-2.57957875762477,0.189886738749104,-0.487003030141041,0.121428129376515,-0.277526342387342,-1.4058558810172,-1.37829262321507,-1.40813399619979,-1.66209345324936,-0.0532021848066623,0.041715428265675,-1.16521331913943,-1.16521331913943,0.823941984927412,1.06316675953723e-11,0.458842664758421,0.690794804597807,0.324230251437108,0.438273469065685,1.43530265330437,0.875905703266718,0,4810.0000000001,0.033008819008489,0.00698212792684802,0.504599076869983,1.46464765363393,1967.20804173564,0.125,564,2,"SNETWORK (2 17 1967.20804173564 0.504599076869983 98000007 564)",98
29,98000008,-0.578962223437389,131,-0.790377993358492,-0.853832397374456,-0.715996162004961,-0.715344983900652,-0.711097017555422,0.602741833385198,0.585278489091428,1.82064992251273,-0.189145140916777,1.21098218349598,-0.241767135055749,3.52918447711237,1.21098218349598,1.21098218349598,0.151305058256589,-0.726949908744203,-0.82552682410788,0.575830880216547,-1.04972483746597,1.04722792607803,-2.90419161676647,-1.63076923076923,0.553235053235053,-0.578962223437389,8,0.345556714654709,0.160194880600134,0.159733336425868,-0.3545920415064,-0.579776191945137,-0.550451586853264,-0.186437368148828,0.467439210897483,0.250454533633274,2532.0000000001,1.01388188680447,0.106856532166873,477.0000000001,0.0814918581648689,1.09537374486934,0.0499633494560493,-0.00966057101589112,0.0478886865189234,-0.723643007243953,-0.913611450720259,-0.279201315095151,-0.609232374593737,-0.279519169128167,-0.452869955680362,-0.236324498224475,-0.191258971509911,-1.90913693961712,-2.04041691129101,-1.65185136742683,-0.483086636149554,-0.471792152073761,-0.752292666128179,-0.89778437282183,-0.860982036160374,-0.832801478435145,-0.109046399939044,-0.500506936677843,0.9668264605782,-0.107179471880149,-0.107179471880149,-12.6150980906794,1.06316675953723e-11,0.722279950083131,0.849407067343423,-0.307032238564317,0.879301403940832,-1.98861220621664,1.3575570593572,0,2532.0000000001,0.0462462562692272,0.00371709308682217,0.800150650267146,1.19043867941946,1430.7523424735,0.25,926,2,"SNETWORK (2 29 1430.7523424735 0.800150650267146 98000008 926)",98
43,98000009,-0.336839204839612,42,0.12371145778112,0.869954874556633,0.532114998802948,0.540517197237357,0.552449009633917,-0.333133588533415,-0.284251332508213,-0.747176988492142,-0.0328262803761208,-0.408852543654305,0.598774222286205,-1.22405351220298,-0.408852543654305,-0.408852543654305,0.378820489133355,0.667169447985173,0.461605102818719,0.0642155024165979,0.801517916632105,0,0.0419161676646709,0.81118881118881,0.429975429975429,-0.336839204839612,11,0.124166362583057,-0.398579444434661,-0.394571384061364,-0.230250508430565,-0.337942160453138,-0.604416904723175,-0.0302004213205701,0.134036178563639,1.0616360164937,6.0000000001,6.27762485018575,0.0615873812766505,4.0000000001,0.242784073332916,6.52040892341866,0.32819908803634,0.312475579050011,0.226084455080947,0.412145863366311,-0.481171440689885,-1.36195656613721,-0.560080605642077,-1.50452129938892,-0.263621197106687,-1.47920458355375,-1.490427429485,-2.21189543769288,-2.31143912815137,-1.81700660454991,-0.491155758252703,-0.353148128111646,0.538992472803681,0.102215627178161,0.139017963839617,0.167198521564845,-1.01817515326742,0.418978981050052,-0.849145203824579,-0.816823939545854,-0.816823939545854,14.9915206172827,1.06316675953723e-11,0.12767841775524,0.158211047037551,0.257827638960541,0.0916100048525456,1.10797847098294,0.824601635417857,0,6.0000000001,0.315978763668708,0.0122203242676316,0.163640349116839,0.311929113231599,3036.27103355575,0.0312500660060792,1513,2,"SNETWORK (2 43 3036.27103355575 0.163640349116839 98000009 1513)",98
43,98000010,-0.00223255584344389,102,0.12371145778112,0.869954874556633,0.965149594579297,0.947078472655203,0.966783102940535,-0.0721014075590637,-0.0667197277774778,-0.468564435384234,-0.320123700461042,-0.471977371064525,0.690328554892386,-0.793414628071374,-0.471977371064525,-0.471977371064525,0.253242962527735,0.515506746685518,0.322595834228548,-0.24515708050263,0.666949657454286,-1.14579055441478,2.23053892215569,2.01958041958041,-0.227886977886978,-0.00223255584344389,11,0.608801414201035,-0.148149010389582,-0.1471413404654,-0.530745278321968,-0.00554703203016961,-0.737195643040778,-0.317281984700363,0.451180632515247,0.0591392890618874,2.0000000001,0.11656671545588,0.0767411888645721,1.0000000001,0.0756305027981024,0.192197218153983,0.00925583718886328,-0.253478196445202,-0.254497487966031,-0.295985859684379,-0.487382792872113,-0.290494686680764,-0.802916668176176,-0.307347917825974,-0.740058246491224,-0.287508868631016,-0.185220481183101,-0.4275340250354,-0.191429998446979,0.0944333079627281,-0.207431019978674,-0.353148128111646,0.538992472803679,2.19258446122347,2.15155944355969,2.28302402457116,-0.583743331217536,-0.117429026044444,0.292507540058386,-0.515062239353928,-0.515062239353928,-0.624753346479986,-0.413151052109421,1.18087503319379,1.25660776414255,1.30649148872707,0.991779474636926,-0.776005091440209,-0.376513321935136,0.015917994514279,2.0000000001,0.00561362197768589,0.00364221511117738,0.40018602268501,1.23331337347641,3381.3128415475,0.0312500660060792,1571,2,"SNETWORK (2 43 3381.3128415475 0.40018602268501 98000010 1571)",98
