"rid","pid","elevation.min","WS_ID","ws_mi60_mean","ws_accum_precip_mean","ws_10.min.storm.accum_mean","ws_30.min.storm.accum_mean","ws_60.min.storm.accum_mean","ws_sbs_mean","ws_dnbr.BAER_mean","ws_dnbr.extended_mean","ws_flow.accum_max","ws_slope_mean","ws_aspect.northness_mean","ws_aspect.eastness_mean","ws_slope.northness_mean","ws_slope.eastness_mean","ws_bare.earth_mean","ws_ndvi.max_mean","ws_ndvi.mean_mean","ws_ndvi.min_mean","ws_ndvi.range_mean","ws_RV.Sand","ws_RV.Silt","ws_RV.Clay","ws_Kw","ch_elevation.min","ch_watershed","ch_valley_width","ch_area","ch_channel_width","ch_channel.width.over.valley.width","ch_elevation.mean","ch_slope.median","ch_flow.accumulation.max","ch_curvature.median","ch_sfm.erosion.mean","ch_sfm.erosion.count","ch_sfm.erosion.sum","ch_sfm.deposition.mean","ch_sfm.deposition.count","ch_sfm.deposition.sum","ch_sfm.net.change","ch_sfm.net.change.norm","ch_ch_area","ch_distance.upstream","ch_distance.downstream","ch_slope.upstream","ch_slope.downstream","ch_central.slope.difference","ch_slope.over.width","ch_change.in.slope.over.width","ch_stream.power","ch_slope.over.width.central.diff","ch_stream.power.central.diff","hs_area","hs_hillslope.length","hs_flow.accumulation.max","hs_elevation.range","hs_mi60.mean","hs_accum.precip.mean","hs_storm.accum.10.min","hs_storm.accum.30.min","hs_storm.accum.60.min","hs_slope.median","hs_northness.median","hs_eastness.median","hs_curvature.median","hs_bare.earth.mean","hs_ndvi.max","hs_ndvi.mean","hs_ndvi.min","hs_ndvi.range","hs_dnbr.BAER.median","hs_extended.dnbr.median","hs_drainage_density","ch_lidar.erosion.mean","ch_lidar.erosion.count","ch_lidar.erosion.sum","ch_lidar.deposition.mean","ch_lidar.deposition.count","ch_lidar.deposition.sum","ch_lidar.net.change","ch_lidar.net.change.norm","ch_lidar.resolution","ch_sfm.net.change.count","ch_sfm.erosion.norm","ch_sfm.deposition.norm","ratio","snapdist","upDist","afv_flow_accum","locID","netID","netgeom","bootstrap_rep"
43,2000001,-0.222978577842391,16,0.12371145778112,0.869954874556633,0.545150200838989,0.54037036033024,0.554967563992924,-0.331055794227339,-0.323093025012694,-0.649065722705857,-0.242936024083627,-0.623073113918841,0.479215319765646,-0.496410945213044,-0.623073113918841,-0.623073113918841,0.306697307034233,0.684844789102656,0.4879962421264,0.209305487854718,0.811977544640939,-1.14579055441478,2.23053892215569,2.01958041958041,-0.227886977886978,-0.222978577842391,11,0.424798913441328,1.35537150687508,1.37200492363322,-0.327864002975312,-0.228545654647951,-1.15438887412429,-0.253007786730974,0.760316384750503,0.509672074213041,8.0000000001,4.01836414555083,1.11526028138962,12.0000000001,13.1894275402843,17.2077916857351,0.163268638011344,1.45780819443801,1.01209716128505,1.87085038205438,0.487950072529464,-1.17015072580674,-1.73911334003002,-1.52074575869655,-1.42810282267567,-1.0027453030802,-1.16129061493176,-0.786690988554851,1.12389227169376,0.129847177405745,-0.0888161148689335,-0.209885472437687,-0.541308442296464,0.572100843527667,0.767719502112539,0.76907472378006,0.792907162686064,-0.649424941403524,-0.508093812897772,0.575534482344322,0.303574702108198,0.143276130992762,0.806975988254228,0.715131215572218,1.04831784916582,0.635285384757751,-2.11360025566446,-1.3005797385842,0,0.00142097483144531,384.0000000001,0.0218261719750092,0.00142097483144531,384.0000000001,0.0218261719750092,0.0841052631249133,0.117170220295696,1e-10,12.0000000001,0.0381264983122279,0.125142139599116,0.25087461855194,0.749518238939345,3163.51694590194,0.0312500660060792,415,2,"SNETWORK (2 43 3163.51694590194 0.25087461855194 2000001 415)",2
36,2000002,0.858186171804849,49,1.53264647786662,1.1941726428676,1.45807027539656,1.42805593959054,1.43873085382348,0.443686954710041,0.39278988078562,-0.212511103435673,-0.0651967384233696,-0.353133337485703,0.932511896895297,-1.38326831886776,-0.353133337485703,-0.353133337485703,-0.625032914038997,-0.554446216297343,-0.677816793650941,-0.948684708059755,-0.566742655963805,0,0.0419161676646709,0.81118881118881,0.42997542997543,0.858186171804849,12,0.485288863660933,-0.135590835050727,-0.134547303994042,-0.45936760548779,0.851059579017193,-0.570647565855355,-0.0892266513572815,0.528966844773809,0.454027796117034,2798.0000000001,8.12432360362233,0.120196653986301,2938.0000000001,2.25840190271108,10.3827255062334,0.124498855743991,-0.129651587874531,-0.181602612096901,-0.295051973827466,-0.808684541865546,0.0110584866143283,0.906999118548932,-0.471495304674228,0.943812349154392,-0.210272890874935,0.714106408165393,0.704698853848271,-0.427827174909418,0.025625630340575,-1.82968170121813,-0.129425033022063,0.624586572549431,1.24714213358413,1.47405405100559,1.4635866274525,1.51936322606069,-0.497131875825577,0.162414413678056,-0.947384147986906,-0.321988108752815,-2.16066416143879,0.255533313843833,0.476465891538106,0.250406419421999,0.224701741019238,-0.013289552096918,0.214479280067602,0,0.0701160020250225,1112.0000000001,3.11875976572389,0.0701160020250225,1112.0000000001,3.11875976572389,0.717528712851047,0.562648258853697,1e-10,2938.0000000001,0.0974184467192635,0.0270804089247276,0.756118505658385,0.496098245104132,5391.60879888922,0.0156249669969604,256,2,"SNETWORK (2 36 5391.60879888922 0.756118505658385 2000002 256)",2
3,2000003,0.00440293447519684,44,-0.226804037760009,-0.273941878615531,-0.467885001197052,-0.45962963966976,-0.447550990366083,-0.408210151362521,-0.486214052060311,0.527299839062664,0.59114109798345,-0.408205275915426,-1.271065857073,-0.544609364447523,-0.408205275915426,-0.408205275915426,-4.61513133723956,0.174579246960684,0.254368779887347,1.11198211656727,-3.0657292314417e-05,0.0739219712525668,-0.0898203592814364,1.0005994005994,0.837837837837838,0.00440293447519684,7,-0.28238851377912,-0.857996505675081,-0.842461240226288,0.141505941380288,0.00422681938331824,1.29323011942367,0.568760825949408,-0.470096644734427,0.213053759686574,8243.0000000001,2.80782176698172,0.0793282821104823,8543.0000000001,1.08351141181053,3.89133317869224,0.0522775051228306,-0.776202007842765,1.66089478610626,0.393538951757453,1.31356612936116,0.21957068133813,-1.17348694480157,1.22019958372288,-1.36952613991844,1.00275238893071,-2.11378272698555,-3.84279357857297,0.604467588687596,0.399154680391732,0.196418348152187,1.2049605114359,-0.113402929148091,-0.306076196739156,-0.548852356426675,-0.539514797237458,-0.536021276397411,1.12162423814091,-1.28329601371023,1.25830700373454,-0.673052537860764,-0.29550373990884,-0.538896110036787,-0.711940434242415,-0.433855804971042,-0.495201095609399,-0.6808570400841,-0.287871030283085,0,0.0439330221851146,1185.5000000001,1.6956094361355,0.0439330221851146,1185.5000000001,1.6956094361355,0.427119157227289,0.421526316368591,1e-10,8543.0000000001,0.0377212409692645,0.0145562640535661,0.800012249352999,2.032936712685,2344.03484682291,0.0624998605480869,31,2,"SNETWORK (2 3 2344.03484682291 0.800012249352999 2000003 31)",2
12,2000004,0.404923370126261,63,0,-0.0695595240108285,-0.467885001197052,-0.45962963966976,-0.447550990366083,-0.665688680766168,-0.770051939173352,-0.0529372803252561,0.0499478087227509,-1.12631161973734,-1.76631474175132,-0.0414408125210705,-1.12631161973734,-1.12631161973734,-5.43825264806072,0.490533854680668,0.636699053433605,1.77650070738633,0.286060638750506,0.184804928131415,-0.778443113772456,0.103496503496504,0.51023751023751,0.404923370126261,7,0.607955293287514,-0.182072379946511,-0.180551820134722,-0.522357438244989,0.409655199041261,-0.118462956556185,0.041339884255595,0.742214601118757,0.473718718921038,5544.0000000001,4.19893161878528,0.213146362155735,5324.0000000001,1.81430795921478,6.01323957790006,0.072633425523776,-0.173472197331244,-0.380803531239114,0.0558304585304876,-0.352042838129723,-0.262150545314724,0.0914690899608169,0,0.0959473064310748,0.134355840232317,0.0859917947989597,0.114472695853598,-0.0206548284595608,0.32628199953734,0.266616455244467,0.464714661795849,0.16655645905666,0.0631387206841885,-0.442510549382163,-0.425818668347343,-0.413842296930608,0.607882999449464,-1.35077426856748,-0.118171270450694,-2.39684804278604,-1.59897467750161,-0.400176293739686,-0.451947652507067,-0.199661439423662,-0.401153535082231,0.026772257848213,-0.773806490784907,0,0.0298199270873396,1132.6875000001,1.40185058603743,0.0298199270873396,1132.6875000001,1.40185058603743,0.34810711348124,0.298942638644621,1e-10,5544.0000000001,0.0507185490681697,0.0219148763556063,0.544036353124401,1.39233942677433,2785.10476083222,0.0312499302740435,65,2,"SNETWORK (2 12 2785.10476083222 0.544036353124401 2000004 65)",2
17,2000005,0.429044218705141,66,0.152577399052067,0.406018494492994,0,0,0,-0.530929126560995,-0.622074877064975,-0.178247344882263,0.652275993525256,-0.210383804426327,-0.39691459945765,0.165947585852142,-0.210383804426327,-0.210383804426327,0.369316754326263,0.246765229932678,0.316929303581865,0.0218262887872402,0.285312453886806,-0.443531827515401,0.0161216029479497,0.044324905863371,-0.265923265923267,0.429044218705141,9,-0.757296852008024,-0.503584231127661,-0.497068624714628,1.06065274592878,0.433089525407835,1.26446362836553,0.628434102867253,-0.917926586374232,1.13592231176464,4115.0000000001,7.47334521696883,0.162243553495971,4688.0000000001,1.21605054618058,8.68939576304941,0.110402777865494,-0.468066330205806,0.0285570947856908,0.541048483745655,1.59631782988379,0.871388101256023,-0.807816123438817,1.09869703740947,-0.891245392496022,0.985008333718439,-1.26629180236339,-2.41648204977052,-0.300037803497587,-0.522249071517783,0.440270599230117,-0.0881252355982433,0.284089809390033,0,0.0305959229397174,0.0288937593794918,0.0107410102009282,1.25426437870395,-1.24107049097144,1.92970882175038,1.92295628575859,0.095710013095288,0.0658611222277294,0.105342464992835,0.278433012017553,0,0.133705621303556,-1.37577370788632,0.000675202348997285,0.0289990118566261,1134.12548828135,1.24384006510204,0.0289990118566261,1134.12548828135,1.24384006510204,0.342681052844156,0.346154192928522,1e-10,4688.0000000001,0.0949522951481655,0.015450482617329,0.918143848828154,0.116347010357024,2655.81224214243,0.125,159,2,"SNETWORK (2 17 2655.81224214243 0.918143848828154 2000005 159)",2
3,2000006,0.195957461104765,53,-0.226804037760009,-0.273941878615531,-0.467885001197052,-0.45962963966976,-0.447550990366083,-0.420451118300782,-0.495734146038169,0.502503510787476,0.499338910488178,-0.842163933093874,-1.26616727403875,-0.58953260562457,-0.842163933093874,-0.842163933093874,-4.87411866805522,0.230092732548738,0.326218347644177,1.33086851413938,0.0321472771083462,0.0739219712525668,-0.0898203592814364,1.0005994005994,0.837837837837838,0.195957461104765,7,-0.223030488400628,0.66627830816404,0.668473211370183,0.250286746850563,0.19210587786514,0.142744681832732,0.480509693461373,-0.303298373515895,0.179255830286419,14709.0000000001,4.21552308656328,0.0779566360391672,8157.0000000001,1.0166666709939,5.23218975745718,0.0553124310784813,0.678330928103535,-0.480292298141941,0.690673147965252,0.81242951383149,0.140490369446208,-0.751898180568679,0.00545706205273262,-0.687551109002891,0.438497981231081,-0.477895298784633,-0.823979340719753,-0.109455148547367,-0.0156652981195007,0.173839532202332,0.30327891460847,0.16655645905666,0.0631387206841901,-0.505702077878994,-0.488052340517406,-0.478432687656372,0.768397464330512,-1.2218594557156,0.0133486146804112,-0.976623279705262,-2.72648866168508,-0.147127834236433,-0.13803456372133,-0.0887929392164146,-0.142288864119079,-0.555006350633117,-0.170288428634816,0,0.0583596981683469,1238.9375000001,2.3404736329123,0.0583596981683469,1238.9375000001,2.3404736329123,0.579904676420536,0.594885223782019,1e-10,14709.0000000001,0.0445646737927126,0.0107477571857688,0.942563278544373,1.34807853028178,2549.5792785114,0.0624998605480869,25,2,"SNETWORK (2 3 2549.5792785114 0.942563278544373 2000006 25)",2
17,2000007,-0.254502806809644,43,0.152577399052067,0.406018494492994,0,0,0,-0.281273106385259,-0.285822387136248,0.049763983390732,0.967269261606886,0.457304796987709,-0.175499020455095,-0.0274300172471458,0.457304796987709,0.457304796987709,0.449215269219823,0.028050093092044,0.0671497280352214,-0.238010174163964,0.0518169467132132,-0.443531827515401,0.0161216029479497,0.044324905863371,-0.265923265923267,-0.254502806809644,9,-0.457458884303481,-2.61109720850373,-2.49255353536861,0.167238029646329,-0.255248000960995,-0.268632037199323,0.946332071773346,-0.169555461815767,0.144312817339306,2722.0000000001,0.628043319641784,0.14058410592353,12761.0000000001,2.8682533282377,3.49629664777949,0.0619360568501964,-2.07405605893467,0.235778621984992,0.796544956388266,0.318669134544659,0.310024556752016,-0.0201963597620681,0.501610042594015,-0.0384681334328982,0.883865273503723,0.510129078779876,1.14487335754561,0.0542957727713136,0.872765012780687,0.504266869789532,1.67896425649025,0.0416390651264839,-0.381538621485488,0.0512173633141192,0.0575368546939313,0.0450159450904333,0.406297985143708,0.26834962062204,0.325311331802309,-0.655544597173033,0.156960238448605,-0.622484158798488,-0.726114404155729,-0.603910591853011,-0.543884824070218,0.898901336441262,0.580475055313947,0,0.0382910890914999,1148.0000000001,1.63664672861575,0.0382910890914999,1148.0000000001,1.63664672861575,0.395883968608598,0.378935578685333,1e-10,12761.0000000001,0.0111256368096051,0.0508104199405913,0.598389170886877,0.782611386512364,2123.38037681503,0.125,166,2,"SNETWORK (2 17 2123.38037681503 0.598389170886877 2000007 166)",2
37,2000008,0.372798074632427,23,1.29896932353205,1.22104076566898,1.45807027539656,1.42805593959054,1.43873085382348,0.121591395617898,0.0544819271237972,-0.526306175850318,0.626629653722221,-0.403152567804601,0.650684289149541,-1.011837077106,-0.403152567804601,-0.403152567804601,-0.54111335794536,-0.586100558174533,-0.638541891458223,-0.520980172176144,-0.682953436999087,0.665297741273101,-1.69993346640053,-0.507226107226108,0.644007644007643,0.372798074632427,12,-0.452335847223675,0.762059773808235,0.765540696014439,0.567754441241093,0.366828304422963,0.52777997769547,0.603256930311749,0.0703571592436375,0.202111222678889,1482.0000000001,1.91555971339104,0.0778780702374009,3598.0000000001,1.79198100510273,3.70754071839376,0.038609541084174,0.781746772541265,2.45286541720045,-0.0577877365962653,0.294955474070566,0.562370364921076,0.271270609750302,0.269078952743847,0.247407851842768,0.623343194347944,0.389055934211677,0.694125075083094,0.786438232589522,0.375873737212727,0.433958704180887,0.162054815091772,0.541308442296464,1.19356398938533,1.47405405100559,1.4635866274525,1.5193632260607,-0.366278548337319,-0.478008205385815,-0.161615644103785,0.156139358232466,-0.109137642716214,0.350493895969926,0.443557958930518,0.433454670536779,0.282808242173778,-1.08547674997149,-1.21962959210503,0.000555724596944252,0.0643482608886905,1050.0000000001,2.70262695322404,0.0643482608886905,1050.0000000001,2.70262695322404,0.609813713211265,0.50556964390205,1e-10,3598.0000000001,0.019948231692511,0.0186613092916629,0.525617590699412,1.14802954437363,4765.27346053832,0.0312499339939208,267,2,"SNETWORK (2 37 4765.27346053832 0.525617590699412 2000008 267)",2
43,2000009,-0.136407894495721,19,0.12371145778112,0.869954874556633,0.545150200838989,0.54037036033024,0.554967563992924,-0.114049713199116,-0.10664269164575,-0.463297766935949,-0.279073567009062,-0.546157101242466,0.616366492589371,-0.640351754236006,-0.546157101242466,-0.546157101242466,0.269752828630503,0.592942254860806,0.4046600257335,-0.0479503774555258,0.74009124320948,-1.14579055441478,2.23053892215569,2.01958041958041,-0.227886977886978,-0.136407894495721,11,0.0902662492761302,-0.703884975957984,-0.692732051669774,-0.233171012696204,-0.14417264184885,-1.18863512459016,-0.305272270497446,0.927606042566862,0.0326987046506636,3.0000000001,0.0966763548407451,0.0271332424306174,18.0000000001,0.481329703560952,0.578006058301697,0.00757900726468573,-0.644295462514212,0.18318513185975,0.813003064713553,-1.25353024400946,-0.446571617515738,0.869181988471006,-1.20238028080923,0.987538437438575,-0.8636927180082,0.734172810879502,0.477994075921854,-5.09096936384181,-5.51656667848589,-4.1352157679782,-0.889756877936359,-0.541308442296464,0.572100843527667,0.0685404441248915,0.0815985422285536,0.0738086703363328,-2.78840584487355,-0.192345068330657,-0.160937830131745,0.0376277399238377,0.156960238448605,1.68566428279052,1.85992545120319,0.280762396001906,1.85225700180788,-2.11414947850038,-1.27806758476992,0,0.0497684230820541,1609.0000000001,3.20309570322635,0.0497684230820541,1609.0000000001,3.20309570322635,0.739358871888798,0.361284918122991,1e-10,18.0000000001,0.00126765243173303,0.0063113547329527,0.299963722149141,0.291781546918411,3235.12169268244,0.0312500660060792,396,2,"SNETWORK (2 43 3235.12169268244 0.299963722149141 2000009 396)",2
37,2000010,0.147317696449187,12,1.29896932353205,1.22104076566898,1.45807027539656,1.42805593959054,1.43873085382348,0.0965710222120834,0.0241796495972794,-0.507401945530315,0.684471204030074,-0.333479171346205,0.610684748126016,-1.00227690652455,-0.333479171346205,-0.333479171346205,-0.512851336357907,-0.535883536383503,-0.582775365113109,-0.460124514188196,-0.629555406986926,0.170020533880904,-0.850299401197607,-0.17062937062937,0.240786240786241,0.147317696449187,12,0.488660475539772,0.697927919978225,0.700521424739772,-0.41237232712383,0.144324510282128,0.523497588371173,0.662313691422478,-0.53983589919383,0.110091353477389,1907.0000000001,1.34264427885266,0.289712896933415,1396.0000000001,2.58648705312495,3.92913133187761,0.0413311763864656,0.712333112009029,0.664702004671044,0.898056009543555,0.248402467300699,-0.403785171439975,-0.707722284693878,0.28326189746813,-0.643745025182594,0.659575015865148,-0.631068435302801,-1.25485964735456,-0.0375730255679101,0.0789723653195838,0.446812736695053,0.129170663536594,0.541308442296464,1.19356398938533,1.47405405100559,1.4635866274525,1.51936322606069,0.147491188455133,0.0196321321672256,-0.258182461767885,0.285448360533419,-0.330213856859538,0.323207298222047,0.635382645666521,0.676564758413663,0.184499257300512,-0.689623817880448,-0.768306423246998,0.00386103031928768,0.0297370410443431,274.0000000001,0.325917968849884,0.0297370410443431,274.0000000001,0.325917968849884,0.174118015921618,0.425515608443054,1e-10,1907.0000000001,0.014123495167069,0.0272076811193965,0.272440115891216,1.01428417302668,4508.26873160337,0.0312499339939208,284,2,"SNETWORK (2 37 4508.26873160337 0.272440115891216 2000010 284)",2
