"rid","pid","elevation.min","WS_ID","ws_mi60_mean","ws_accum_precip_mean","ws_10.min.storm.accum_mean","ws_30.min.storm.accum_mean","ws_60.min.storm.accum_mean","ws_sbs_mean","ws_dnbr.BAER_mean","ws_dnbr.extended_mean","ws_flow.accum_max","ws_slope_mean","ws_aspect.northness_mean","ws_aspect.eastness_mean","ws_slope.northness_mean","ws_slope.eastness_mean","ws_bare.earth_mean","ws_ndvi.max_mean","ws_ndvi.mean_mean","ws_ndvi.min_mean","ws_ndvi.range_mean","ws_RV.Sand","ws_RV.Silt","ws_RV.Clay","ws_Kw","ch_elevation.min","ch_watershed","ch_valley_width","ch_area","ch_channel_width","ch_channel.width.over.valley.width","ch_ch_area","ch_elevation.mean","ch_slope.median","ch_flow.accumulation.max","ch_curvature.median","ch_sfm.erosion.mean","ch_sfm.erosion.count","ch_sfm.erosion.sum","ch_sfm.deposition.mean","ch_sfm.deposition.count","ch_sfm.deposition.sum","ch_sfm.net.change","ch_sfm.net.change.norm","ch_distance.upstream","ch_distance.downstream","ch_slope.upstream","ch_slope.downstream","ch_central.slope.difference","ch_slope.over.width","ch_change.in.slope.over.width","ch_stream.power","ch_slope.over.width.central.diff","ch_stream.power.central.diff","ch_lidar.erosion.mean","ch_lidar.erosion.count","ch_lidar.erosion.sum","ch_lidar.deposition.mean","ch_lidar.deposition.count","ch_lidar.deposition.sum","ch_lidar.net.change","ch_lidar.net.change.norm","ch_lidar.resolution","hs_area","hs_hillslope.length","hs_flow.accumulation.max","hs_elevation.range","hs_mi60.mean","hs_accum.precip.mean","hs_storm.accum.10.min.mean","hs_storm.accum.30.min.mean","hs_storm.accum.60.min.mean","hs_slope.median","hs_aspect.northness.median","hs_aspect.eastness.median","hs_slope.northness.median","hs_slope.eastness.median","hs_curvature.median","hs_bare.earth.mean","hs_ndvi.max.mean","hs_ndvi.mean.mean","hs_ndvi.min.mean","hs_ndvi.range.mean","hs_dnbr.BAER.median","hs_extended.dnbr.median","hs_drainage_density","ch_sfm.net.change.count","ch_sfm.erosion.norm","ch_sfm.deposition.norm","ratio","snapdist","upDist","afv_flow_accum","locID","netID","netgeom"
56,1,-1.10401362040608,1,0,0,0,0,0,-0.290942430861485,-0.468948540238274,0.452478630896525,0.326204404372171,0.508777366511721,0.010524323679876,-0.144596573699818,0.508777366511721,0.508777366511721,0.112151587356336,-0.281881452963083,-0.276843399706029,-0.336868112521188,-0.25239339676558,0,0,0,0,-1.10401362040608,2,-0.645130282083053,-0.606812498976535,-0.601542587204359,-0.198915106038221,-0.523520839028419,-1.12769857975806,-0.409572014573549,0.300673242523877,-0.184055692839569,2.296485595941,1111.0000000001,4.08223279526353,0.0618066862677696,68.0000000001,0.00672456755504766,4.08895736271858,0.0186430687431409,-1.18034772175944,-0.258847192531639,0.0594804673110766,0.140158634543744,0.233378136966105,-0.0329871558328535,0.297478354691727,0,0,0,1.28308686765952,21.0000000001,26.94482421885,1.28308686765952,21.0000000001,26.94482421885,0.793692706019588,0.875544702952961,1e-10,-2.12275248581295,-1.9186267714989,0.943182584714385,-1.05644336552864,-7.57717945117499e-15,0,-0.999999999999984,-1,0.449865561096481,-3.77763126950477,0.19475112039767,-0.0113653476254783,-2.30243825307193,-2.30243825307193,1.00066699910048,-1.72829082160945,0.181021712078021,0,-0.490699466748391,0.815935130449205,0.0374918310104824,1.43663879663652,0,1111.0000000001,0.0186124088534826,3.06597896583593e-05,0.251345955377265,4.33627999338451,5756.28813694811,0.00048828125,1,1,"SNETWORK (1 56 5756.28813694811 0.251345955377265 1 1)"
56,2,-1.04885277213803,2,0,0,0,0,0,-0.290942430861485,-0.468948540238274,0.192004437612997,0.324965562890213,0.51045974340495,0.00731762522272778,-0.141784811117196,0.51045974340495,0.51045974340495,0.113335220627601,-0.279896893628654,-0.274584757701453,-0.334071199835544,-0.250848248405648,0,0,0,0,-1.04885277213803,2,0.949460549672729,0.315825788477441,0.317742660174911,-0.572241234874112,0.344194755119017,-1.06523074957848,0.35510798185165,0.299514639110694,0.346017088551229,0.65555713439112,19107.0000000001,20.0411682639238,0.0737765374892662,3264.0000000001,0.385290588961379,20.4264588527852,0.0579221179873827,0.85558646975415,-1.22898824785975,-0.00562621345969006,-0.249486032617321,-0.812021093193849,-0.216904984821009,-0.806612919819985,-0.178384484609599,0.467452560425941,0.468368104766813,0.646449497867857,189.0000000001,122.178955078225,0.646449497867857,189.0000000001,122.178955078225,0.0881506517406877,1e-10,1e-10,-1.61953773263827,-1.40979579615092,0.943170826135197,-0.969956097309023,0,-7.34755415063262e-15,-1,-0.999999999999807,0.449865561096519,-1.84838381005916,0,-0.357172535069176,-1.44938116772758,-1.44938116772758,1.25934120233726,-0.885506208653957,0.549700114537755,0.435577579699821,0.0225846462241176,1.0674889544681,0,0.0881970357085332,-2.24291591789636e-10,19107.0000000001,0.0568295718386585,0.00109254604872416,0.272258243793747,2.95100055460052,5773.01605777872,0.00048828125,2,1,"SNETWORK (1 56 5773.01605777872 0.272258243793747 2 2)"
56,3,-0.968801883700226,3,0,0,0,0,0,-0.287776539318341,-0.458496896173411,0.163375914020784,0.322662301651192,0.512745023658388,0,-0.138240051542627,0.512745023658388,0.512745023658388,0.112665257093154,-0.276955396369368,-0.271233266279256,-0.330179701270219,-0.24841273654055,0,0,0,0,-0.968801883700226,2,1.71439606580349,0.40903942454653,0.412043612168534,-1.07663900936337,0.45690342510375,-0.991795128833317,0.274408928134723,0.2975239884587,1.86115707711308,0.647474712093131,51175.0000000001,53.0152294180529,0.0696083789743254,6004.0000000001,0.668685930917756,53.6839153488707,0.145102777690489,-0.52304688348181,0.666933197621669,-0.0664409641773802,0.604239237004785,0.479253869468455,-0.316910327103796,0.553304312009585,-0.280691686431741,-0.929242992029706,-0.929815303136587,0.662505252527789,251.0000000001,166.288818359475,0.662505252527789,251.0000000001,166.288818359475,0.496596548043347,0.0220809077090053,1e-10,-1.66071863153534,-1.90693251105407,0.943159870979571,-1.00465471824802,-7.57717945117499e-15,-7.34755415063262e-15,-1,-0.999999999999807,0.449865561096519,-0.795792578415656,-0.354429063216322,-0.608720799199032,-0.724468262711923,-0.724468262711923,1.95428816766706,-0.801568026816573,0.429070489494773,0.34822814558466,-0.0168069472649616,0.898244021157989,0.129252249253817,0.088197035703819,-2.24291591789636e-10,51175.0000000001,0.143295379876165,0.00180739771432412,0.297999302690399,1.35837478935719,5793.60655398572,0.00048828125,3,1,"SNETWORK (1 56 5793.60655398572 0.297999302690399 3 3)"
56,4,-0.901464525097417,4,0,0,0,0,0,-0.283464210229939,-0.456651357856526,0.0542171753445296,0.321360847242348,0.512344603731951,-0.000605089944014636,-0.134705417025118,0.512344603731951,0.512344603731951,0.11246832033771,-0.27535340808682,-0.269484630594656,-0.328214090257263,-0.247009585856674,0,0,0,0,-0.901464525097417,2,1.58881415301763,-0.528994064547484,-0.525144764377075,-1.74095904006045,-0.465132562434763,-0.931940976467718,0.19902967708324,0.295600438390481,1.5333738032059,0.36480951757288,39921.0000000001,23.3016971953361,0.115288934363525,17463.0000000001,3.22126505456758,26.5229622498037,0.116175933562023,-0.218680351262143,-0.616890489190546,0,0.514142959196017,0.233378136966105,0.312893284171662,0.297478354691727,0.307970660346812,-1.18649193843957,-1.18735376762871,0.613408148051977,177.0000000001,108.5732421876,0.613408148051977,177.0000000001,108.5732421876,0.0378347218669466,0.0454405918388606,1e-10,-1.60804340613399,-1.92319165838335,-0.564074888216679,-1.02039357471205,0,0,-0.999999999999984,-0.999999999999807,0.449865561096519,-0.724416565007678,-0.629821451742683,0.198596580896719,-0.666403350781619,-0.666403350781619,1.53766665472923,0.921497739063855,0.470475999165828,0.416139412922114,0.100408892968499,0.886210515435431,-0.136958949278109,0.0881970357014585,-2.24291591789636e-10,39921.0000000001,0.102066141685822,0.0141097917762013,0.326369756323754,1.16261696728113,5816.30032584156,0.00048828125,4,1,"SNETWORK (1 56 5816.30032584156 0.326369756323754 4 4)"
56,5,-0.837277569511464,5,0,0,0,0,0,-0.285754001807996,-0.456651357856526,-0.101266986197553,0.319750800550994,0.513034949686117,0.00128571863209495,-0.133809913257777,0.513034949686117,0.513034949686117,0.111026862592566,-0.273698470264504,-0.2678141888308,-0.326662223396901,-0.245332800271647,0,0,0,0,-0.837277569511464,2,1.70340697108897,-0.50084555463377,-0.497452150037814,-1.7797226212288,-0.443431798875953,-0.876519793453796,0.281382561206343,0.294392627882529,0.463072913369436,0.426576882209234,26980.0000000001,18.4144708469759,0.0641424273630432,29013.0000000001,2.97754278758977,21.3920136344656,0.0923525246521311,0.40259955463174,-0.333455475363761,-0.717136193630725,0.429985963160179,1.46530957658789,0.340166605512944,2.28997084844272,0.33095768253005,1.44468658026755,1.44654227578866,0.409524159988699,146.0000000001,59.79052734385,0.409524159988699,146.0000000001,59.79052734385,0.489550011968564,0.325834979940451,1e-10,-1.58651908608475,-1.82099350748657,0.94313280730987,-1.00169206136047,0,0,-1,-1,0.449865561096519,0.328397441924591,-0.845492101008449,0.804060472010113,0.353943058783345,0.353943058783345,-2.08339026771295,0.729395928217475,-0.11886059706584,-0.10939128283169,-0.487507886163376,0.326807720566593,-0.21387434007105,0.0881970357015396,-2.24291591789636e-10,29013.0000000001,0.079498026696683,0.0128544978554481,0.351203434723945,0.090304683893919,5836.16500052173,0.00048828125,5,1,"SNETWORK (1 56 5836.16500052173 0.351203434723945 5 5)"
56,6,-0.783239449031374,6,0,0,0,0,0,-0.288044584674736,-0.44788537033912,-0.164493400641811,0.316937691193045,0.516461947470125,0.00510109997833643,-0.134797463389991,0.516461947470125,0.516461947470125,0.109305381702984,-0.271582970577403,-0.265378274755109,-0.323821630546464,-0.24353266598577,0,0,0,0,-0.783239449031374,2,1.31160625281983,0,0,-1.16816197990312,0,-0.82289397159688,-0.60750029270415,0.291203113467087,0.235039899395795,0.355296128779284,43738.0000000001,24.8639073219583,0.0654278036144803,38510.0000000001,4.03139954144482,28.8953068633031,0.0963922257871385,-0.138811165604945,0.245098537894988,-0.888884268381114,0.521928656222416,1.90708942371476,-0.560627272817089,2.39323360325271,-0.549148688093112,2.00977120297152,2.012410878882,0.774547526141667,225.0000000001,174.273193359475,0.774547526141667,225.0000000001,174.273193359475,0.570529790195966,0.176168656579818,1e-10,-0.401840683821557,-0.577362966078878,-0.264581145365927,-0.593213160477248,0,0,-0.999999999999984,-1,0.449865561096481,-0.150148883344589,0.0287536106037647,0,-0.150428835015338,-0.150428835015338,-0.181817895884297,-0.577756007267685,0.78959610496525,0.910845676862226,0.730678342384963,0.97817471088727,0.101734330984462,0.0145995526982032,-2.24291591789636e-10,43738.0000000001,0.0829438281233392,0.0134483975637994,0.381620804946182,2.13108450362489,5860.49611870543,0.00048828125,6,1,"SNETWORK (1 56 5860.49611870543 0.381620804946182 6 6)"
56,7,-0.742525243285997,7,0,0,0,0,0,-0.290605517597735,-0.440785216135002,-0.264255609317346,0.304571638133061,0.516561596875193,-0.012317254313597,-0.118938801354332,0.516561596875193,0.516561596875193,0.109307980613202,-0.267135655351472,-0.26065043698968,-0.317159345654232,-0.240313757499389,0,0,0,0,-0.742525243285997,2,0.778737507093558,0.53303705262762,0.537826931085631,-0.157298500696728,0.615434279348558,-0.767797262326093,-0.820380245206407,0.281674830571026,0.329686180548924,0.449611761217706,30794.0000000001,22.1525513150552,0.0567642782321091,59398.0000000001,5.39469534808108,27.5472466630362,0.0698583461800555,-0.138313410733782,-0.259078954476294,-0.485319431119729,-0.470462615505371,-0.198597288945446,-0.964695774206853,-0.105307328794454,-1.07915363154103,0.226390684073896,0.227565421452234,0.535825729470117,256.0000000001,137.17138671885,0.535825729470117,256.0000000001,137.17138671885,0.226976681197334,0.152136929262624,1e-10,-0.409596300482799,-1.10927091569111,-0.239931284750017,-0.779639481431744,0,0,-0.999999999999984,-0.999999999999615,0.449865561096519,0,-0.827166705219746,0.60474242394289,0,0,-1.48379023971419,0.647349862815525,0,0.0874641719682108,0,0.190128091448123,-0.628485635505245,-0.438680187351414,-2.24291591789636e-10,59398.0000000001,0.0561776868393342,0.0136806592407213,0.410639023165663,1.62300013005733,5883.70804307035,0.00048828125,7,1,"SNETWORK (1 56 5883.70804307035 0.410639023165663 7 7)"
56,8,-0.68067054792473,8,0,0,0,0,0,-0.275489271754056,-0.425772849604518,-0.226586899166072,0.296221757097622,0.505399411646051,0.0441342234114068,-0.13251697893995,0.505399411646051,0.505399411646051,0.102910083841477,-0.261595437904002,-0.255136551417037,-0.310784182383164,-0.235233019189077,0,0,0,0,-0.68067054792473,2,0.339028172003735,0.60432360797677,0.610307787874832,0.399505146811921,0.711243601726815,-0.720287040578943,-0.320165826426786,0.276615446554385,0.0463837852975796,0.62772743126822,22191.0000000001,22.2878390801676,0.070504873067079,62892.0000000001,7.09470795312687,29.3825470331944,0.0718309651279972,-0.0613405730171244,-0.258615430586983,-0.776888749230315,-0.708131961763611,0.0309966440098609,-0.726342261124495,0.120086656049655,-0.751674924300811,-0.388696034032591,-0.387956870399188,0.205989413891233,288.0000000001,59.324951171975,0.205989413891233,288.0000000001,59.324951171975,0.493861126596287,0.605749068003604,1e-10,-0.669976974498902,-0.826998083104923,-0.226642848895357,-0.626215588037808,7.57717945117499e-15,0,-0.999999999999984,-0.999999999999615,0.449865561096519,0.17590066889197,-0.893215771938339,0.462086939849635,0.185186122204598,0.185186122204598,-0.52160125909341,1.09281616381767,-0.476985949071366,-0.472604491441884,-0.612031273752646,-0.170523982749543,-0.873361843183492,-0.830198029689837,-2.24291591789636e-10,62892.0000000001,0.0544866647437595,0.0173443002842377,0.434932917612511,4.42196693042472,5903.14093988588,0.00048828125,8,1,"SNETWORK (1 56 5903.14093988588 0.434932917612511 8 8)"
56,9,-0.619495635596263,9,0,0,0,0,0,-0.274474214398673,-0.394155842604986,-0.345673791879383,0.291503425821571,0.499142454900462,0.0762557650301717,-0.137481896320558,0.499142454900462,0.499142454900462,0.0978242380653648,-0.25598089432188,-0.249086026016806,-0.303627129749149,-0.230438783367985,0,0,0,0,-0.619495635596263,2,-0.295377891213311,0.0909691023890438,0.0912276120166405,0.370935397510791,0.0934917079749297,-0.66387300917456,-0.681562963953397,0.26951173141873,1.27821928626381,0.484527275858657,16393.0000000001,12.7085690105079,0.0846016366203753,51240.0000000001,6.9359805685806,19.6445495789885,0.0625357498634931,0.957492500332329,-0.186936073584742,-0.834219562561065,-0.149668694072691,0.881371988463382,-0.659833394487056,1.07509330203438,-0.66904231746995,0.208058153289638,0.210307169757204,0.532652415197032,219.0000000001,116.65087890635,0.532652415197032,219.0000000001,116.65087890635,0.0369620998185455,0.156501075374871,1e-10,0.236993291316076,-0.074725413025666,-0.0204504892279798,0,-7.57717945117499e-15,0,-1,-1,0.449865561096519,0.280677343518105,-0.771401163463689,0.301856911827963,0.300291533221208,0.300291533221208,-0.739466190519042,0.823608268854803,-0.746558355250895,-0.671822627716474,-0.767194103644215,-0.503337846236761,-1.06650304776412,-1.0357585945773,0.612935932961829,51240.0000000001,0.0404559996804935,0.0220797500829996,0.465328521007841,2.71260644401035,5927.45464659599,0.00048828125,9,1,"SNETWORK (1 56 5927.45464659599 0.465328521007841 9 9)"
56,10,-0.572766264847162,10,0,0,0,0,0,-0.247615446831787,-0.330445162222627,0.0572308727844577,0.260671031682141,0.435860243164828,0.271390840748186,-0.153180483856846,0.435860243164828,0.435860243164828,0.0720425738796355,-0.226131692931133,-0.217409645943198,-0.26709670413848,-0.204164418077209,0,0,0,0,-0.572766264847162,2,-0.831049958468528,0.471005935452516,0.474855235622925,1.67224265920894,0.534867437565237,-0.607529739299412,-0.752623910846126,0.235518575678275,-0.145665360113909,0.538947931260177,41237.0000000001,35.5593533396736,0.061845048127197,46519.0000000001,4.60315166277961,40.1625050023532,0.105150962652635,0.139400625804979,0.761831072809579,-0.377163665716733,-0.553149718969287,-0.480010877043449,-0.896601983161217,-0.394934672096389,-0.983062739328757,-0.050523606838424,-0.0478915763693488,0.620689908464662,266.0000000001,165.1035156251,0.620689908464662,266.0000000001,165.1035156251,0.485620952071877,0.0354262460601068,1e-10,-0.6673921502854,-0.99823505227155,0.942781039966085,-0.740203501885233,0,0,-0.999999999999984,-0.999999999999807,0.449865561096481,0.394937759531342,0.930640479957466,-0.597269572983506,0.430065012392747,0.430065012392747,0.05616481768935,-1.44499691183352,1.20194312108211,1.38846581639699,0.888417831427274,1.54109251925338,0.474761662115329,0.0500678427497256,-2.24291591789636e-10,46519.0000000001,0.0930992783242888,0.012051684228346,0.501284425899715,2.47753009293228,5956.21608668546,0.00048828125,10,1,"SNETWORK (1 56 5956.21608668546 0.501284425899715 10 10)"
