"varcomp","proportion","bootstrap_rep"
"Covariates (PR-sq)",0.363225585916672,1
"tailup_de",6.04648741460977e-10,1
"taildown_de",0,1
"euclid_de",3.80831321652991e-06,1
"nugget",3.03279502994822e-17,1
"1 | as.factor(ch_watershed)",0.636770605165463,1
"Covariates (PR-sq)",0.411560023279592,2
"tailup_de",1.19206837719686e-09,2
"taildown_de",0,2
"euclid_de",4.00483336761592e-13,2
"nugget",1.57797340141227e-10,2
"1 | as.factor(ch_watershed)",0.588439975370142,2
"Covariates (PR-sq)",0.462313580500116,3
"tailup_de",0.000131975390313711,3
"taildown_de",0,3
"euclid_de",9.66524382851242e-07,3
"nugget",5.0861511498677e-10,3
"1 | as.factor(ch_watershed)",0.537553477076572,3
"Covariates (PR-sq)",0.320018523997469,4
"tailup_de",2.14731975670787e-12,4
"taildown_de",0,4
"euclid_de",5.65227528188824e-07,4
"nugget",1.81687938527744e-08,4
"1 | as.factor(ch_watershed)",0.679980892604062,4
"Covariates (PR-sq)",0.400586567310719,5
"tailup_de",3.40591420124188e-07,5
"taildown_de",0,5
"euclid_de",0.00903168041777738,5
"nugget",8.99667835159815e-07,5
"1 | as.factor(ch_watershed)",0.590380512012249,5
"Covariates (PR-sq)",0.413283603341177,6
"tailup_de",7.09056856004644e-10,6
"taildown_de",0,6
"euclid_de",1.03584857988067e-05,6
"nugget",2.36871648911413e-08,6
"1 | as.factor(ch_watershed)",0.586706013776803,6
"Covariates (PR-sq)",0.444925402003458,7
"tailup_de",1.88897690885506e-09,7
"taildown_de",0,7
"euclid_de",0.000115205006476462,7
"nugget",4.24545761942954e-12,7
"1 | as.factor(ch_watershed)",0.554959391096843,7
"Covariates (PR-sq)",0.381624805698282,8
"tailup_de",5.3370516385579e-16,8
"taildown_de",0,8
"euclid_de",1.77136064578544e-10,8
"nugget",2.99280610436802e-08,8
"1 | as.factor(ch_watershed)",0.61837516419652,8
"Covariates (PR-sq)",0.485427780838011,9
"tailup_de",1.99138521088263e-06,9
"taildown_de",0,9
"euclid_de",0.0254032699377621,9
"nugget",2.54402146405876e-06,9
"1 | as.factor(ch_watershed)",0.489164413817552,9
"Covariates (PR-sq)",0.42473395138057,10
"tailup_de",1.83893767463954e-09,10
"taildown_de",0,10
"euclid_de",2.57164101297255e-05,10
"nugget",2.76411820611572e-11,10
"1 | as.factor(ch_watershed)",0.575240330342721,10
"Covariates (PR-sq)",0.468086443850118,11
"tailup_de",9.65324414273315e-10,11
"taildown_de",0,11
"euclid_de",2.46473510405404e-20,11
"nugget",3.02430270398014e-08,11
"1 | as.factor(ch_watershed)",0.53191352494153,11
"Covariates (PR-sq)",0.357032429125176,12
"tailup_de",9.41759087603198e-12,12
"taildown_de",0,12
"euclid_de",6.2829094906356e-07,12
"nugget",2.04238418709325e-06,12
"1 | as.factor(ch_watershed)",0.642964900190271,12
"Covariates (PR-sq)",0.432006086227571,13
"tailup_de",0.00244108131791076,13
"taildown_de",0,13
"euclid_de",1.52506354273387e-05,13
"nugget",8.03475655354439e-09,13
"1 | as.factor(ch_watershed)",0.565537573784334,13
"Covariates (PR-sq)",0.461221879573587,14
"tailup_de",0.000249622146763521,14
"taildown_de",0,14
"euclid_de",0.00318355073257981,14
"nugget",1.95746694951617e-12,14
"1 | as.factor(ch_watershed)",0.535344947545112,14
"Covariates (PR-sq)",0.298284337734842,15
"tailup_de",8.31747998605531e-10,15
"taildown_de",0,15
"euclid_de",3.57176973192422e-11,15
"nugget",3.03835998006695e-06,15
"1 | as.factor(ch_watershed)",0.701712623037712,15
"Covariates (PR-sq)",0.45901425192247,16
"tailup_de",0.0183777611883114,16
"taildown_de",0,16
"euclid_de",5.14904808877448e-06,16
"nugget",5.96896689491773e-07,16
"1 | as.factor(ch_watershed)",0.522602240944441,16
"Covariates (PR-sq)",0.402151929484754,17
"tailup_de",3.863547601712e-20,17
"taildown_de",0,17
"euclid_de",1.51644890271781e-07,17
"nugget",5.32715408703953e-07,17
"1 | as.factor(ch_watershed)",0.597847386154947,17
"Covariates (PR-sq)",0.304077504925605,18
"tailup_de",0.0457925014404371,18
"taildown_de",0,18
"euclid_de",0.000101782050420527,18
"nugget",9.64847709668207e-16,18
"1 | as.factor(ch_watershed)",0.650028211583537,18
"Covariates (PR-sq)",0.390846730224993,19
"tailup_de",1.97509220644912e-09,19
"taildown_de",0,19
"euclid_de",3.98445365611132e-34,19
"nugget",9.23456720644452e-44,19
"1 | as.factor(ch_watershed)",0.609153267799915,19
"Covariates (PR-sq)",0.393556035967719,20
"tailup_de",6.04265541617211e-09,20
"taildown_de",0,20
"euclid_de",1.0742999520809e-07,20
"nugget",1.05416424647592e-06,20
"1 | as.factor(ch_watershed)",0.606442796395383,20
