"rid","pid","elevation.min","WS_ID","ws_mi60_mean","ws_accum_precip_mean","ws_10.min.storm.accum_mean","ws_30.min.storm.accum_mean","ws_60.min.storm.accum_mean","ws_sbs_mean","ws_dnbr.BAER_mean","ws_dnbr.extended_mean","ws_flow.accum_max","ws_slope_mean","ws_aspect.northness_mean","ws_aspect.eastness_mean","ws_slope.northness_mean","ws_slope.eastness_mean","ws_bare.earth_mean","ws_ndvi.max_mean","ws_ndvi.mean_mean","ws_ndvi.min_mean","ws_ndvi.range_mean","ws_RV.Sand","ws_RV.Silt","ws_RV.Clay","ws_Kw","ch_elevation.min","ch_watershed","ch_valley_width","ch_area","ch_channel_width","ch_channel.width.over.valley.width","ch_elevation.mean","ch_slope.median","ch_flow.accumulation.max","ch_curvature.median","ch_sfm.erosion.mean","ch_sfm.erosion.count","ch_sfm.erosion.sum","ch_sfm.deposition.mean","ch_sfm.deposition.count","ch_sfm.deposition.sum","ch_sfm.net.change","ch_sfm.net.change.norm","ch_distance.upstream","ch_distance.downstream","ch_slope.upstream","ch_slope.downstream","ch_central.slope.difference","ch_slope.over.width","ch_change.in.slope.over.width","ch_stream.power","ch_slope.over.width.central.diff","ch_stream.power.central.diff","hs_area","hs_hillslope.length","hs_flow.accumulation.max","hs_elevation.range","hs_mi60.mean","hs_accum.precip.mean","hs_storm.accum.10.min","hs_storm.accum.30.min","hs_storm.accum.60.min","hs_slope.median","hs_northness.median","hs_eastness.median","hs_curvature.median","hs_bare.earth.mean","hs_ndvi.max","hs_ndvi.mean","hs_ndvi.min","hs_ndvi.range","hs_dnbr.BAER.median","hs_extended.dnbr.median","hs_drainage_density","ch_sfm.net.change.count","ch_sfm.erosion.norm","ch_sfm.deposition.norm","ratio","snapdist","upDist","afv_flow_accum","locID","netID","netgeom"
2,1,0.262756961465582,112,0,-0.0695595240108285,-0.467885001197052,-0.45962963966976,-0.447550990366083,-0.399102468340255,-0.468129281157514,0.517940533320906,0.0885540029991363,-1.06766324109494,-1.18271726094668,-0.4226589842379,-1.06766324109494,-1.06766324109494,-5.41057518123398,0.386241925241181,0.50118332161843,1.54161454669992,0.169186734255897,0.0739219712525668,-0.0909939337377501,1.0005994005994,0.837837837837838,0.262756961465582,7,-0.19264767386483,3.97214767194114,4.14860293035779,0.392391616290721,0.261080545920191,0.187080144327572,0.329757755618747,0.171088101180656,0.7652503833251,8747.0000000001,10.7018218384796,0.0803475002166545,7219.0000000001,0.927351641765618,11.6291734801452,0.135421328083965,-0.566361563665182,-2.99375105789245,-0.00938072239736822,0.872483285821442,1.15180041266324,-0.742906967197266,0.598026613968056,-0.104594438293601,0.540830050584275,1.19251057189421,2.39143531284148,1.26523898025721,-0.163942832932947,1.54867320541847,0.165277634090231,0.110512703021235,-0.299311085896836,-0.26950073046636,-0.218668752572208,-0.755989413142877,0.352991200406775,-0.479336096268981,-0.0689314602269651,-3.34091521852389,-0.432365613526071,-0.378430788749401,-0.00518196212556714,-0.513322844233562,0.276877332785597,0.365839786983655,0,8747.0000000001,0.124622349790205,0.0107989781937607,0.0398584617992613,0.833331780566368,2635.0171424278,0.0312499302740435,1,2,"SNETWORK (2 2 2635.0171424278 0.0398584617992613 1 1)"
3,2,-0.605864755958917,17,-0.572791952097588,-0.486027089260215,-0.640656641110964,-0.630828421199535,-0.621755757978306,-0.298737556469674,-0.385448628175716,0.67149909406344,1.15920781016875,-0.00884435806117599,-1.14394914283477,0.386196713803106,-0.00884435806117599,-0.00884435806117599,-4.8473009446292,0.26424466943982,0.267696629620709,1.23738133720335,0.0728954088484136,0.0221765913757709,0.151656556229585,1.22237762237762,0.834152334152334,-0.605864755958917,7,0.546152130122794,-0.380765866257647,-0.376396096573828,-0.519623848254616,-0.606813172995797,1.73304426031198,1.14967788019898,-1.35670039977575,0.504162967800031,3462.0000000001,2.79057076562304,0.113576454331581,1430.0000000001,0.259668565187038,3.05023933071007,0.076585824930093,0.531254409935437,-0.274390800322648,1.11870218983106,0.983489584309614,-0.183101508969822,1.35755541360637,-0.205249426592365,1.32686839578744,0.355732212553719,0.938586989441344,0.27563487735391,0.0822307125876088,0.324384522400941,0.0247008499810974,-0.529637617407402,-0.805503588006053,-1.1635437147959,-1.1241964097111,-1.13785289850982,0.242567338748637,0.790858226184494,-1.45033490318175,2.10629000991539,-6.15087897146632,-0.15202406348992,-0.402458489352496,-1.7989011235215,0.307707238451508,0.435533958636268,0.437402679600101,3.39165432536112e-05,3462.0000000001,0.0700660311076575,0.00651979372243553,0.229398897342017,0.753446819943904,1521.26704347364,0.0624998605480869,2,2,"SNETWORK (2 3 1521.26704347364 0.229398897342017 2 2)"
3,3,0.181711107989634,103,-0.262529712993581,-0.273941878615531,-0.467885001197052,-0.45962963966976,-0.447550990366083,-0.407572207255221,-0.480446031361863,0.507059404545292,0.503985096669536,-0.813678440968135,-1.23792403656651,-0.68134450075165,-0.813678440968135,-0.813678440968135,-4.84514010747087,0.230151217136016,0.323004371789481,1.24052092074282,0.0295456321406781,0.0739219712525668,-0.0909939337377501,1.0005994005994,0.837837837837838,0.181711107989634,7,-0.266020975228325,0.438110539658459,0.438363309541155,0.308948174185284,0.176044488111111,0.139336883449924,0.494691871261042,-0.446329258052306,0.576411886621716,1301.0000000001,1.19896155909225,0.214184844961624,7125.0000000001,2.43988097803739,3.63884253702964,0.0790031867847459,0.603087586977186,-0.489707896047153,0.317227212269315,-0.00783499110246743,-0.409056795473405,0.0718392407477217,-0.396882820124274,0.437745602618271,-0.496756520763011,-0.847322311749553,0.659548626954374,0.485680830363141,0.253978431324769,1.28838614033821,-0.0120678448396242,-0.152872003127087,-0.598815542696666,-0.557344283830008,-0.517459474024724,0.779584349035496,0.582446429907638,-1.86731177528047,-0.483137992966833,-0.463964778068593,-0.690486235189102,-0.626823703918114,-0.836369022647952,-0.577831470669649,0.386787264555839,0.367106561060058,0,7125.0000000001,0.0260307454668876,0.0529724412178583,0.930836938436206,0.12258159276098,2532.67106026148,0.0624998605480869,3,2,"SNETWORK (2 3 2532.67106026148 0.930836938436206 3 3)"
3,4,0.198752741185876,105,-0.262529712993581,-0.273941878615531,-0.467885001197052,-0.45962963966976,-0.447550990366083,-0.418328865154222,-0.490289081411507,0.491313552536551,0.494610714077546,-0.848935915569097,-1.25218542020255,-0.63393657785704,-0.848935915569097,-0.848935915569097,-4.87143964818663,0.234171331448635,0.327277625404968,1.26085264157868,0.0307963614829691,0.0739219712525668,-0.0909939337377501,1.0005994005994,0.837837837837838,0.198752741185876,7,0.124654506557064,0.625892701521584,0.627917881553234,-0.137351025598983,0.195554310939518,-0.280174808060491,0.48685717917791,-0.109332910557116,0.329246175448182,5336.0000000001,2.80886970481638,0.100849187854213,3316.0000000001,0.534665253142983,3.34353495785936,0.0702163438184375,-0.350569709531614,0.318204580639011,0.730630625181716,0.326433584398113,-0.509958384222219,-0.368103419760354,-0.478611883654601,0.204126437790226,-0.236959577698321,-0.399014764333787,-0.608507599251125,-0.679457826590286,0.131268539370494,-0.24811292302595,0.165277634090231,0.110512703021234,-0.598815542696669,-0.557344283830011,-0.517459474024724,0.489218745863078,-0.929138759627035,0.447948361290223,-0.705380320760738,-8.54004892117417,0.539633555334768,0.626514702099983,0.490582064033569,0.463229029683559,-0.0976767659038383,-0.465853049251405,0,5336.0000000001,0.0589880360571561,0.0112283076612814,0.947540213397819,0.172195211485518,2556.7555244621,0.0624998605480869,4,2,"SNETWORK (2 3 2556.7555244621 0.947540213397819 4 4)"
3,5,0.21341579099998,107,-0.262529712993581,-0.273941878615531,-0.467885001197052,-0.45962963966976,-0.447550990366083,-0.415802115318629,-0.486281160868364,0.498509709052136,0.486945581799891,-0.877545817124592,-1.23247344215069,-0.648397426800097,-0.877545817124592,-0.877545817124592,-4.8816461201781,0.237120552736831,0.331343287912208,1.26801652693463,0.0331593877143296,0.0739219712525668,-0.0909939337377501,1.0005994005994,0.837837837837838,0.21341579099998,7,-0.108453029477226,0.886860203027231,0.892949641401079,0.156082149900392,0.21300387058397,0.791005920650562,0.481873667292695,0.107242395719522,0.211270137570609,8199.0000000001,2.76945323282903,0.135889657052297,6264.0000000001,1.36092184650142,4.13037507923045,0.0828243207184972,1.06803083180534,-0.20850030726981,0.461901819797585,0.742298510297077,0.322250672558114,0.436012663316091,0.288290436247631,0.607384494674986,0.0334264780654178,0.235722539125609,1.74318101512331,1.35705148482009,-0.394591366002459,2.95746271509704,-0.0262099059152513,-0.1738750905653,-0.598815542696666,-0.557344283830011,-0.517459474024724,-0.168454167421252,0.392187035506409,-0.828961577861435,-0.0155828878046252,-0.586198518153762,-0.97875177647529,-0.972570186396874,-0.733104328115511,-0.937154069875269,0.488655762551608,0.62107455339054,0,8199.0000000001,0.0555344437468794,0.0272898768716178,0.962617580505178,0.223598246980979,2578.49559095633,0.0624998605480869,5,2,"SNETWORK (2 3 2578.49559095633 0.962617580505178 5 5)"
3,6,-0.600514320193963,18,-0.572791952097588,-0.486027089260215,-0.640656641110964,-0.630828421199535,-0.621755757978306,-0.301189003788983,-0.38709991218772,0.664419854028317,1.15537902890662,-0.0116378929037101,-1.14900830520053,0.399877006606216,-0.0116378929037101,-0.0116378929037101,-4.82659757558787,0.262773354212121,0.267485977064848,1.25093354485646,0.0685236049137806,0.0221765913757709,0.151656556229585,1.22237762237762,0.834152334152334,-0.600514320193963,7,0.613279203562497,0.712011698802749,0.715174458189772,-0.522955392163962,-0.593659338923002,1.12832488513741,1.14934796656673,0.205282652706753,0.48681164084479,6187.0000000001,4.81544143117122,0.838714035674944,848.0000000001,1.1371160709898,5.95255750206102,0.123115517146048,1.76424552256579,0.534909466875315,0.546685965004565,1.73744993121352,1.3727127572101,0.696150541893012,1.26786276576278,1.03372320014225,1.88841826828353,4.76484565523279,-0.987037861329989,-1.41772160954739,-1.59251544054644,-0.637324407328273,-0.529637617407402,-0.805503588006053,-0.947107478320011,-0.915922023855564,-0.91152335557031,-1.39848420721085,-0.687913532568767,0.206815318944571,2.53668999386844,-26.4830303807553,1.55177470536084,1.41575292647221,-0.905287652101832,2.01263656658639,-0.118817486274533,-0.362981202113019,0,6187.0000000001,0.0995967802740226,0.0235187367720258,0.238605122096645,0.929956088773906,1534.54150557974,0.0624998605480869,6,2,"SNETWORK (2 3 1534.54150557974 0.238605122096645 6 6)"
3,7,0.12176804323955,96,-0.262529712993581,-0.273941878615531,-0.467885001197052,-0.45962963966976,-0.447550990366083,-0.392826015098842,-0.463403350403316,0.533356219364978,0.52980855336714,-0.693314958633203,-1.19375751743943,-0.850300254923222,-0.693314958633203,-0.693314958633203,-4.79451156470211,0.223368960830515,0.316848454268197,1.17301817036388,0.03362535782986,0.0739219712525668,-0.0909939337377501,1.0005994005994,0.837837837837838,0.12176804323955,7,-0.372788655402265,0.00501417845847886,0.00498557655662877,0.406477469304511,0.119003598763298,0.704856506647174,0.52967179647053,-0.774050788504396,0.103769828669465,8747.0000000001,1.45119328519103,0.0824830402463564,4300.0000000001,0.567058872143178,2.01825215723421,0.0473174338750253,-0.0747583540363501,0.0457530530840869,0.13608431787664,0.642411868948917,0.606621043202377,0.626823455701322,0.63520314847272,0.723065529216132,0.665776924979505,1.16598464407402,-0.0303740596805236,0.0602827475696734,0.257428221671703,0.613137538920299,-0.241502084459492,-0.493615362709335,-0.598815542696666,-0.557344283830008,-0.517459474024724,1.16066246688107,1.08859451413703,-2.75556922900453,-0.393076435483061,-0.241081276447203,-0.542147148364527,-0.400004743372952,-1.29984296914136,-0.278647765369029,-0.0379345114614074,0.205767273593491,0,8747.0000000001,0.0340228756448147,0.0132945581302106,0.874685740557403,0.960864246066194,2451.70660758726,0.0624998605480869,7,2,"SNETWORK (2 3 2451.70660758726 0.874685740557403 7 7)"
3,8,-0.469135938539818,34,-0.572791952097588,-0.486027089260215,-0.467885001197052,-0.45962963966976,-0.447550990366083,-0.330717462164674,-0.400579858736175,0.636596827147193,0.961980913623815,0.0306228876893662,-1.16048326131105,0.225207774433169,0.0306228876893662,0.0306228876893662,-4.86794353225692,0.235990192434466,0.27491618530346,1.26726188188577,0.0318803789306347,0.501026694045174,-0.596515787836366,1.04055944055944,1.3033033033033,-0.469135938539818,7,1.04607808234573,0.681240765120013,0.683973838756413,-0.700125459273207,-0.475475029220129,-0.6939967264201,0.953072055861339,-0.030388869498907,0.060138404365874,45.0000000001,0.00432672664775889,0.221533712216222,2301.0000000001,0.814988494879239,0.819315221426998,0.0170383086689283,-0.890417953332353,0.728607535379369,-0.98489215309469,-0.863658211834102,0.144775957429975,-0.858397695982661,0.134202070015184,0.143666615002278,0.125903584305703,0.271154560472309,-0.679310218070655,-0.641392733372067,-1.34568026601159,-0.385392728647464,-0.427654463965477,-0.695113571808923,-0.715023720555493,-0.692592111124985,-0.668831042703466,0.268162206424413,0.765144557388854,-1.11835145686917,-1.08128070514192,-22.1765782720344,0.817730293855267,0.728473404652472,0.194471470948407,0.864598976612393,-0.500777448499709,-0.243091391182905,0,2301.0000000001,8.99777034468975e-05,0.0169483308654814,0.3794292928998,0.105240755714476,1737.59597891419,0.0624998605480869,8,2,"SNETWORK (2 3 1737.59597891419 0.3794292928998 8 8)"
3,9,0.230655378687073,108,0,-0.0695595240108285,-0.467885001197052,-0.45962963966976,-0.447550990366083,-0.463167838122788,-0.542644262504875,0.373274467443954,0.420701155977039,-0.928224987701373,-1.32411242674667,-0.41456821113159,-0.928224987701373,-0.928224987701373,-5.1248407981725,0.321576102367527,0.425427408670741,1.43502909847864,0.107950115409944,0.0739219712525668,-0.0909939337377501,1.0005994005994,0.837837837837838,0.230655378687073,7,0.277887993171674,0.411304886819483,0.411384783167889,-0.291581424167963,0.224737089082489,0.467668159657537,0.411385652389074,-0.736764972509992,0.147824715572629,2087.0000000001,0.493247094036206,0.0600909576844097,1930.0000000001,0.185422088491946,0.678669182428152,0.014804811425257,0.603311727923587,1.07036469882187,-0.00907366450742532,0.795334011621029,0.938254319249161,0.341264800402752,0.914023480372752,0.52131929047145,0.208223981173152,0.514040932922493,0.0936557951217374,0.12610128871248,0.121102756375056,0.218352965163943,0.165277634090231,0.110512703021236,-0.598815542696662,-0.557344283830011,-0.517459474024724,-0.176809552626553,-0.0693148941673857,-0.345692705917831,-0.0469735332125724,-2.64718548379832,0.364640929951877,0.485933999835641,0.494759020327809,0.26139616244208,0.0497148081730136,0.409263455516479,0,2087.0000000001,0.0107599259736623,0.00404488535159471,0.970563196866608,0.0491001960243918,2589.9523809121,0.0624998605480869,9,2,"SNETWORK (2 3 2589.9523809121 0.970563196866608 9 9)"
3,10,-0.681361624707182,7,-0.572791952097588,-0.486027089260215,-0.640656641110964,-0.630828421199535,-0.621755757978306,-0.304182954178201,-0.391173565281058,0.662775121565083,1.20833702358811,0,-1.14942861055029,0.386218412079832,0,0,-4.83897720189768,0.268390696320763,0.261026652976521,1.08504962060774,0.106502128129983,0.0221765913757709,0.151656556229585,1.22237762237762,0.834152334152334,-0.681361624707182,7,-0.365836824350846,3.92806455246536,4.1007111249832,1.1247082102619,-0.680168736200852,0.540674091984092,1.19882895794207,-0.135467785451334,0.914084950462832,6932.0000000001,10.1307161498421,0.150727892560267,6344.0000000001,1.52880408825641,11.6595202379985,0.136829205833783,-0.550358422538154,1.25518543344897,1.30270965452688,-0.0052985106043654,-1.59358665201981,-0.503144356840816,-0.836386855406007,0.450139961690684,-1.08345983484476,-2.82677282480818,0.495014812797608,0.169311742163207,0.207438426873771,0.045757103352774,-0.529637617407402,-0.805503588006055,-1.17919123608453,-1.13925386006976,-1.15421566843715,-0.12450118743083,0.591523387524315,-1.27657266470139,0.826523335122111,-1.71604869107283,-0.224143731431074,-0.275213951906713,-1.18714254468218,0.0546300114034348,0.177934631579001,0.407511363340039,0,6932.0000000001,0.118888068805605,0.0179411369281782,0.151551253290278,0.84365505253558,1409.01846943198,0.0624998605480869,10,2,"SNETWORK (2 3 1409.01846943198 0.151551253290278 10 10)"
