"rid","pid","elevation.min","WS_ID","ws_mi60_mean","ws_accum_precip_mean","ws_10.min.storm.accum_mean","ws_30.min.storm.accum_mean","ws_60.min.storm.accum_mean","ws_sbs_mean","ws_dnbr.BAER_mean","ws_dnbr.extended_mean","ws_flow.accum_max","ws_slope_mean","ws_aspect.northness_mean","ws_aspect.eastness_mean","ws_slope.northness_mean","ws_slope.eastness_mean","ws_bare.earth_mean","ws_ndvi.max_mean","ws_ndvi.mean_mean","ws_ndvi.min_mean","ws_ndvi.range_mean","ws_RV.Sand","ws_RV.Silt","ws_RV.Clay","ws_Kw","ch_elevation.min","ch_watershed","ch_valley_width","ch_area","ch_channel_width","ch_channel.width.over.valley.width","ch_ch_area","ch_elevation.mean","ch_slope.median","ch_flow.accumulation.max","ch_curvature.median","ch_sfm.erosion.mean","ch_sfm.resolution","ch_sfm.erosion.count","ch_sfm.erosion.sum","ch_sfm.deposition.mean","ch_sfm.deposition.count","ch_sfm.deposition.sum","ch_sfm.net.change","ch_sfm.net.change.norm","ch_distance.upstream","ch_distance.downstream","ch_slope.upstream","ch_slope.downstream","ch_central.slope.difference","ch_slope.over.width","ch_change.in.slope.over.width","ch_stream.power","ch_slope.over.width.central.diff","ch_stream.power.central.diff","hs_area","hs_hillslope.length","hs_flow.accumulation.max","hs_elevation.range","hs_mi60.mean","hs_accum.precip.mean","hs_storm.accum.10.min","hs_storm.accum.30.min","hs_storm.accum.60.min","hs_slope.median","hs_northness.median","hs_eastness.median","hs_curvature.median","hs_bare.earth.mean","hs_ndvi.max","hs_ndvi.mean","hs_ndvi.min","hs_ndvi.range","hs_dnbr.BAER.median","hs_extended.dnbr.median","hs_drainage_density","ch_sfm.net.change.count","ch_sfm.erosion.norm","ch_sfm.deposition.norm","ratio","snapdist","upDist","afv_flow_accum","locID","netID","netgeom","X","Y"
15,1,0.653978974281821,179,1,1,0.17072214580468,0.160394613030368,0.158844019730788,-0.0149583640801351,-0.121840846629913,0.516582714279506,-0.993840747489691,-1.29035753927302,0.518813691518675,0.0998062253992828,-1.29035753927302,-1.29035753927302,-0.818008620409985,0.610089746110324,0.704397685905704,-0.0598935064009494,0.806244499196669,4.73118279569892,-10.2730236348817,-10.9708737864069,5.17573696145128,0.653978974281821,0,1.16119497379502,0.132046354107754,0.131898030763232,-0.550447305017654,0.131046350915577,0.646951373011279,-0.617344870436237,-0.983719497358858,0.420618305847608,11.9119339691372,0.0399851093800356,2394.0000000001,45.5935069029944,0.577777222767501,7291.0000000001,6.73510064245891,52.3286075453533,1.21332107697613,-0.331261194932141,0.475166549655084,-1.0851096868596,-0.307506063912437,0.873892213277334,-0.686581887839064,0.870632373460017,-1.47429466972502,0.747046154757781,0.439292051873261,0.00571078921298327,-0.0958164694940443,-1.16114543498175,0.10438681235968,0.999999999999999,0.999999999999998,0,0,0,0.482950276414677,0.722925011976478,-2.46847637536912,-0.676823745440054,0,-0.959069798418846,-1.07588588910057,-1.96340312406726,-0.395502498750136,1.0136311864875,1.07758629552572,-0.133482261814267,7291.0000000001,1.05715717442202,0.156163902454104,0.0446180648501069,0.410847690589853,3181.42885784975,0.0625,1,2,"SNETWORK (2 15 3181.42885784975 0.0446180648501069 1 1)",453239.5,4499839.5
15,2,0.689831754751278,184,1,1,0.17072214580468,0.160394613030368,0.158844019730788,-0.136453716454579,-0.285444718968714,0.444335120619705,-1.05297558550486,-1.47305166655685,0.464283599082658,1.19464544571513,-1.47305166655685,-1.47305166655685,-1.07083553312581,0.756174417425346,0.855040558203341,0.359730396981213,0.918350655830877,8.46774193548389,-18.3053178484105,-20.2791262135906,8.83290816326535,0.689831754751278,0,1.39243091601314,3.991609149948,4.12972975757871,-0.542258081023032,5.05043476739263,0.681347594448992,-1.32548969001629,-1.04192273579945,0.853727326538374,0.0360174366260854,0.0399851093800356,461.0000000001,0.0265466852766178,0.0777272359503884,36304.0000000001,4.51153443620148,4.5380811213781,0.0654339523469942,1.56099811619547,-1.02526088602102,-1.20366264219657,-1.27068105993276,0.0328557736046263,-2.34240888911364,0.0245583739515454,-3.25274146993439,-0.089094091049661,-0.0148003877327788,1.84028975657548,1.1790972648207,-0.473474939463402,1.11150942534347,1.03846169364526,1.45597282987869,0.447203650067706,0.435171637412047,0.435889243717289,-0.847704831367668,-0.100604192799314,0.498877571128991,-0.0683620130710626,-7.59227763017161,0.451067223061312,0.522949445498157,0.778685804778161,0.23604358309763,-0.854696577969149,-1.1059277822844,1.38795790846318,36304.0000000001,0.000382772912986971,0.0650511793340072,0.130398220635659,0.579195801441536,3241.30095795703,0.0625,2,2,"SNETWORK (2 15 3241.30095795703 0.130398220635659 2 2)",453198.155681602,4499808.11466012
16,3,0.407799665971536,149,0,0,0.17072214580468,0.160394613030368,0.158844019730788,-0.605985534886776,-0.454471973744594,-0.648579704832138,-0.402329991600564,-0.508134595800107,-0.95314918103348,0.61836716384725,-0.508134595800107,-0.508134595800107,-0.0824778240016575,0.568075645937228,0.631993148573925,1.09872227810423,0.589549594550842,0,0,0,0,0.407799665971536,0,-0.434474415196076,0.357272432587007,0.357692950867603,0.671954938349799,0.359449326843784,0.405721425749159,0.176487257718587,-0.397017039880069,0.0268157906728244,0.408170967688442,0.0399851093800356,549.0000000001,0.358270483732463,0.104809337302542,10159.0000000001,1.70234472569347,2.06061520932594,0.0464667424273372,-0.369878948824625,-0.0351740979425856,0.107800191999088,0.933627119342711,0.856068549788393,0.128024443556766,0.829776556230614,-0.272789411692151,0.434444340535675,0.393392955123427,-0.262477464261671,-0.0331471973346442,0.00357804088276078,0.0317793851249406,0.549360853978493,0.549360256220799,-3.08970622857277e-15,0,-3.22482200046058e-15,-0.00855264566413002,0.522578706414562,-1.291509524899,0.488824028844417,-1.51089438132373,-0.608861658450168,-0.623677050246167,-0.23148638416405,-0.508541255460732,0.446761093114492,-0.0461765252969631,-0.0690891626174211,10159.0000000001,0.00807897669196269,0.0383877656353745,0.1347349865864,0.258122254344766,2840.37158124781,0.0625,3,2,"SNETWORK (2 16 2840.37158124781 0.1347349865864 3 3)",453445.689778972,4500050.68977897
16,4,0.428224575579087,151,1,1,0.17072214580468,0.160394613030368,0.158844019730788,-0.644902496311094,-0.480802600552038,-0.674362998358649,-0.418533486487733,-0.541506656786021,-0.985519114419812,0.651978544109956,-0.541506656786021,-0.541506656786021,-0.113454483715014,0.584298162048179,0.649476567958788,1.09838056054099,0.608768435952703,0,0,0,0,0.428224575579087,0,-0.235882594539676,-0.516350101484002,-0.512270704523341,0.258065322325704,-0.492825638810406,0.42610689576228,0.137560101587662,-0.421048294049778,0.00811028542713968,0.110406119318256,0.0399851093800356,2214.0000000001,0.390811501027072,0.10915193120604,10387.0000000001,1.81266742339663,2.2034789243237,0.0553602394457711,-0.128756425352306,-0.319664702272764,1.52720662366312,0.101605799102918,-1.51645330559908,0.299891719466718,-1.63975845092529,-0.173746546520909,-1.62865149646599,-1.48596302148906,0.298472442882296,0.044524289749168,0.00228810213795735,0.241000261123842,0.999999999999999,0.999999999999996,-3.08970622857277e-15,3.09770525822203e-15,0,0.215359745151094,0.790351578282367,-1.17946801651667,0.223272076014642,0,-0.883692189473245,-0.896738783866973,-0.0720499703048783,-0.809815687297427,0.996317303246496,0.409915993158436,0.409059583131915,10387.0000000001,0.00981875433096099,0.0455414850148101,0.195003423051399,0.70421635650564,2861.95814801526,0.0625,4,2,"SNETWORK (2 16 2861.95814801526 0.195003423051399 4 4)",453435.5,4500033.90974329
16,5,0.440031096352147,152,1,1,0.17072214580468,0.160394613030368,0.158844019730788,-0.668146892152695,-0.506188448768703,-0.702884796823754,-0.424471226417931,-0.560451563653189,-1.01598282412066,0.691874800749479,-0.560451563653189,-0.560451563653189,-0.127325261126422,0.594233799677521,0.65971510043284,1.10344156750463,0.619778659725741,0,0,0,0,0.440031096352147,0,0.1827630372536,-0.932820855423916,-0.921276361717367,-0.199033344463279,-0.868515486978444,0.442223312433783,1.55090125966068,-0.424152519092358,0.239829095812755,0.11155354972513,0.0399851093800356,2529.0000000001,0.451054269543262,0.131176982915251,9657.0000000001,2.02533302118129,2.47638729062455,0.065513314844648,0.358128355061583,-0.132651235035745,-0.0399097488911187,0.138762724775879,0.207286613109447,1.48938747364046,0.23342570813254,0.594409639324428,0.363759182524294,0.316141795294868,-1.1528748908129,-1.22747054786248,-1.10195253940324,-0.525394804930945,0.999999999999999,0.999999999999998,-3.08970622857277e-15,0,3.22482200046058e-15,-0.206032236498859,0.326626291045127,-0.198763803669704,-1.48228647995707,0,1.06989560939009,1.5314887485451,1.08268430940969,0.744151867120455,1.02383329425516,0.409677284900522,-0.133482261814267,9657.0000000001,0.011932729760818,0.05358058498383,0.227057178608616,0.296614554022396,2873.43895911752,0.0625,5,2,"SNETWORK (2 16 2873.43895911752 0.227057178608616 5 5)",453429.5,4500025.5
16,6,0.459658530915719,153,1,1,0.17072214580468,0.160394613030368,0.158844019730788,-0.67983861468718,-0.520393918841411,-0.702884796823754,-0.424848098499929,-0.560538675130589,-1.01690073344859,0.692769925642866,-0.560538675130589,-0.560538675130589,-0.128322957322872,0.59312758490045,0.658345302671889,1.10123140107413,0.618789611993791,0,0,0,0,0.459658530915719,0,0.296283261208943,0.226523002418973,0.226487895096768,-0.224078990128655,0.226099243714751,0.454910664520931,-0.0489616919175035,-0.427229273116862,-0.0172455760824385,0.0933494217609835,0.0399851093800356,1086.0000000001,0.162083210973302,0.102308810291293,9475.0000000001,1.54984700104659,1.71193021191989,0.0392328389093222,-0.393107161448455,0.339453469476458,0.332811585370199,1.60874114265953,1.29057868493017,-0.0578944341003698,1.27124578597625,-0.429334193558205,1.54834291080149,1.39588621817724,0.274938951795812,0.402175607320391,0.00152708406283902,0.767014127277078,0.999999999999998,0.999999999999998,3.08970622857277e-15,3.09770525822203e-15,0,0.433373664442459,0.448006776117783,-0.57974570566584,-0.560480005463416,-0.507906756376959,-0.468881123271254,-0.384624356681258,0.083582662015116,-0.456858587263685,0.382372195488562,0.100190790476184,-0.133482261770628,9475.0000000001,0.00371451151570578,0.0355183272936165,0.257345947019841,0.147739420154372,2884.28759830517,0.0625,6,2,"SNETWORK (2 16 2884.28759830517 0.257345947019841 6 6)",453423.243067226,4500017.24306723
16,7,0.473563949420938,155,1,1,0.17072214580468,0.160394613030368,0.158844019730788,-0.71271836628763,-0.567225242351723,-0.745634325174651,-0.437569535906087,-0.607508170156702,-1.04456118779327,0.715283397359841,-0.607508170156702,-0.607508170156702,-0.158503171761286,0.604007390226928,0.667537275329091,1.10290098791168,0.631403106981969,0,0,0,0,0.473563949420938,0,-0.595161569137763,0.622107341139637,0.624500332170294,1.06254893005539,0.636094950555055,0.472639866899054,0.0822025164113407,-0.437507358308413,0.627994214393956,0.143799899017215,0.0399851093800356,1653.0000000001,0.38003886206303,0.097214157105071,6446.0000000001,1.00188157614868,1.38192043811171,0.030159227149597,0.534975811041461,-0.175550471132339,-0.524968941823055,0.340524417539042,0.924481777207206,-0.0214787647948286,0.867652255390038,-0.411938211457756,0.744479120579816,0.659901042547277,-0.811647685922893,-0.563713835729004,0.000388550037256351,-0.266580852600023,0.999999999999999,1,3.08970622857277e-15,3.09770525822203e-15,3.22482200046058e-15,0.332806293244545,0.805506840713734,-1.56041290079911,-4.41206420127207,-9.35949745263492,0.231427030317835,0.574530646123683,0.88352985895912,0.00106710921662537,0.215135672946548,0.239790667395115,0.809558821452531,6446.0000000001,0.00829402186286816,0.0218652051867288,0.321061285972503,0.175004624300915,2907.10875476923,0.0625,7,2,"SNETWORK (2 16 2907.10875476923 0.321061285972503 7 7)",453408.641606642,4500003.64160664
16,8,0.491743197596441,157,1,1,0.17072214580468,0.160394613030368,0.158844019730788,-0.723384923850581,-0.569695552901464,-0.746792796184897,-0.442859777525193,-0.622639839134645,-1.02754006901123,0.685412424298992,-0.622639839134645,-0.622639839134645,-0.169795841850847,0.602800891935118,0.664944788756487,1.08696561915017,0.632275477221017,0,0,0,0,0.491743197596441,0,-0.358218650485021,0.853197525388382,0.858440472046635,0.579936220545746,0.884831668913198,0.48812129192666,-0.0693618137229259,-0.441783026050374,0.00680800580626097,0.124897783230518,0.0399851093800356,2959.0000000001,0.590875890403442,0.092719496233361,7692.0000000001,1.1402679380828,1.73114382838624,0.0367181383198434,-0.0381798665014656,-0.0765949455364719,0.42690077569939,-0.570272744364736,-1.00703442427924,-0.220711536958406,-0.917881159874814,-0.559512540415718,-0.900486541329859,-0.822235324974077,0.0720357548644241,-0.223786992993662,-0.000388550037256351,0.0642869171501094,0.999999999999999,0.999999999999998,-3.08970622857277e-15,0,0,0.729070557440697,1.10012559443493,-1.70298074698805,-1.156777731643,0,-0.231209605218703,-0.0952351138824334,0.176676168411368,-0.25563416312521,0.96142101817836,0.59475182202222,0.0776972345859451,7692.0000000001,0.0125326747878671,0.0241854634319762,0.387673686966165,0.533626757387538,2930.967562562,0.0625,8,2,"SNETWORK (2 16 2930.967562562 0.387673686966165 8 8)",453395.5,4499988.98358986
16,9,0.517527634605991,160,1,1,0.17072214580468,0.160394613030368,0.158844019730788,-0.732888138207654,-0.582048179695487,-0.777280486096263,-0.45052752068286,-0.658686570361369,-1.05753539567199,0.726190237067729,-0.658686570361369,-0.658686570361369,-0.184895760901329,0.604731753078017,0.665585038649239,1.0759400835866,0.636146272310081,0,0,0,0,0.517527634605991,0,-0.310128911574051,-0.304367617543224,-0.302645108100771,0.386912465932377,-0.294214744424841,0.5124687211919,0.304381149814087,-0.450611033930632,-0.698384187535666,0.240621986839132,0.0399851093800356,1744.0000000001,0.670931779955755,0.160548149277649,4771.0000000001,1.22464804770517,1.89557982756092,0.0463905374301144,-0.266869392726735,-0.201821783772382,-0.0825787466036216,0.432586062733488,0.553693399623638,0.402406596206237,0.581341871883886,-0.128780026320051,0.509186324853462,0.439900997837377,0.215975039085978,0.371052042164219,0.109798771386474,0.825102250778429,0.999999999999999,1,-3.08970622857277e-15,0,0,0.603056500301482,0.244168704519211,-1.02512155368704,-0.0379510799867614,-1.15292786556605,-0.363725703219605,-0.301777301110431,0.0189574695746722,-0.340655118232768,0.207552024229756,0.229675283426788,-0.100550251134455,4771.0000000001,0.016419717771026,0.0299708195590884,0.488418846591458,0.415680447619273,2967.05182560757,0.0625,9,2,"SNETWORK (2 16 2967.05182560757 0.488418846591458 9 9)",453371.933124297,4499969.9331243
16,10,0.522017189232739,161,1,1,0.17072214580468,0.160394613030368,0.158844019730788,-0.741242810502897,-0.596354037083436,-0.775000662981678,-0.455360704670608,-0.680225149319557,-1.06684367019315,0.752934224016056,-0.680225149319557,-0.680225149319557,-0.195134304519147,0.608359661004562,0.669063866617406,1.07832912859397,0.64008875350462,0,0,0,0,0.522017189232739,0,-0.29900158691874,-0.308565430406566,-0.30680554412951,0.369107439724623,-0.298197347779829,0.517667049122665,-0.0925223041456455,-0.453817294183208,-0.609691574529713,0.100423228587055,0.0399851093800356,1880.0000000001,0.301848208975727,0.0951672244846734,5928.0000000001,0.90197016550562,1.20381837438135,0.0294763706059542,-0.333002041391694,-0.266571588011618,-0.525323077998527,0.312268844753248,0.910653281610171,0.0214787647948292,0.957441989505899,-0.395205678936567,0.825326168632292,0.725316874650366,0.370562341699203,0.388774239729067,-0.00158601903887405,0.841519645307918,0.999999999999998,0.999999999999996,-3.08970622857277e-15,0,-3.22482200046058e-15,0.552987683751453,-0.459727350673847,0.549671679931238,-1.24270987671794,-0.958126329975674,-0.250202557271146,-0.0915410337577714,0.5761213134727,-0.376205902417691,-0.795704976864413,-0.473171657451063,-0.126278330676252,5928.0000000001,0.00739097344870743,0.0220853970572467,0.521411019127212,0.922753334917824,2978.86875295825,0.0625,10,2,"SNETWORK (2 16 2978.86875295825 0.521411019127212 10 10)",453363.991508397,4499963.9915084
