"rid","pid","elevation.min","WS_ID","ws_mi60_mean","ws_accum_precip_mean","ws_10.min.storm.accum_mean","ws_30.min.storm.accum_mean","ws_60.min.storm.accum_mean","ws_sbs_mean","ws_dnbr.BAER_mean","ws_dnbr.extended_mean","ws_flow.accum_max","ws_slope_mean","ws_aspect.northness_mean","ws_aspect.eastness_mean","ws_slope.northness_mean","ws_slope.eastness_mean","ws_bare.earth_mean","ws_ndvi.max_mean","ws_ndvi.mean_mean","ws_ndvi.min_mean","ws_ndvi.range_mean","ws_RV.Sand","ws_RV.Silt","ws_RV.Clay","ws_Kw","ch_elevation.min","ch_watershed","ch_valley_width","ch_area","ch_channel_width","ch_channel.width.over.valley.width","ch_ch_area","ch_elevation.mean","ch_slope.median","ch_flow.accumulation.max","ch_curvature.median","ch_sfm.erosion.mean","ch_sfm.resolution","ch_sfm.erosion.count","ch_sfm.erosion.sum","ch_sfm.deposition.mean","ch_sfm.deposition.count","ch_sfm.deposition.sum","ch_sfm.net.change","ch_sfm.net.change.norm","ch_distance.upstream","ch_distance.downstream","ch_slope.upstream","ch_slope.downstream","ch_central.slope.difference","ch_slope.over.width","ch_change.in.slope.over.width","ch_stream.power","ch_slope.over.width.central.diff","ch_stream.power.central.diff","ch_lidar.erosion.mean","ch_lidar.erosion.count","ch_lidar.erosion.sum","ch_lidar.deposition.mean","ch_lidar.deposition.count","ch_lidar.deposition.sum","ch_lidar.net.change","ch_lidar.net.change.norm","ch_lidar.resolution","hs_area","hs_hillslope.length","hs_flow.accumulation.max","hs_elevation.range","hs_mi60.mean","hs_accum.precip.mean","hs_storm.accum.10.min.mean","hs_storm.accum.30.min.mean","hs_storm.accum.60.min.mean","hs_slope.median","hs_aspect.northness.median","hs_aspect.eastness.median","hs_slope.northness.median","hs_slope.eastness.median","hs_curvature.median","hs_bare.earth.mean","hs_ndvi.max.mean","hs_ndvi.mean.mean","hs_ndvi.min.mean","hs_ndvi.range.mean","hs_dnbr.BAER.median","hs_extended.dnbr.median","hs_drainage_density","ch_sfm.net.change.count","ch_lidar.net.change.count","ch_sfm.erosion.norm","ch_sfm.deposition.norm","ch_lidar.erosion.norm","ch_lidar.deposition.norm","ratio","snapdist","upDist","afv_flow_accum","locID","netID","netgeom","X","Y"
34,1,1.09102779800028,246,2.82352881778097,11.2500305175781,-5.60147094726562,-5.32283528645831,-5.23087565104169,1.44071782543548,1.15954325469367,0.839641904858735,-1.65822321968264,-1.7135795002293,-0.309818211810154,18.159171093082,-1.7135795002293,-1.7135795002293,-3.62013098192643,-1.08518742096127,-0.796740756140244,-0.254606887529073,-0.611151002796868,-2.25555555555556,1.42207792207792,0.686086956521738,-4.13744075829385,1.09102779800028,0,-1.10288909842904,-0.806940805953444,-0.795442517384773,2.4004554582159,-0.735413213809033,1.10707297457606,1.83568390448186,-1.67201244004542,0.965152839069746,0.104907690714248,0.0799702643258065,209.0000000001,0.140220229991494,0.0789260993457747,1074.0000000001,0.542103214605971,0.682323444497465,0.0370832092202905,-1.76256959089913,-1.92383041691342,0.886190545065328,2.16217657463929,1.35515510326035,1.58231761550432,1.80070170892048,-0.946557691506349,1.62680146256358,1.17882705006539,0.0262963080637097,186.0000000001,0.195644531349931,0.0262963080637097,186.0000000001,0.195644531349931,0.266374986879776,0.328221349157389,1e-10,-0.906763826619304,-0.857281420688471,-0.112341996630042,-0.481063248488699,1,0.999999999999972,0,0,0,0.766873518649914,0.878492399253924,0.405216442547366,0.843150846060126,0.843150846060126,0.477156401500496,0.273243385917084,-0.363964394738092,-0.369624021207681,-0.955192111607257,-0.172559273720433,1.30451623090195,0.760306943264407,8.70717040290714,1074.0000000001,0.28080229236361,0.00762074958827369,0.0294624595320168,0.0106329734455909,0.0106329734455909,0.0105489277197562,2.21569858699504,5691.00071787501,0.00781248349848019,1,2,"SNETWORK (2 34 5691.00071787501 0.0105489277197562 1 1)",452265.5,4500241.5
34,2,1.13728485266784,248,2.82352881778097,11.2500305175781,-5.60147094726562,-5.32283528645831,-5.23087565104169,1.44071782543548,1.15954325469367,0.843174022932042,-1.65865413956391,-1.73291842400301,-0.302281264688687,18.1185552472598,-1.73291842400301,-1.73291842400301,-3.66270813200781,-1.10462599224701,-0.815859996080772,-0.256035179082655,-0.624293769645676,-2.25555555555556,1.42207792207792,0.686086956521738,-4.13744075829385,1.13728485266784,0,-0.827450955557712,-0.808761391229221,-0.797217708263559,1.36668932554931,-0.736965345877269,1.14213502911119,-0.0287288437764825,-1.67223700489806,0.464256548724423,0.0759108097920636,0.0799702643258065,273.0000000001,0.132532787708888,0.0693254517956554,814.0000000001,0.360889440426714,0.493422228035602,0.0268251257002012,-1.01412713792183,-0.996097685956042,1.56555222144065,0.894081646678588,-0.669952803530867,0.287511353767411,-0.895731891212403,-1.58441824217945,-0.778568280329817,-0.131303838874508,0.0182777648416078,283.0000000001,0.206904296974927,0.0182777648416078,283.0000000001,0.206904296974927,0.725280964647534,0.309826909599492,1e-10,-0.729124396644079,-0.965191186572689,-0.205218460175603,-0.571972522159387,0.999999999999991,0.999999999999972,-1,-1,-1,-0.3228143826526,-0.487477664341872,0.418196512660188,-0.302354541861768,-0.302354541861768,2.86145136505758,0.273243385917084,-0.80206489842205,-0.886626655060306,-0.465348629139372,-0.876995074845512,1.33808729677771,0.399805889975529,-1.36904703320515e-10,814.0000000001,0.275071633337822,0.0072052057497037,0.0196199198504975,0.0112484469419071,0.0112484469419071,0.0344730239418523,0.257421973161399,5701.01178940916,0.00781248349848019,2,2,"SNETWORK (2 34 5701.01178940916 0.0344730239418523 2 2)",452256.731569153,4500238.5
34,3,1.15393448336849,249,2.82352881778097,11.2500305175781,-5.60147094726562,-5.32283528645831,-5.23087565104169,1.42222686634944,1.15625451272687,0.843174022932042,-1.65885792433535,-1.73775591859079,-0.295630432709917,18.0982788133614,-1.73775591859079,-1.73775591859079,-3.68365304785927,-1.11082210622371,-0.820578771271312,-0.26232269259466,-0.625749634312691,-2.25555555555556,1.42207792207792,0.686086956521738,-4.13744075829385,1.15393448336849,0,-0.769097178793611,-0.733012359723834,-0.723281436222518,1.2218549148251,-0.671994707077169,1.15906731114959,1.62303318606063,-1.67267766045794,-0.931602882723589,0.0857085113982721,0.0799702643258065,402.0000000001,0.220346961906788,0.0466751670919602,427.0000000001,0.127459091231833,0.347806053038621,0.0186638796028687,-1.03485874325435,-1.02916531495221,2.4592652558348,-0.0287437826283553,-2.5083748576127,1.43732686390721,-3.30053677036896,-1.01734422196185,-3.00763886678765,-0.481101654514358,0.0203184241004596,272.0000000001,0.221064453224921,0.0203184241004596,272.0000000001,0.221064453224921,0.741423553807507,0.291468820140311,1e-10,-0.813625424831911,-1.08579908864625,-0.112696590820118,-0.547590663002418,1,0.999999999999972,0,0,-1,0.977688894909459,-0.716877578113239,0.681229755459838,1.1098765001245,1.1098765001245,4.433751249843,0.273243385917084,-0.797876021350946,-0.849101219713486,-0.647873846044992,-0.816012471779949,1.75477931364096,0.473220193628719,0.444819816851603,427.0000000001,0.212034384054155,0.0118242023370159,0.00683967716585283,0.0118627041727167,0.0118627041727167,0.0472139835273871,0.580690608509583,5706.34326177244,0.00781248349848019,3,2,"SNETWORK (2 34 5706.34326177244 0.0472139835273871 3 3)",452252.0151442,4500237.0151442
34,4,1.17460962858335,250,2.82352881778097,11.2500305175781,-5.60147094726562,-5.32283528645831,-5.23087565104169,1.42222686634944,1.15625451272687,0.843174022932042,-1.65902986773625,-1.76334011805683,-0.290864503013222,18.0680278295211,-1.76334011805683,-1.76334011805683,-3.70120371210521,-1.12124986349572,-0.828589806240588,-0.266384231849199,-0.631252906517685,-2.25555555555556,1.42207792207792,0.686086956521738,-4.13744075829385,1.17460962858335,0,-0.742940185574491,-0.658287709601109,-0.650193317703401,1.16959080638062,-0.607110966360953,1.18414483194364,2.54806580837207,-1.67284078775655,-0.451509998419746,0.0635942047084126,0.0799702643258065,484.0000000001,0.196842994696822,0.0379702248082605,512.0000000001,0.124328355869486,0.321171350466308,0.0170146693392791,-0.950996839602718,-1.04923228860181,2.01026836338156,1.57815053104575,-0.432023090289291,1.88518193734264,-0.563533738701953,-0.809987022589166,-0.365394728362479,-0.067071596000676,0.0198506340651639,305.0000000001,0.242177734474914,0.0198506340651639,305.0000000001,0.242177734474914,0.213327099054072,0.262564650645319,1e-10,-0.626055775526252,-0.749180089505644,-0.112801132426343,-0.41550885671838,1,0.999999999999972,-63516886305216,-63635320823456,-65257424447059,0.717672395225213,0.344409628472657,0.119662936930724,0.78322218696215,0.78322218696215,3.97650887739042,0.273243385917084,-1.1543071204593,-1.06503485738651,-0.90928267985508,-1.18782841509258,1.87756826137706,0.755581176623653,-1.36904703320515e-10,512.0000000001,0.401146131905158,0.010428135764022,0.00658653347525711,0.0128298306894668,0.0128298306894668,0.0590010308928954,0.0460046464577317,5711.27556823272,0.00781248349848019,4,2,"SNETWORK (2 34 5711.27556823272 0.0590010308928954 4 4)",452248.124644579,4500234.5
34,5,1.19160577009766,251,2.82352881778097,11.2500305175781,-5.60147094726562,-5.32283528645831,-5.23087565104169,1.42222686634944,1.15625451272687,0.843174022932042,-1.65928247594252,-1.79016377356348,-0.291936211821861,18.0651376055723,-1.79016377356348,-1.79016377356348,-3.72626492932487,-1.11520169408144,-0.82690894815871,-0.266728410929397,-0.626791022753839,-2.25555555555556,1.42207792207792,0.686086956521738,-4.13744075829385,1.19160577009766,0,-0.687846028065054,-0.521428832982917,-0.515945085196461,1.06190612654674,-0.486204723603399,1.20235924977867,2.08333411391126,-1.67295730725556,-1.00470168341796,0.0486067232117406,0.0799702643258065,398.0000000001,0.123719021883808,0.0353252238179403,952.0000000001,0.215069552492073,0.338788574275882,0.0175310724908092,-0.907632906098729,-0.968058902180914,1.9136979232364,2.47805598589016,0.569645997628438,1.60722315981664,0.719783955076472,-0.938906879120549,0.837370663013206,0.121946523189457,0.0102779201819672,366.0000000001,0.150468750099947,0.0102779201819672,366.0000000001,0.150468750099947,0.317875412710145,0.413301603766437,1e-10,0.0255654513970331,0.119217436971017,-0.112924787112419,-0.0769130250352319,1,0.999999999999972,-48095397591029,-48185076975121,-49413344529409,-0.668526425338819,0.163733967911433,0.0199118602814059,-0.596136791456526,-0.596136791456526,0.920869720542524,0.273243385917084,-1.28280445436876,-1.22523415839306,-0.989008110862262,-1.32629961689374,1.49178393842095,0.682361647717523,0.176797269074798,952.0000000001,0.750716332478224,0.00640200789618733,0.0111290644946218,0.00778620871503824,0.00778620871503824,0.0713069325905676,0.204339652322233,5716.42499001417,0.00781248349848019,5,2,"SNETWORK (2 34 5716.42499001417 0.0713069325905676 5 5)",452243.803649922,4500232.5
34,6,1.23891519094003,253,2.82352881778097,11.2500305175781,-5.60147094726562,-5.32283528645831,-5.23087565104169,1.42222686634944,1.15625451272687,0.66657349912266,-1.66038418736312,-1.80573415984854,-0.282789307360544,18.0853866347121,-1.80573415984854,-1.80573415984854,-3.8346138934087,-1.06820743270555,-0.792889965774213,-0.262309244264865,-0.595470931938243,-2.25555555555556,1.42207792207792,0.686086956521738,-4.13744075829385,1.23891519094003,0,-0.665984500273277,-0.425279438911361,-0.421333944388949,1.02996204953697,-0.399633342149023,1.24320986684702,1.17383459337867,-1.67418182126333,-0.0189825130791568,0.0604921386379774,0.0799702643258065,420.0000000001,0.162482012900657,0.0404494442349633,669.0000000001,0.173059616801465,0.335541629602122,0.0170789965445859,-1.12320499870051,-1.02292757039447,0.555332415968902,1.92870848876762,1.4004222184576,1.05908155569306,1.74423422352224,-1.20443829384654,1.68671613699627,0.256216351677055,0.00175837708699422,346.0000000001,0.0243359375999914,0.00175837708699422,346.0000000001,0.0243359375999914,0.517152892684985,0.608984870590119,1e-10,-0.242252887931032,-0.0180371291141945,-0.113550757905539,-0.178686379088857,1,0.999999999999972,-29405931741805,-29460762473629,-30211735472783,-0.788464508453257,0.123544677922391,0.0319697510780981,-0.691343604400065,-0.691343604400065,0.0927998993539698,0.273243385917084,-1.40315676890537,-1.330939098587,-0.921223400669379,-1.49944748427323,1.32482126008854,0.336983110602254,1.37366754411108,669.0000000001,0.636103151962464,0.00827029934571515,0.00880869709887079,0.0012386939607307,0.0012386939607307,0.0949159846968253,1.52423308417201,5726.3042308973,0.00781248349848019,6,2,"SNETWORK (2 34 5726.3042308973 0.0949159846968253 6 6)",452235.167049726,4500229.5
34,7,1.25205693439131,254,2.82352881778097,11.2500305175781,-5.60147094726562,-5.32283528645831,-5.23087565104169,1.42222686634944,1.15625451272687,0.66657349912266,-1.66091275411404,-1.80344443255828,-0.277645921426913,18.0958781041387,-1.80344443255828,-1.80344443255828,-3.8866076792558,-1.03534618598427,-0.769655181143391,-0.261827376485222,-0.572345458817868,-2.25555555555556,1.42207792207792,0.686086956521738,-4.13744075829385,1.25205693439131,0,-0.626690589909849,-0.387113778231324,-0.383711856591141,0.948366403278773,-0.364891226513594,1.25655837893732,0.577410889189942,-1.67471781095876,0.331252233618756,0.0343730542504313,0.0799702643258065,307.0000000001,0.0674859802129073,0.0358442682438749,726.0000000001,0.166423020657091,0.233909000769999,0.011828260038367,-1.25755878253342,-1.13474626360004,0.863202321594332,1.1411537656205,0.293436072613122,0.641568918041197,0.361721791705595,-1.41298606915295,0.372607554861526,0.053854205112728,0.011568457403273,359.0000000001,0.166123046974941,0.011568457403273,359.0000000001,0.166123046974941,0.300029502073292,0.394943260601905,1e-10,0.54105435742674,0.459915754327413,-0.114490431352626,0.305163252710492,1,0.999999999999972,-97606889897984,-97788889137153,-100281580781568,-0.429191387430947,0.589927396654836,-0.073517591424634,-0.395921790150391,-0.395921790150391,0.278444834253712,0.273243385917084,-0.956029285148658,-0.982596354019784,-0.849592345504784,-0.954842545942252,0.948221252608229,0.340113712188948,0.217176321852546,726.0000000001,0.710601719297708,0.00341261649908505,0.00841564343928195,0.00840047443476746,0.00840047443476746,0.109038748839328,0.769710211445026,5732.2139213106,0.00781248349848019,7,2,"SNETWORK (2 34 5732.2139213106 0.109038748839328 7 7)",452230.5,4500226.5
34,8,1.26309822340425,255,2.82352881778097,11.2500305175781,-5.60147094726562,-5.32283528645831,-5.23087565104169,1.38456844967421,1.09106273681775,0.596006017467704,-1.66343034514454,-1.82341349511085,-0.296271202168775,18.20288779477,-1.82341349511085,-1.82341349511085,-4.13419114463611,-1.01717649987117,-0.748642315486912,-0.25291597839142,-0.563620003417297,-2.25555555555556,1.42207792207792,0.686086956521738,-4.13744075829385,1.26309822340425,0,-0.654976667695349,-0.357230047981882,-0.354227316093196,1.01823702758869,-0.337536691781203,1.26969488425519,0.896069894006321,-1.67700159313933,0.45786035964545,0.0625039022750646,0.0799702643258065,196.0000000001,0.0783466200644748,0.0381679005165018,785.0000000001,0.191613008305448,0.269959628269923,0.0135815106661732,-1.03502788023997,-1.26479281796258,1.3620137292108,0.560931044980885,-0.805476552607769,0.855145718693453,-0.994335651440554,-1.31619631800289,-0.755514977035275,-0.121400229643405,0.0339327245400289,346.0000000001,0.469628906349833,0.0339327245400289,346.0000000001,0.469628906349833,0.0459674143355372,0.0601192180741458,1e-10,-0.798688877472137,-0.735965117666838,-0.115275645164404,-0.558792486816949,1,1,-6341327879586,-6353152012601,-6515111243412,-0.149670556597539,-0.103760795766647,0.260903503205925,-0.143725271012733,-0.143725271012733,0.513212951225049,0.273243385917084,-1.5138591565896,-1.48945085459777,-1.32653317714324,-1.51606175337483,0.77546422892246,0.340113712188948,6.97193078577681,785.0000000001,0.636103151962464,0.00394157250135828,0.00963993806481495,0.0236267548434974,0.0236267548434974,0.119587676559085,1.79728612413909,5736.62813487298,0.00781248349848019,8,2,"SNETWORK (2 34 5736.62813487298 0.119587676559085 8 8)",452226.5,4500225.5
34,9,1.28604921741993,257,2.82352881778097,11.2500305175781,-5.60147094726562,-5.32283528645831,-5.23087565104169,1.38456844967421,1.09106273681775,0.54543255969633,-1.664109627716,-1.84771981538252,-0.288044363028399,18.176399692032,-1.84771981538252,-1.84771981538252,-4.20461024884605,-0.965498179499915,-0.706587945208481,-0.25334842190575,-0.526691155191139,-2.25555555555556,1.42207792207792,0.686086956521738,-4.13744075829385,1.28604921741993,0,-0.893398275860844,0.66239676376047,0.665136349558623,1.90908702022929,0.680410941178989,1.30733035399137,2.14273946373513,-1.67762656136129,0.7539763243626,0.0372991555993146,0.0799702643258065,158.0000000001,0.0376888728167963,0.0317454299061353,729.0000000001,0.148001392630293,0.18569026534709,0.00784949206336625,0.371515053381043,-0.467153639336011,1.76424034459053,1.37320174728697,-0.369323667215182,1.2082881493706,-0.380427975835155,-1.1471745064103,0.113036788751611,0.0459983107460463,0.116443452480952,525.0000000001,2.44531250009913,0.116443452480952,525.0000000001,2.44531250009913,2.29824825085564,2.44332246439771,1e-10,1.471295260064,1.70915471089289,-0.11561020168669,4.52222773959177,1,0.999999999999972,-53732066316567,-54433294053302,-64047189914825,-0.192198549151966,0.603004299037269,0.204712860707482,-0.183432141508528,-0.183432141508528,-0.147056037266407,0.219253544002001,-1.15724526124275,-1.16219770535825,-0.987545879243719,-1.16767814441696,1.05073590186556,0.110321389050284,6.85323348672925,729.0000000001,1.66189111757851,0.00159318262109846,0.00625630934226779,0.103368158751462,0.103368158751462,0.145055040928614,2.7318882966587,5747.28498912247,0.00781248349848019,9,2,"SNETWORK (2 34 5747.28498912247 0.145055040928614 9 9)",452217.5,4500221.5
35,10,0.586383993888718,203,2.82352881778097,11.2500305175781,0,0,0,1.28128771394054,1.21118861453101,1.29679732256139,-1.10749275210803,2.4372011509542,2.06668869646577,5.30001100739524,2.4372011509542,2.4372011509542,-0.0946902588196959,1.4016688867805,1.10203228496067,-0.480030660780992,1.26188189436887,-1.97777777777778,1.76871657754011,2.04260869565217,-1.63151658767773,0.586383993888718,0,0.669030058243347,-0.0674462082053437,-0.0671263720097334,-0.525874570987753,-0.0652439328760098,0.587733970864148,-0.0505349035727677,-0.862168025354643,0.289619022833765,0.0804735029841456,0.0799702643258065,61.0000000001,0.0313935048534405,0.317396856804568,879.0000000001,1.78422063774343,1.81561414249687,0.0869216456798678,-0.334041474758851,-0.0739104017568939,-0.0961275186525363,-0.606894313674107,-0.475365999111534,0.0290099458066077,-0.558036230582232,-0.240831082826769,-0.501134927082756,-0.00146390179396509,0.0711177997735075,67.0000000001,0.190595703224932,0.0711177997735075,67.0000000001,0.190595703224932,0.272130654876815,0.373299281072001,1e-10,-2.522966025618,-2.61318736102595,-0.0454524536457344,-0.862158461980745,1,0.999999999999972,0,1,-1,-1.15977602814112,0.273803134624656,0.00557126908407266,-0.965868311458775,-0.965868311458775,-6.59995143056781,-6.95085406573506,0.647177584315431,0.846003920223484,0.258189534679554,0.738312194977525,-0.281508089520962,0.211445652945265,-1.36904703320515e-10,879.0000000001,0.962750716432378,0.00150294879840827,0.0854186967814595,0.00912467675218722,0.00912467675218722,0.0123771356674527,2.00497415242717,5441.380269296,0.0156249669969604,10,2,"SNETWORK (2 35 5441.380269296 0.0123771356674527 10 10)",452279.5,4500443.84122797
