"rid","pid","elevation.min","WS_ID","ws_mi60_mean","ws_accum_precip_mean","ws_10.min.storm.accum_mean","ws_30.min.storm.accum_mean","ws_60.min.storm.accum_mean","ws_sbs_mean","ws_dnbr.BAER_mean","ws_dnbr.extended_mean","ws_flow.accum_max","ws_slope_mean","ws_aspect.northness_mean","ws_aspect.eastness_mean","ws_slope.northness_mean","ws_slope.eastness_mean","ws_bare.earth_mean","ws_ndvi.max_mean","ws_ndvi.mean_mean","ws_ndvi.min_mean","ws_ndvi.range_mean","ws_RV.Sand","ws_RV.Silt","ws_RV.Clay","ws_Kw","ch_elevation.min","ch_watershed","ch_valley_width","ch_area","ch_channel_width","ch_channel.width.over.valley.width","ch_elevation.mean","ch_slope.median","ch_flow.accumulation.max","ch_curvature.median","ch_sfm.erosion.mean","ch_sfm.erosion.count","ch_sfm.erosion.sum","ch_sfm.deposition.mean","ch_sfm.deposition.count","ch_sfm.deposition.sum","ch_sfm.net.change","ch_sfm.net.change.norm","ch_distance.upstream","ch_distance.downstream","ch_slope.upstream","ch_slope.downstream","ch_central.slope.difference","ch_slope.over.width","ch_change.in.slope.over.width","ch_stream.power","ch_slope.over.width.central.diff","ch_stream.power.central.diff","hs_area","hs_hillslope.length","hs_flow.accumulation.max","hs_elevation.range","hs_mi60.mean","hs_accum.precip.mean","hs_storm.accum.10.min","hs_storm.accum.30.min","hs_storm.accum.60.min","hs_slope.median","hs_northness.median","hs_eastness.median","hs_curvature.median","hs_bare.earth.mean","hs_ndvi.max","hs_ndvi.mean","hs_ndvi.min","hs_ndvi.range","hs_dnbr.BAER.median","hs_extended.dnbr.median","hs_drainage_density","ch_sfm.net.change.count","ch_sfm.erosion.norm","ch_sfm.deposition.norm","ratio","snapdist","upDist","afv_flow_accum","locID","netID","netgeom","X","Y"
43,1,-1.01858623032949,2,0,0,-1,-1,-1,-0.594452687846127,-0.669582995285655,-0.870146356472359,0.883470290800354,0.259796664373967,-0.737825913673998,-0.452469649383862,0.259796664373967,0.259796664373967,0.49925791637382,-0.289582439732274,-0.286660223933561,0.503243289766734,-0.45323688085227,0,0,0,0.901960784313725,-1.01858623032949,11,0.38231889865653,-4.13254880395979,-4.01133061643592,-0.309443202517233,-1.00626629251602,-0.422058735976993,0.866122813983087,0.611150189941311,2.87392534027563,5.0000000001,14.1616530636919,1.04855660359131,1e-10,1e-10,14.1616530636919,0.473122132900438,-2.36102408381737,-14.0226474972105,-0.0625898418666718,-0.00847815698583745,0.141777710811405,-0.146972184815046,0.171178517404075,0.742001482288675,553.665798104035,1006.9958318613,-2.03114775821083,-1.13546198231423,0.36911150457055,-0.566634474838171,0,5.6843418860808e-14,-0.999999999999998,-1,-1,-2.04083444371769,-0.279205477370072,0.01437625791741,4.24643994789994,0.0926621397233494,0.761431474931998,2.06525608937072,5.4725581453278,-0.281381126939084,-3.79567488234386,-2.58866236922961,2808.23626383045,5.0000000001,0.473122132800438,0,0.00739579985857342,1.27945734933019,2808.36197501449,0.0312500660060792,1,2,"SNETWORK (2 43 2808.36197501449 0.00739579985857342 1 1)",453478.126190614,4501063.5
43,2,-0.991635458937965,3,0,0,-1,-1,-1,-0.594452687846127,-0.669582995285655,-0.870143820420165,0.883241335951543,0.260682875535763,-0.737146094737513,-0.453278489483656,0.260682875535763,0.260682875535763,0.499060311323156,-0.294254188137556,-0.295630344134163,0.497735916493274,-0.454534934639992,0,0,0,0.901960784313725,-0.991635458937965,11,0.165636569302077,-1.33455889063984,-1.3225733867364,-0.221274830023758,-0.984463744843217,-0.055665524616336,0.86601520610619,0.153932641800173,0.487931875878096,7.0000000001,3.36608978175753,0.0362317972885204,1.0000000001,0.0357074093692258,3.40179719102676,0.0912800526284935,0.240879688966941,-2.29296170456425,-0.273987032124529,-0.417108100285074,-0.173018279647363,0.0762240100759681,-0.196641655667492,0.984786116719576,0.291872688404495,0.462777741222003,-0.258774004290734,-0.401727460375602,-1.42563855126074,-0.00149561495092921,0,5.6843418860808e-14,-1,-1,-1,1.13236530151935,1.48930466560796,0.157246199989892,-2.68206690241822,0.0926621397233494,0.239496215809565,0.887429866593067,1.80348800546824,-0.0917797487334531,-2.25186092969776,-0.126443947140694,0,7.0000000001,0.090321919515025,0.000958133013468504,0.0148935465550297,0.0636109872139059,2819.29870464047,0.0312500660060792,2,2,"SNETWORK (2 43 2819.29870464047 0.0148935465550297 2 2)",453469.5,4501058.2605288
43,3,-0.918588385846647,6,0,0,-1,-1,-1,-0.560681113316813,-0.623328449509357,-0.861783010029626,0.878244950299257,0.241383474704538,-0.744910095766298,-0.461192876200838,0.241383474704538,0.241383474704538,0.495376627218158,-0.342369475305136,-0.386962010048114,0.447340664872324,-0.472087572694694,0,0,0,0.901960784313725,-0.918588385846647,11,0.553476281186217,0.565035942408357,0.567199644573362,-0.401273559974034,-0.911300200948498,-0.160342577080132,0.860916819111159,0.315509147564684,0.19472753415571,5.0000000001,0.959546074827612,1.04855660359131,3.0000000001,3.10014208700781,4.05968816173542,0.0939399640119036,-0.17676605324691,-0.0706607797085888,-0.0688854882166656,-0.445794296114971,-0.578715587618883,-0.227844068135735,-0.546802315151253,0.647261615556379,-0.583560580167675,-1.12583482246739,-0.155040322752367,-0.124780798436935,0.146018701934054,0.492219148047609,1.77635683940025e-15,5.6843418860808e-14,-1,-1,-1,1.54615765514635,0.140215254805452,0.112467894291591,-1.36493733762652,0.0926621397233494,-0.322771146446373,0.0747361578080743,0.383169031672695,-0.475480990057586,-1.37310135418152,-0.415844500898579,0,5.0000000001,0.022203607775482,0.0717363561364216,0.0381413350483719,1.4833875624463,2853.20952977861,0.0312500660060792,3,2,"SNETWORK (2 43 2853.20952977861 0.0381413350483719 3 3)",453440.249198599,4501053.5
43,4,-0.892377297185689,7,0,0,-1,-1,-1,-0.548398881614927,-0.604958046844498,-0.861783010029626,0.876110500257113,0.224432581290477,-0.743311366901986,-0.464687773425532,0.224432581290477,0.224432581290477,0.49370028213889,-0.350840570718923,-0.407993915506471,0.435552422107467,-0.473186923480292,0,0,0,0.901960784313725,-0.892377297185689,11,-0.054114999814212,0.394385466608629,0.395452738085824,0.0680218166099103,-0.883691240051225,-0.0623692216641532,0.859788791711967,-0.067513606243332,0.243830256264074,6.0000000001,1.44180759861946,14.9301385880517,2.0000000001,29.4281051659769,30.8699127644964,0.723870902026723,1.49465472019547,-0.160629471146546,-0.43796537516111,-0.148884026269327,0.552704304207907,-0.10017781109807,0.539210791810707,0.789961783221142,0.490605638947136,0.824204438204501,-0.0537050313540499,0.0725592150614271,0.145744016956452,0.787296408435999,1.77635683940025e-15,5.6843418860808e-14,-1,-1,-1,1.24962072071104,-0.973619514362928,0.44055051563988,-0.303789827826653,0.0926621397233494,-0.678461099552151,-0.430610167385837,-0.370050899126656,-0.751940942683009,-0.994125982424614,-0.439544087270772,0,6.0000000001,0.0338090546193187,0.690061847307404,0.0459811232989247,0.0365488277748227,2864.64518476835,0.0312500660060792,4,2,"SNETWORK (2 43 2864.64518476835 0.0459811232989247 4 4)",453430.470397858,4501049.5
43,5,-0.869329146335791,8,0,0,-1,-1,-1,-0.533105202304377,-0.57668454855823,-0.872675176951071,0.873082387740576,0.205918329806623,-0.73048303891761,-0.474274682325144,0.205918329806623,0.205918329806623,0.491567342390445,-0.349800536611273,-0.415247096154319,0.430626124224085,-0.46869246942934,0,0,0,0.901960784313725,-0.869329146335791,11,-0.223288895083519,0.954336092573244,0.960408417751661,0.304101779546366,-0.865657949577038,-0.455370926488411,0.857139411570444,-0.00631138486264763,6.65091401348577,2.0000000001,13.1093087906471,17.5986404419945,1.0000000001,17.3439328326612,30.4532416232083,0.683658634464492,0.772158280613665,1.47105705166062,-0.0910312977281632,-0.0484744350334151,0.108228623440731,-0.644515426175973,0.107751570530451,0.13582918470685,0.0502228546022807,0.0294295670727892,-0.129092405146541,0.0470733907046907,0.145354983848596,0.707968782626853,1.77635683940025e-15,5.6843418860808e-14,-0.999999999999998,-1,-0.999999999999998,1.48408028260756,0.132866252315749,-0.548074147813049,-1.57529921709137,0.0926621397233494,-0.572030384066384,-0.438726110688398,-0.736984457546817,-0.531691578200923,-0.240568165564768,-0.0254614751601221,0,2.0000000001,0.29429681923934,0.389361815125151,0.0543593644438205,1.43160110359194,2876.86626422764,0.0312500660060792,5,2,"SNETWORK (2 43 2876.86626422764 0.0543593644438205 5 5)",453423.080100653,4501042.08010065
43,6,-0.853532609003936,9,0,0,-1,-1,-1,-0.52073374261618,-0.563630671030866,-0.860717830573495,0.870619276705783,0.18823824124029,-0.72884680024964,-0.472586924151981,0.18823824124029,0.18823824124029,0.489763747139739,-0.352493445660041,-0.420781111060218,0.430300680315467,-0.471383948207982,0,0,0,0.901960784313725,-0.853532609003936,11,-0.0989726841775224,0.287706325269942,0.2882813336749,0.110160125679453,-0.853075626707534,-0.0859504061193276,0.854259973209349,-0.583883467674761,0.0871736110256744,1.0000000001,0.0859119350394445,0.227295398812158,2.0000000001,0.448011440691657,0.533923375631102,0.0126244164234728,-0.765797867380457,0.765736331723763,-0.058737546297139,-0.45124864204995,-0.603037309464715,-0.116337237407895,-0.584036203266841,0.768525800142769,-0.669931189898862,-1.2741335174553,0.179111767192605,0.0746508883868636,-1.24646352431607,0.668200563792023,1.77635683940025e-15,5.6843418860808e-14,-0.999999999999998,-1,-0.999999999999998,1.46816310314353,0.206319537341608,-0.765244948509666,-0.63312836974725,-0.389468470323744,-0.716013908758369,-0.595826588524741,-1.08002543367552,-0.634747576898867,0.0170803334918527,-0.42882104325212,2.51046767053575,2.0000000001,0.0020313552160023,0.0105930611074705,0.0622547929221079,0.526573747396469,2888.38307988494,0.0312500660060792,6,2,"SNETWORK (2 43 2888.38307988494 0.0622547929221079 6 6)",453413.046211241,4501038.5
43,7,-0.84498314725926,10,0,0,-1,-1,-1,-0.52073374261618,-0.563630671030866,-0.861220093607172,0.865512106449233,0.155357255888756,-0.723874058637252,-0.461995819534038,0.155357255888756,0.155357255888756,0.48737830826881,-0.34487486557641,-0.417701383363539,0.434329634241489,-0.465897091900308,0,0,0,0.901960784313725,-0.84498314725926,11,-0.270791679782394,0.060735865795955,0.0607621083817507,0.302328823319744,-0.838555008713958,-0.0515635435009543,0.851499274574485,-0.111441746043426,0.219278895209892,1e-10,1e-10,0.0617100969956947,1.0000000001,0.060816958045335,0.060816958045335,0.00146363546491729,0.403916460687885,-0.735658385407851,-0.0468937788073369,-0.0726419965295942,-0.00859875212770822,-0.0561747065310708,-0.00567913175068548,0.832996268695431,-0.0677622047483078,-0.178815482272937,0.0341281335472117,0.047645843842629,0.367383290931534,0.610036020045939,0,0,-1,-1,-1,1.36644927282979,0.562385421515285,-1.18293178427728,-0.807983372647849,-4.67802266904281,-0.808397685020414,-0.673961134970945,-1.21280704268052,-0.721146445089748,0.245590264411011,-0.343236044483079,17.9933757679574,1.0000000001,0,0.00146363536491729,0.069493393425947,0.699818848364286,2898.94180102957,0.0312500660060792,7,2,"SNETWORK (2 43 2898.94180102957 0.069493393425947 7 7)",453403.955620256,4501034.95562026
43,8,-0.823791010132065,11,0,0,-1,-1,-1,-0.514711256324632,-0.553385248598919,-0.868628821666582,0.862118404738627,0.132265062717277,-0.725130907400474,-0.451236965891121,0.132265062717277,0.132265062717277,0.493744340895008,-0.33549459724173,-0.411362789864919,0.442007656731755,-0.461006775277988,0,0,0,0.901960784313725,-0.823791010132065,11,-0.670840674119292,0.103598491769206,0.103676161920195,0.958319251142374,-0.82129893856964,-0.0389521252696082,0.84573668723585,-0.79661578441553,0.675968220557435,2.0000000001,1.332369673913,0.110892437498434,7.0000000001,0.765012328500788,2.09738200231379,0.0503078713703356,-0.124233823788278,0.406248628654605,0.813143652045385,-0.037400059528086,-1.47139370290421,-0.0464078295289563,-1.45261042075474,0.839948386251238,-1.36056125161783,-2.49057328440174,0.44042501597213,0.256323524942643,0.284521043315158,0.944244623094592,1.77635683940025e-15,0,-0.817338497980525,-0.807126748318836,-0.812159334523446,1.02993260790351,-1.24496329249557,-0.350881625360533,-0.181736460693944,-0.0289075366122685,-0.939915129168124,-0.790866918936022,-1.02297466646564,-0.932108830951462,-0.373834666726971,-0.47923500738025,5.83524265899849,7.0000000001,0.0319582612818908,0.0183496099884448,0.0781100923778975,1.8828445142135,2911.51071146642,0.0312500660060792,8,2,"SNETWORK (2 43 2911.51071146642 0.0781100923778975 8 8)",453393.232288158,4501036.5
43,9,-0.812636776072398,12,0,0,-1,-1,-1,-0.508655218577419,-0.534122970858748,-0.854368169101208,0.852358281103008,0.0877995948568684,-0.672357002740965,-0.450326689489388,0.0877995948568684,0.0877995948568684,0.487318975025768,-0.291338968644584,-0.377590178591706,0.455507360986733,-0.422487487388511,0,0,0,0.901960784313725,-0.812636776072398,11,-0.158772615370683,0.227536540299126,0.227899811861871,0.208331348471552,-0.803508926773152,0.876828410310405,0.837985209482851,-0.702284572704439,0.0819708780454231,4.0000000001,0.323138007494494,0.0960653257624937,4.0000000001,0.378699834630864,0.701837842025358,0.0166726144940058,-0.391271697888811,-0.109346076693977,0.343864856694214,-0.0244750418624354,-0.628896011818307,0.736279198066916,-0.612456387543583,1.62530826702482,-0.573411704795277,-1.06992486622442,1.07224019878563,0.743287297358918,0.283918189250289,2.28684746293589,0,5.6843418860808e-14,-0.862226941980938,-0.854524695130552,-0.8583205403606,0.645601122018508,-0.501897126595577,-0.21884871069122,-0.0927009440947724,0.0661792375752472,-1.06251283454589,-0.954345172474238,-0.742619106759999,-1.15277119419494,0.13790434187508,0.123719440217383,0.0880939455208318,4.0000000001,0.00767635352712826,0.00899626086687758,0.0855207179132692,1.45405280124396,2922.32036016767,0.0312500660060792,9,2,"SNETWORK (2 43 2922.32036016767 0.0855207179132692 9 9)",453383.251066582,4501034.5
43,10,-0.78922105282265,13,0,0,-1,-1,-1,-0.523053501946308,-0.511303695999049,-0.90336476149379,0.804107893126092,-0.0160917309386806,-0.497347523545357,-0.47390878180454,-0.0160917309386806,-0.0160917309386806,0.45202847846766,0.00222358104783402,-0.118081530001455,0.483620348763463,-0.124240093824415,0,0,0,0.901960784313725,-0.78922105282265,11,-0.302092837089371,0.340864229454861,0.341665887125691,0.364716100769827,-0.780515653971879,0.377133430619885,0.829981409811612,-0.715755302172899,0.321153666924102,5.0000000001,1.58252782226861,0.0729826039533991,11.0000000001,0.791189479590701,2.37371730175931,0.0558938592423891,-0.464428758125144,-0.370035728977958,0.974481180906651,0.914077576336413,-0.219922840434233,0.335202027027645,-0.209234785652291,1.22901548009422,-0.153122198183349,-0.190954648785734,0.590008761672005,0.528666800792591,-1.00330734984249,1.47216798914178,0,0,-1,-1,-1,0.741341157401784,1.22420361674406,-0.419011357166453,-0.128913327554296,0.0926621397233494,-1.12720911340219,-1.04505590159593,-0.900959483193537,-1.19810198248541,1.98518512216654,1.28678500243829,0,11.0000000001,0.0372637411874497,0.0186301179549393,0.0933248202908993,0.165887753847579,2933.70396128585,0.0312500660060792,10,2,"SNETWORK (2 43 2933.70396128585 0.0933248202908993 10 10)",453374.102983072,4501029.10298307
