"rid","pid","elevation.min","WS_ID","ws_mi60_mean","ws_accum_precip_mean","ws_10.min.storm.accum_mean","ws_30.min.storm.accum_mean","ws_60.min.storm.accum_mean","ws_sbs_mean","ws_dnbr.BAER_mean","ws_dnbr.extended_mean","ws_flow.accum_max","ws_slope_mean","ws_aspect.northness_mean","ws_aspect.eastness_mean","ws_slope.northness_mean","ws_slope.eastness_mean","ws_bare.earth_mean","ws_ndvi.max_mean","ws_ndvi.mean_mean","ws_ndvi.min_mean","ws_ndvi.range_mean","ws_RV.Sand","ws_RV.Silt","ws_RV.Clay","ws_Kw","ch_elevation.min","ch_watershed","ch_valley_width","ch_area","ch_channel_width","ch_channel.width.over.valley.width","ch_ch_area","ch_elevation.mean","ch_slope.median","ch_flow.accumulation.max","ch_curvature.median","ch_sfm.erosion.mean","ch_sfm.resolution","ch_sfm.erosion.count","ch_sfm.erosion.sum","ch_sfm.deposition.mean","ch_sfm.deposition.count","ch_sfm.deposition.sum","ch_sfm.net.change","ch_sfm.net.change.norm","ch_distance.upstream","ch_distance.downstream","ch_slope.upstream","ch_slope.downstream","ch_central.slope.difference","ch_slope.over.width","ch_change.in.slope.over.width","ch_stream.power","ch_slope.over.width.central.diff","ch_stream.power.central.diff","ch_lidar.erosion.mean","ch_lidar.erosion.count","ch_lidar.erosion.sum","ch_lidar.deposition.mean","ch_lidar.deposition.count","ch_lidar.deposition.sum","ch_lidar.net.change","ch_lidar.net.change.norm","ch_lidar.resolution","hs_area","hs_hillslope.length","hs_flow.accumulation.max","hs_elevation.range","hs_mi60.mean","hs_accum.precip.mean","hs_storm.accum.10.min.mean","hs_storm.accum.30.min.mean","hs_storm.accum.60.min.mean","hs_slope.median","hs_aspect.northness.median","hs_aspect.eastness.median","hs_slope.northness.median","hs_slope.eastness.median","hs_curvature.median","hs_bare.earth.mean","hs_ndvi.max.mean","hs_ndvi.mean.mean","hs_ndvi.min.mean","hs_ndvi.range.mean","hs_dnbr.BAER.median","hs_extended.dnbr.median","hs_drainage_density","ch_sfm.net.change.count","ch_sfm.erosion.norm","ch_sfm.deposition.norm","ratio","snapdist","upDist","afv_flow_accum","locID","netID","netgeom","X","Y"
43,1,-1.13024259348757,4,0,0,-1,-1,-1,-0.818284064520925,-0.931369972399575,-0.760904280558503,0.950113585221063,-0.0130489002915974,-0.792694865494871,-0.155416533414276,-0.0130489002915974,-0.0130489002915974,0.485644988366209,-0.319297631803237,-0.579152773448211,0.605148908099629,-0.808899231690756,0,0,0,0.901960784313725,-1.13024259348757,0,0.618918134626803,-1.70634474925416,-1.69149493958853,-0.54187917341216,-1.61619591025018,-1.12795853470176,-0.51129173899805,0.973767201834862,0.269436453992338,0.189679939695276,0.0799701818409082,290.0000000001,0.351783581950222,0.0596366880035486,256.0000000001,0.0976359255153188,0.449419507365541,0.0243798064257294,0.293756457317311,0.304489865151056,-0.0244117525349478,-0.713416327817434,-1.31663973585097,-0.447994971900645,-1.5260208985479,0.562996607552626,-1.22609868992419,-2.68318066610375,0.0933234247222527,91.0000000001,0.339697265725144,0.0933234247222527,91.0000000001,0.339697265725144,0.820472931027194,1.82314121618709,1e-10,-0.788703963627764,-0.731519078923845,-1.56840897708407,-0.250366987147814,0,0,-1.1625471566457,-1.17320839552208,-1.16792996317664,0.163002149032085,-0.809379748974512,1.44213012062806,0.165890378932917,0.165890378932917,-1.15685536087064,0,0.291122491133643,1.8110041182769,4.83798865601987,-0.770742128471779,-2.41225838781509,-0.421739454552707,-5.64660310755824e-11,290.0000000001,0.0190833184929206,0.00529648783280873,0.0129083260566488,0.258931716386349,2816.40292531933,0.0312500660060792,1,2,"SNETWORK (2 43 2816.40292531933 0.0129083260566488 1 1)",453471.671186704,4501059.6711867
43,2,-1.05255282277552,11,0,0,-1,-1,-1,-0.785345059155704,-0.886386865463367,-0.753553890609551,0.944784366673096,-0.0359688906314275,-0.796076987774467,-0.167724445029303,-0.0359688906314275,-0.0359688906314275,0.481840518166769,-0.367669361143801,-0.68131160289783,0.559557860481759,-0.824835532381886,0,0,0,0.901960784313725,-1.05255282277552,0,0.231834435995633,0.624642063718748,0.6265927247041,-0.212342202477393,0.637266300144714,-1.04924051752197,-0.349307446085221,0.968753583715596,0.639848028007364,1.40822501055572,0.0799701818409082,477.0000000001,4.29582517002097,2.07117196188826,352.0000000001,4.66245859147843,8.95828376139941,0.415377598456297,-0.361598405854801,-0.105752974111431,-0.166437901230845,-0.176563273862935,-0.10225572977695,-0.426843930282014,-0.0983972790203809,0.583890370116501,-0.162755489199556,-0.373935001703354,0.823811849058333,30.0000000001,0.988574218850418,0.823811849058333,30.0000000001,0.988574218850418,1.34975986479453,13.8126745759062,1e-10,0.22591504813911,0.22707040651947,-1.08958614935411,0.87386961669832,-1.77635683940025e-15,0,-1.16254715664571,-1.17320839552208,-1.16792996317665,1.47411063177655,0.77054439671042,-0.291136586124782,1.96046730499641,1.96046730499641,-0.9788003513735,0,-0.427711575278393,0.0196442423111369,0.0391311821729532,-0.450178719829781,-1.45576920773058,-0.655095560162915,-5.64660310755824e-11,477.0000000001,0.199188772044599,0.216188826311697,0.0405631093886943,0.689305672411483,2856.74209659468,0.0312500660060792,2,2,"SNETWORK (2 43 2856.74209659468 0.0405631093886943 2 2)",453437.23896824,4501052.23896824
43,3,-1.0212423488113,14,0,0,-1,-1,-1,-0.761353090033041,-0.851146714572165,-0.753999116781026,0.940923183529429,-0.0637936945518466,-0.784543048069442,-0.180362880670828,-0.0637936945518466,-0.0637936945518466,0.479099138502709,-0.374163344974143,-0.705534928696844,0.547877265833429,-0.82229349393948,0,0,0,0.901960784313725,-1.0212423488113,0,0.0483736130343879,1.38587887052208,1.395320017725,0.000643948430148783,1.44919502804928,-1.01786561940939,-0.526806071046942,0.96519495412844,0.537389982057244,0.397248087590493,0.0799701818409082,94.0000000001,0.238806330229712,8.85593570468392,24.0000000001,1.35925788993396,1.59806422006367,0.0704140182690169,1.91156817953204,1.72548490807924,-0.733723850076695,-0.245112837468237,0.722432406215633,-0.712720295981741,0.682800950459288,0.239184170634806,0.569309690307525,1.20940445475054,15.9219970704125,2.0000000001,1.27375976572554,15.9219970704125,2.0000000001,1.27375976572554,1.81571809242046,271.214662824956,1e-10,0.145751881554416,0.20696545607208,-1.1482498597956,0.862391947664129,0,1,-1.16254715664571,-1.17320839552208,-1.16792996317665,1.36747337574071,0.454338848921258,-0.229726564495619,1.77809740731049,1.77809740731049,-0.954509113093957,0,-0.600511540130161,-0.394213103699559,-0.736545103148804,-0.458697731259448,-0.158623541385514,-0.452231078133229,-5.64660310755824e-11,94.0000000001,0.0105223013309265,0.0598917168380904,0.0520297903065911,0.444325069664046,2873.46818697669,0.0312500660060792,3,2,"SNETWORK (2 43 2873.46818697669 0.0520297903065911 3 3)",453424.5,4501044.89003634
43,4,-1.01064240664387,15,0,0,-1,-1,-1,-0.758448975883039,-0.841025105895908,-0.763129717655252,0.939723037797447,-0.0730031765414225,-0.784783235297231,-0.180253889578329,-0.0730031765414225,-0.0730031765414225,0.478156971037343,-0.37813763400397,-0.712209383052341,0.547139874916276,-0.826132284184295,0,0,0,0.901960784313725,-1.01064240664387,0,0.134026409671545,0.818797513042604,0.822131550138449,-0.114272729611913,0.840601586852177,-1.01150873654461,-0.71665355433249,0.96373996559633,0.0595422984120138,11.4805515149612,0.0799701818409082,86.0000000001,6.31418597012072,1.66789548716851,19.0000000001,0.202664928935124,6.51685089895585,0.298264184271484,0.293591205772193,1.96030005558697,-0.427937541074326,-0.461984753805486,-0.155104482843752,-0.948349255411506,-0.148081721042432,-0.0705805776977416,-0.248839636581214,-0.557319524391863,0.0121256511416667,3.0000000001,0.00145507822500061,0.0121256511416667,3.0000000001,0.00145507822500061,0.263071817309963,0.0253886163231128,1e-10,-0.070701991953442,-0.120846849692449,-1.29679584460872,0.420814325165885,0,0,-1.1625471566457,-1.17320839552208,-1.16792996317664,1.53228831846624,1.91011442924215,-1.30908355711518,2.06318549677726,2.06318549677726,-1.24025045081274,0,-0.526632351050811,-0.367431545487428,-0.975461296597822,-0.325854689484545,-0.384931457467834,-0.777421347522668,-5.64660310755824e-11,86.0000000001,0.288988586095457,0.00927559807602666,0.0569176099397645,0.72515032440424,2880.5978972687,0.0312500660060792,4,2,"SNETWORK (2 43 2880.5978972687 0.0569176099397645 4 4)",453420.002966732,4501040.5
43,5,-0.999545023466679,18,0,0,-1,-1,-1,-0.746382509254679,-0.828330051628475,-0.753059003748059,0.934447397183944,-0.114547353663087,-0.780466606134284,-0.170142094234423,-0.114547353663087,-0.114547353663087,0.474330320469804,-0.370787321402835,-0.710329779743293,0.549663979384698,-0.819995835433448,0,0,0,0.901960784313725,-0.999545023466679,0,-0.129752018193927,0.130808901083163,0.130898299352267,0.146473714433966,0.131347440857961,-0.995321855801728,-0.0462721229893954,0.959747706422018,-0.0341014491259896,4.65374191649324,0.0799701818409082,90.0000000001,2.67855747899844,0.0982576427087825,121.0000000001,0.0760340067883259,2.75459148568676,0.132030286182837,0.233570521347362,-0.685215816451493,-0.387724799739649,-0.182332360573309,0.279247213241679,-0.0485481952092211,0.286347283683911,0.991881218027592,0.154277056204625,0.316753369258351,0.00941297753055556,9.0000000001,0.00338867197500143,0.00941297753055556,9.0000000001,0.00338867197500143,0.259912562128306,0.0716357361414047,1e-10,0.3732563869238,0.304477068096083,0.23015253331339,0.801453215202701,0,1,-1.1625471566457,-1.17320839552208,-1.16792996317664,1.27942205570991,1.21744802862803,-1.35902340478397,1.63309070487779,1.63309070487779,-0.294095286984414,-3.29198404634107,-1.01587520336318,-0.848062347185783,-1.7214002022053,-0.678372407181917,0.479293037254264,-0.200654976737355,0.218157005918672,121.0000000001,0.128385901168555,0.00364438491428273,0.0679334045296324,0.172506750561297,2896.66629380463,0.0312500660060792,5,2,"SNETWORK (2 43 2896.66629380463 0.0679334045296324 5 5)",453406.005638008,4501035.5
43,6,-0.987282900364183,19,0,0,-1,-1,-1,-0.746382509254679,-0.828330051628475,-0.753059003748059,0.9320185308216,-0.129957523503616,-0.785313408685086,-0.15908743259212,-0.129957523503616,-0.129957523503616,0.475333765076005,-0.368992123884173,-0.709927898250243,0.554604343906497,-0.822143744640818,0,0,0,0.901960784313725,-0.987282900364183,0,-0.304078167925765,0.00569148479759853,0.00569167133204388,0.383678593348158,0.00569103167299553,-0.985540537196657,-0.368597407897976,0.956400516055046,0.22519453373724,0.117303641250955,0.0799701818409082,355.0000000001,0.266315235328077,0.13138436481353,286.0000000001,0.240306702878933,0.50662193810701,0.0244879088101328,0.170612419492686,0.239524967449918,-0.360173744835243,-0.0031700120449787,0.552483588662766,-0.399399139065757,0.569746997735765,0.606744311013389,0.439649060686498,0.932341742422343,0.0369977679571429,35.0000000001,0.0517968751000219,0.0369977679571429,35.0000000001,0.0517968751000219,0.350078981479541,0.862871102381159,1e-10,0.387896594317411,0.50630822675908,0.230077676391817,1.29718502440891,-1.77635683940025e-15,-1,-1.1625471566457,-1.17320839552208,-1.16792996317664,1.13002892300326,0.0694699949553433,-0.744609112264479,1.39810440249804,1.39810440249804,-0.60965973751461,-5.59147967998773,-1.13910469503223,-0.924668760610207,-1.09459167217965,-0.951650815671198,0.114980341483115,0.106675433199457,0.0123446916046825,355.0000000001,0.012872524221982,0.0116153844881508,0.0725597312309747,0.826709059144003,2903.41457249988,0.0312500660060792,6,2,"SNETWORK (2 43 2903.41457249988 0.0725597312309747 6 6)",453400.5,4501034.5
43,7,-0.980658442039023,20,0,0,-1,-1,-1,-0.740508495056819,-0.818366254014035,-0.759572372395197,0.930550495417301,-0.146989774301036,-0.783788793393689,-0.153126464607178,-0.146989774301036,-0.146989774301036,0.480762996342002,-0.360482318905792,-0.703235171110247,0.557623586638929,-0.815123535021866,0,0,0,0.901960784313725,-0.980658442039023,0,-0.344595931921903,0.0806037776579712,0.0806386594297393,0.452480665379489,0.0808049272415,-0.977777185595458,-0.340882551481775,0.954182196100917,-0.174123181223359,0.605689359667822,0.0799701818409082,314.0000000001,1.21628614153053,0.0717675731373178,175.0000000001,0.0803197735142089,1.29660591494474,0.0623575933841075,0.197856581826231,0.17496186586304,-0.0182000310008143,-0.310926816649556,-0.602456412608098,-0.371568765072596,-0.616175818636262,0.636781993819538,-0.511261196757049,-1.11612107103509,0.0513392858142857,70.0000000001,0.143750000100061,0.0513392858142857,70.0000000001,0.143750000100061,0.500319116785016,1.10737301812907,1e-10,0.450143335948315,0.702716947937563,0.229883234548465,1.75347447440433,-1.77635683940025e-15,-2,-1.00504968510632,-1.00538088683436,-1.005216907213,0.901608525474733,-0.457163484959301,-0.465951780012737,1.06411196534377,1.06411196534377,-0.237329255843794,-0.414650775294744,-1.18663018178661,-0.965177563771821,-0.959283456039738,-1.03294390940751,0.0274400296343495,-0.661272671951347,0.0610720795141323,314.0000000001,0.0584947790659304,0.00386281421817719,0.0760710165984839,0.679228849709034,2908.53637512389,0.0312500660060792,7,2,"SNETWORK (2 43 2908.53637512389 0.0760710165984839 7 7)",453395.792410938,4501035.5
43,8,-0.949849453320419,24,0,0,-1,-1,-1,-0.704370545141312,-0.728729094613153,-0.652255104132851,0.893538858289935,-0.266634568715814,-0.580373584178517,-0.193487221470841,-0.266634568715814,-0.266634568715814,0.456645252571273,-0.163993780792067,-0.538712161544804,0.561419944065859,-0.597523460947482,0,0,0,0.901960784313725,-0.949849453320419,0,-0.14363234211656,0.360230761400106,0.360886915025628,0.176969036637376,0.36439264495072,-0.943328094250204,-0.0644859298497224,0.938965739678899,0.102599826707062,0.0731039600849911,0.0799701818409082,259.0000000001,0.121086808733777,0.0818437642827434,377.0000000001,0.197325454500006,0.318412263133783,0.0150284605968249,-0.337022796449805,-0.335777891091727,0.565961470616909,0.725357401733722,0.264936378543559,-0.0876852784384104,0.268254634027365,0.936250613253994,0.22610398978211,0.600956494787363,0.00868318931925566,309.0000000001,0.107324218850045,0.00868318931925566,309.0000000001,0.107324218850045,0.0900946181971072,0.0840775583760151,1e-10,1.22004669127565,1.00723234477258,0.113576719972568,2.56449361163866,-1.77635683940025e-15,0,-1.1625471566457,-1.17320839552208,-1.16792996317664,0.495770986633632,0.97177747142742,-0.261627610977737,0.538954269369425,0.538954269369425,-0.276762521892917,-0.108063069028443,-1.45417283514618,-1.33513764657383,-1.16536604756869,-1.27142365485198,1.10778360230013,0.541814819015029,1.13126480968682,377.0000000001,0.00571506983713827,0.00931339065968661,0.0913214258837718,0.651778868126828,2930.78167224996,0.0312500660060792,8,2,"SNETWORK (2 43 2930.78167224996 0.0913214258837718 8 8)",453376.755139903,4501029.7551399
43,9,-0.936762306104167,25,0,0,-1,-1,-1,-0.745640268078396,-0.771988567639754,-0.801510008404279,0.872614888950801,-0.304261429221015,-0.601354697746755,-0.18101707211988,-0.304261429221015,-0.304261429221015,0.442302661324854,-0.025413931415074,-0.392619703850605,0.592067338580787,-0.467621766326037,0,0,0,0.901960784313725,-0.936762306104167,0,0.00705706414221107,0.425987865405824,0.426902076212837,-0.000643948430148983,0.431822746525219,-0.934569605666156,0.590758890463134,0.896810493119266,-1.08494039565076,0.0853394994174706,0.0799701818409082,454.0000000001,0.247777638551464,0.105305723173268,728.0000000001,0.490274742123052,0.738052380574516,0.0346812535461819,-0.323634978068401,-0.345614565930033,0.878447209891644,-0.0205605900153324,-1.67329243483312,0.47776333439983,-1.67299570601994,1.47446182131227,-1.36174146348877,-2.77585517343576,0.00148408646083744,203.0000000001,0.0120507813500051,0.00148408646083744,203.0000000001,0.0120507813500051,0.245759737147852,0.206811738822112,1e-10,0.794620924136468,0.810427647008201,-0.830184148629156,1.78851119108666,1.77635683940025e-15,0,-1.1625471566457,-1.17320839552208,-1.16792996317664,0.592883837575689,1.19407846319496,-0.297845339640078,0.657207939318536,0.657207939318536,-0.121591635836944,0,-1.55627463361096,-1.41998087483655,-1.04911826287838,-1.40656777205155,2.27751241578904,0.877573761464169,1.91055348865231,728.0000000001,0.011643129003807,0.0230381244423749,0.0951203645592665,0.3830145515729,2936.32306579679,0.0312500660060792,9,2,"SNETWORK (2 43 2936.32306579679 0.0951203645592665 9 9)",453371.958103292,4501027.95810329
43,10,-0.895349330982284,28,0,0,-1,-1,-1,-0.800951694955169,-0.872493749956722,-0.900263660200354,0.847826164605702,-0.391469796568713,-0.64718478952283,-0.171591640476873,-0.391469796568713,-0.391469796568713,0.423542825639479,0.129384108101609,-0.239336219359031,0.614269449174911,-0.312378447687536,0,0,0,0.901960784313725,-0.895349330982284,0,0.455885657192282,0.438348572826879,0.439316026781611,-0.389541049298626,0.444529706882974,-0.890993558690629,-0.6692766030079,0.871036410550459,1.0580728455446,0.225363579680718,0.0799701818409082,922.0000000001,1.32883426827183,0.103486495308765,721.0000000001,0.477172173529626,1.80600644170146,0.0847942823653811,-0.221321841350885,0.727998906412895,-0.80690737419596,0.886918560315163,2.94153557102509,-0.847743047309415,2.94426886597458,-0.000588841647951956,2.31825306141052,4.78783389460435,0.0293761249363874,191.0000000001,0.224433593850095,0.0293761249363874,191.0000000001,0.224433593850095,0.632146219365074,0.732933229815374,1e-10,0.906780564289013,0.488305248129975,-0.932076259522102,0.840895574413494,0,0,-1.1625471566457,-1.17320839552208,-1.16792996317664,0.595277860768601,-1.79643029233516,0.535225920647367,0.660179699210185,0.660179699210185,-0.250988300328897,0,-1.27530027828763,-1.1011593019062,-0.927104940102762,-1.13473541188883,0.149040378152937,0.531615040195158,-5.64660310755824e-11,922.0000000001,0.0623904463592931,0.0224038359060881,0.107624967461306,0.999659579247236,2954.56314065614,0.0312500660060792,10,2,"SNETWORK (2 43 2954.56314065614 0.107624967461306 10 10)",453356.807275966,4501026.5
