"varcomp","proportion","bootstrap_rep"
"Covariates (PR-sq)",0.266326370253182,1
"tailup_de",0.731993584168286,1
"taildown_de",0,1
"euclid_de",0.00168004546120669,1
"nugget",1.1732550185383e-10,1
"Covariates (PR-sq)",0,2
"tailup_de",0.755379363770911,2
"taildown_de",0,2
"euclid_de",0.244620603897693,2
"nugget",3.23313965397606e-08,2
"Covariates (PR-sq)",0.09894468668555,3
"tailup_de",0.353281086292772,3
"taildown_de",0,3
"euclid_de",0.547759594623841,3
"nugget",1.46323978378755e-05,3
"Covariates (PR-sq)",0,4
"tailup_de",0.334826982698237,4
"taildown_de",0,4
"euclid_de",0.665173017301763,4
"nugget",6.85000969245825e-18,4
"Covariates (PR-sq)",0.108885662023934,5
"tailup_de",0.891064519055762,5
"taildown_de",0,5
"euclid_de",3.09164017805768e-07,5
"nugget",4.95097562863099e-05,5
"Covariates (PR-sq)",0.0483613176176811,6
"tailup_de",0.766799061256232,6
"taildown_de",0,6
"euclid_de",0.184830414473327,6
"nugget",9.2066527605745e-06,6
"Covariates (PR-sq)",0.147666050990041,7
"tailup_de",0.852329537010546,7
"taildown_de",0,7
"euclid_de",4.38590647377886e-06,7
"nugget",2.60929386273351e-08,7
"Covariates (PR-sq)",0.0924467339811312,8
"tailup_de",0.62444649187404,8
"taildown_de",0,8
"euclid_de",0.2830387372666,8
"nugget",6.8036878228771e-05,8
"Covariates (PR-sq)",0,9
"tailup_de",0.998182995983083,9
"taildown_de",0,9
"euclid_de",0.00181438589163457,9
"nugget",2.61812528244093e-06,9
"Covariates (PR-sq)",0,10
"tailup_de",0.743352712269109,10
"taildown_de",0,10
"euclid_de",0.256550622960089,10
"nugget",9.66647708019206e-05,10
