"rid","pid","elevation.min","WS_ID","ws_mi60_mean","ws_accum_precip_mean","ws_10.min.storm.accum_mean","ws_30.min.storm.accum_mean","ws_60.min.storm.accum_mean","ws_sbs_mean","ws_dnbr.BAER_mean","ws_dnbr.extended_mean","ws_flow.accum_max","ws_slope_mean","ws_aspect.northness_mean","ws_aspect.eastness_mean","ws_slope.northness_mean","ws_slope.eastness_mean","ws_bare.earth_mean","ws_ndvi.max_mean","ws_ndvi.mean_mean","ws_ndvi.min_mean","ws_ndvi.range_mean","ws_RV.Sand","ws_RV.Silt","ws_RV.Clay","ws_Kw","ch_elevation.min","ch_watershed","ch_valley_width","ch_area","ch_channel_width","ch_channel.width.over.valley.width","ch_elevation.mean","ch_slope.median","ch_flow.accumulation.max","ch_curvature.median","ch_sfm.erosion.mean","ch_sfm.erosion.count","ch_sfm.erosion.sum","ch_sfm.deposition.mean","ch_sfm.deposition.count","ch_sfm.deposition.sum","ch_sfm.net.change","ch_sfm.net.change.norm","ch_ch_area","ch_distance.upstream","ch_distance.downstream","ch_slope.upstream","ch_slope.downstream","ch_central.slope.difference","ch_slope.over.width","ch_change.in.slope.over.width","ch_stream.power","ch_slope.over.width.central.diff","ch_stream.power.central.diff","ch_lidar.erosion.mean","ch_lidar.erosion.count","ch_lidar.erosion.sum","ch_lidar.deposition.mean","ch_lidar.deposition.count","ch_lidar.deposition.sum","ch_lidar.net.change","ch_lidar.net.change.norm","ch_lidar.resolution","hs_area","hs_hillslope.length","hs_flow.accumulation.max","hs_elevation.range","hs_mi60.mean","hs_accum.precip.mean","hs_storm.accum.10.min.mean","hs_storm.accum.30.min.mean","hs_storm.accum.60.min.mean","hs_slope.median","hs_aspect.northness.median","hs_aspect.eastness.median","hs_slope.northness.median","hs_slope.eastness.median","hs_curvature.median","hs_bare.earth.mean","hs_ndvi.max.mean","hs_ndvi.mean.mean","hs_ndvi.min.mean","hs_ndvi.range.mean","hs_dnbr.BAER.median","hs_extended.dnbr.median","hs_drainage_density","ch_sfm.net.change.count","ch_sfm.erosion.norm","ch_sfm.deposition.norm","ratio","snapdist","upDist","afv_flow_accum","locID","netID","netgeom","bootstrap_rep"
56,97000001,-1.10722012734524,17,0,0,-0.0539298651555209,-0.0526282971591558,-0.0497659234028937,-0.323005385865009,-0.0525289691203734,-0.465150160040234,0.00796257302686695,1.01119853463223,-0.674846273313502,0.910758397599498,1.01119853463223,1.01119853463223,0.0927192533153571,0.150742431309391,0.319700453188567,0.12132825004935,0.0120569083161009,0.396949460069245,-0.3182243350896,0.145121969788322,0.0313608172450206,-1.10722012734524,2,1.04313920547447,-0.0314315592879579,-0.0314322448795144,-1.32095161499494,-1.10713193982733,0.538469563719126,0.00796489613545041,1.72042552252742,0.420087925974236,6257.0000000001,4.20558424360861,0.0610686135729556,7040.0000000001,0.687876862258791,4.8934611057674,0.0846316851374688,-0.0300370747017355,-0.561796770122916,-0.975143554265709,0.272774643037492,0.856426783614924,1.48874870018843,0.22398505352495,1.67539570952632,0.279433106649363,1.4996652885675,1.64485721693419,0.326877170238889,36.0000000001,11.7675781251,0.326877170238889,36.0000000001,11.7675781251,0.213997175354374,0.167659932808025,1e-10,-1.14137110778205,-1.37932601104142,-0.885852827217645,-0.66236987850378,-0.0232557920329049,-0.14537465218179,-0.0456386537822686,-0.0156235779160857,0,-0.296729916762024,-0.703787381330868,0.380525335748529,-0.292792005544899,-0.292792005544899,-0.317737394628802,0.647464271034531,0.00517237920916688,-0.163268616949376,-0.669431219146314,0.385834505889653,-0.328670530886411,-0.096401184298744,0,7040.0000000001,0.0727349565899163,0.0118967284475525,0.347563773182889,0.369645507074893,5833.25360369626,0.00048828125,3,1,"SNETWORK (1 56 5833.25360369626 0.347563773182889 97000001 3)",97
328,97000002,0.837210435363056,272,0.833942087661095,0.661934694919581,0.679648502105189,0.676245639047415,0.674971766192546,0.854610515900068,1.02248530546272,0.254920881189899,0.0900896377138808,-0.0501485709387964,0.257585586593309,-0.277833610383877,-0.0501485709387964,-0.0501485709387964,-3.00778677640809,-0.100594808410763,0.0192087752708404,1.06917470502632,-0.351722797781026,-0.560339494672534,0.667148486569063,-0.788859635579387,-0.682989322922567,0.837210435363056,8,-0.0064206265456934,-0.791540648831989,-0.774194766134417,-1.04024708303814,0.827160954038786,-0.289512775070183,0.0900866979268444,0.0394889142662715,0.150062631797525,3563.0000000001,1.03513669063626,0.0717119361368564,718.0000000001,0.0996839442771855,1.13482063481345,0.0356589167528072,-0.573557680686242,0.0509735938364483,0.846010964990913,-0.380640961916865,-0.152037687349004,0.578988210696897,0.162097912684217,1.20488699292682,0.316386714308437,0.0907628392535365,0.111072626625251,0.610620959151724,29.0000000001,17.7080078126,0.610620959151724,29.0000000001,17.7080078126,0.473852413815769,0.590376732842704,1e-10,-0.233972154761696,-0.223102496585511,-0.291041642013156,-0.227275536155538,1,0.955946779738605,1.27717508738715,1.28529677079185,1.31366454417867,0.0494916017191863,0.689980819866647,-0.120258679296866,0.0516266939717661,0.0516266939717661,0.117952574533634,-0.605698644007247,-0.762430279730816,-0.628218602391191,0.170403894524044,-1.07920760579145,1.92931271080705,0.948855258277455,0,3563.0000000001,0.0325265965765734,0.00313232007623382,0.252962849392986,0.963636541885021,18884.5555031199,2.91038304567337e-11,167,1,"SNETWORK (1 328 18884.5555031199 0.252962849392986 97000002 167)",97
137,97000003,-0.138128676600502,80,-0.169336007143403,-0.45983907781187,-0.612877153222713,-0.614349237474709,-0.609405455638136,-0.0236192470344224,-0.0268929900685692,-0.213949350238062,-0.379545047752095,0.019355078241625,-0.0161866019603035,0.0598809552732178,0.019355078241625,0.019355078241625,0.30576557465323,0.0700416725119865,-0.0159422837031809,-0.784108543056737,0.0524560194887126,0.0677281446396492,-0.117429098893948,0.617705950750841,0.326804535448277,-0.138128676600502,1,-0.34406144765262,-0.334232525633734,-0.331605215026458,-0.175536050783437,-0.132961846267791,1.46623654752721,-0.379494689850441,-0.136717987630977,0.148893195103118,1559.0000000001,0.42919861225469,0.113217265635499,1644.0000000001,0.344153205729704,0.773351817884395,0.0169505121743982,-0.285037822086375,0.266918266021147,0.150506449434741,1.2845064185013,1.5394225111752,0.274099962779959,0.90651216971695,0.402572430566745,0.198538521390753,0.753502010614505,0.393352229851933,0.780037434995833,30.0000000001,23.401123046975,0.780037434995833,30.0000000001,23.401123046975,1.32440521493285,1.48140312369615,1e-10,0.206521347407111,0.295163357342729,0.130673867777945,0.463298735922481,1.03276561575505e-16,-0.044053220261396,-0.00624134936077802,-0.00347554548637551,-0.0195423002171849,0.280650330222658,-0.384254036754131,0.237510278921626,0.304042812199677,0.304042812199677,-0.533434963958855,0.389715114538901,-0.977661054115233,-0.971958269710562,-0.651313205785539,-0.950388193706574,-0.22849356399675,0.407195151692438,0,1644.0000000001,0.00940727892576221,0.007543233148636,0.358398206483978,0.815602743916265,4831.55104820474,0.001953125,47,1,"SNETWORK (1 137 4831.55104820474 0.358398206483978 97000003 47)",97
137,97000004,0.568425343643248,151,-0.166057912338905,-0.453200003638288,-0.550040856219537,-0.551846948500872,-0.54975087933226,-0.00460325930899415,-0.0463667073916822,-0.679287097904995,-0.408745333330544,-0.128657431868792,0.0199333802692122,0.107320405406019,-0.128657431868792,-0.128657431868792,-1.45448848109084,0.152920207031311,0.0367571009693334,-0.698462326834018,0.120668555477647,0,0,0.264817487664191,0.333376028400019,0.568425343643248,1,-0.884789278317884,-0.903092038080796,-0.87980508917138,-0.10791692836535,0.557145378711699,-0.0978990677843664,-0.408754091452266,-0.639255946714386,0.0991736901169348,414.0000000001,0.0759161471295175,0.290097570641353,1047.0000000001,0.561601317599714,0.637517464629231,0.0218843190200394,-0.629863236989867,-0.763241621451813,-0.0820626373879207,0.734347574645586,-0.199451552427664,-2.93204176069989,0.430007155353091,-6.49153747003928,-0.336044668679155,-7.53487353620855,-3.55626490537691,0.806669347526471,17.0000000001,13.71337890635,0.806669347526471,17.0000000001,13.71337890635,0.299113329001313,0.882446376739603,1e-10,0.177974097589128,0.533085180247866,0.0902079689032012,0.589656730444357,0,6.2602913664822e-16,-0.0247221470926318,-0.0137666363416776,-0.010171333593027,-0.456399437400965,0.0162160055806422,-0.324274624462174,-0.439077893425066,-0.439077893425066,0.240240704675612,0.296015083910698,0.549733294101696,0.772562777144978,0.384369225906097,0.583201901365763,0.339650238771789,-0.474305089668785,1.34370279482441,1047.0000000001,0.00260600417276629,0.0192783147472731,0.598692962255557,0.50065583567141,5248.9338018513,0.001953125,93,1,"SNETWORK (1 137 5248.9338018513 0.598692962255557 97000004 93)",97
56,97000005,-0.97574425666114,35,0,0,-0.0539298651555209,-0.0526282971591558,-0.0497659234028937,-0.316124737576104,-0.0482800766457885,-0.460923633003114,0.00590725494054777,1.00803352684431,-0.666215032120368,0.909408442413667,1.00803352684431,1.00803352684431,0.039438834596415,0.156932144028677,0.326770168683662,0.140905025957755,0.0154406321701314,0.396949460069245,-0.3182243350896,0.145121969788322,0.0313608172450206,-0.97574425666114,2,0.30410167294803,0.20660834435412,0.20773779110157,-0.403836148626362,-0.978113360573037,-0.337186090075637,0.00675021932120538,0.660535849218599,0.380402494697931,8144.0000000001,4.9567966657047,0.06710359756668,9607.0000000001,1.03146281747896,5.98825948308367,0.0860259832373422,0.216446804235143,0.273062975421124,-0.118308947911986,-0.0561609322127023,0.0449381997797372,0.16885947456957,-0.457343226661326,0.160336030393891,-0.615656581968146,0.182248589040397,0.202033835355776,0.5881005860375,50.0000000001,29.405029296975,0.5881005860375,50.0000000001,29.405029296975,0.985521176347574,0.556826253747085,1e-10,-0.11088706334328,-0.29186812561819,-0.460849563989046,-0.265405719045911,-0.0232557920329049,-0.14537465218179,-0.0456386537822686,-0.0156235779160857,0,0.0678376193668605,0.471164419574682,-0.797839039828914,0.0709767977734134,0.0709767977734134,-1.21663818038779,-1.42126926576669,1.08006509532861,1.20375054986492,0.517098110585538,1.23148486354885,0.313375822182976,-0.124243865514126,0,9607.0000000001,0.0712082212840388,0.0148177618533035,0.479079330685683,0.393488169621449,5938.45403848782,0.00048828125,19,1,"SNETWORK (1 56 5938.45403848782 0.479079330685683 97000005 19)",97
318,97000006,0.522139853486912,195,0.826606769083661,0.576140491778701,0.449959143780463,0.448153051499128,0.45024912066774,0.945524974454562,0.963359628068187,0.590820710111607,0.637604879169245,-0.0360737351605121,0.359096362774675,-0.10398609275361,-0.0360737351605121,-0.0360737351605121,-0.308078273052056,-0.905229104895137,-0.756827110106975,-0.0260112298039441,-0.979710154833625,-0.603050539930755,0.694143931109334,-0.735182512335809,-0.673195464551723,0.522139853486912,8,-0.470236169644333,0.172731421875046,0.173547079516705,0.795324272215305,0.511689413886182,-0.262220957219812,0.637613841079838,-0.264885517574721,0.0992966525259312,4064.0000000001,0.781263668104954,0.0763507389272303,1921.0000000001,0.283955268226341,1.0652189362313,0.0157116936721509,0.178561249647111,-0.692723001172509,-0.0923950574533862,-0.351314965257203,-0.242233751340463,0.267945954823466,-0.388487151930833,0.259749461171397,0.108552358969124,0.328514387537909,0.671489498421689,0.277654474531818,66.0000000001,18.3251953126,0.277654474531818,66.0000000001,18.3251953126,0.500850360668901,0.0943287755055281,1e-10,0.109053015072016,0.392980677794118,-0.00378272977000798,0.725353056505894,1,0.955946779738605,0.975277852907368,0.986233363658323,0.989828666406972,0.347293100112405,-0.652446656491461,0.162264192390616,0.380392565719051,0.380392565719051,-0.559816956819132,-0.0987697778430408,0.599493452623162,0.606886052244348,0.308602575686365,0.68905888103196,-0.516814878510016,-0.690506681729255,0,4064.0000000001,0.0115234295358373,0.00418826403631369,0.76399786631421,0.460580055601895,18415.3193394617,5.82076609134674e-11,118,1,"SNETWORK (1 318 18415.3193394617 0.76399786631421 97000006 118)",97
318,97000007,0.549924346864978,204,0.826606769083661,0.576140491778701,0.449959143780463,0.448153051499128,0.45024912066774,0.951224027969902,0.966084806455497,0.654015812878587,0.635146702328282,-0.040018008051425,0.365479843542952,-0.106819853818921,-0.040018008051425,-0.040018008051425,-0.35529909669573,-0.913224893485327,-0.766982333812377,-0.0378861796676068,-0.985821667602641,-0.603050539930755,0.694143931109334,-0.735182512335809,-0.673195464551723,0.549924346864978,8,-0.824503991624397,-0.460934157504721,-0.455644018533406,0.430521600806337,0.542249137522518,0.877212623524085,0.635277368710043,-0.465550633774293,0.314661782249869,4775.0000000001,2.90888596043952,0.100343484856614,3598.0000000001,0.698971808699124,3.60785776903865,0.0873486596347093,-0.375358462248784,-0.415603791011576,-0.315641225395118,0.734927960915293,1.04002737314019,0.557495103631719,0.738381052898529,0.890931006668913,1.3987207863067,1.51191198509567,3.08229191554123,0.0294935439368056,36.0000000001,1.061767578225,0.0294935439368056,36.0000000001,1.061767578225,0.254312542985139,0.275377271394853,1e-10,-0.305210756277809,-0.388584058905643,-0.300976247062267,-0.425958250370973,1,0.955946779738605,0.975277852907369,0.986233363658323,0.989828666406974,-0.589815597827051,0.554032728627538,0.324888334115798,-0.555642064251978,-0.555642064251978,0.233187137491405,-0.46267848223383,-0.238601094590234,0.0275624489177479,0.756881527364511,-0.671303621259872,0.299269768037124,1.5171106144571,0,4775.0000000001,0.0704260826362176,0.0169225768984917,0.806219021727104,0.689560631951333,18465.3554844254,5.82076609134674e-11,147,1,"SNETWORK (1 318 18465.3554844254 0.806219021727104 97000007 147)",97
318,97000008,0.524838373825557,196,0.826606769083661,0.576140491778701,0.449959143780463,0.448153051499128,0.45024912066774,0.946563218955332,0.963359628068187,0.604969584017411,0.637485908661254,-0.0363340709001067,0.359469040274918,-0.1040772418122,-0.0363340709001067,-0.0363340709001067,-0.310762807535759,-0.905510418263455,-0.757168606937982,-0.0260806298044964,-0.979969171460833,-0.603050539930755,0.694143931109334,-0.735182512335809,-0.673195464551723,0.524838373825557,8,-0.486436701288438,0.130399220978926,0.130891506316491,0.755100846027006,0.515378498342201,-0.345562283838648,0.637510785548989,-0.429839740901605,0.100935789659392,3856.0000000001,0.753514356914243,0.0861885315724585,2252.0000000001,0.375774399018659,1.1292887558329,0.0172150964753443,0.132583504629059,0.432328743812158,-0.682698770203942,-0.157588798024257,-0.258285478577388,-0.362556969204386,-0.427965359353158,-0.353772872665071,0.0455225723681641,-0.522949651484397,-1.06663061167005,0.402622223000391,64.0000000001,25.767822265725,0.402622223000391,64.0000000001,25.767822265725,0.826416978476545,0.28050365863716,1e-10,-0.760000065958688,-1.20923635287257,-0.0282859481517244,-0.582950723367578,1,0.955946779738605,0.975277852907368,0.986233363658323,0.989828666406973,0.814339205287932,0.881348493183835,-0.343588968440142,0.964304899086214,0.964304899086214,1.23677517019053,-0.571463412886958,-0.0215000722347308,0.232531801214726,1.17606545227476,-0.592140910182843,0.79430941998776,0.942477981980266,0,3856.0000000001,0.0114867187040609,0.00572837767128341,0.768445189040103,0.0720750195905566,18420.5898462121,5.82076609134674e-11,110,1,"SNETWORK (1 318 18420.5898462121 0.768445189040103 97000008 110)",97
137,97000009,0.666921336003816,165,-0.166057912338905,-0.453200003638288,-0.550040856219537,-0.551846948500872,-0.54975087933226,-0.0165414768065725,-0.0473648705105704,-0.704007890542621,-0.421623685698953,-0.184825771557902,-0.0203065956310723,0.195757701072181,-0.184825771557902,-0.184825771557902,-3.19986228350762,0.181745333246065,0.0356893569306091,-0.701568842189273,0.148666583786661,0,0,0.264817487664191,0.333376028400019,0.666921336003816,1,-1.28921845920307,-0.956661990531259,-0.930151423457332,0.520321889066477,0.656271880656739,1.32713730389743,-0.421640955843331,-0.811348651980025,0.070741023697113,364.0000000001,0.0476113031668252,0.0736005684210253,722.0000000001,0.0982552376404257,0.145866540707251,0.0052248870659903,-0.655236663945323,-0.203684123947481,1.04123403313281,1.41485189607149,0.997257419610133,-1.55819790257775,1.41484901510935,-3.5844618968763,0.500050749681663,-0.454238151716007,-0.143083004111827,0.535454644197222,18.0000000001,9.63818359385,0.535454644197222,18.0000000001,9.63818359385,0.722365951502628,1.11702773043706,1e-10,0.497507059517094,0.674389225996287,1.58861445514908,0.984646646555066,1.03276561575505e-16,0,-0.0247221470926318,-0.0137666363416776,-0.010171333593027,-0.29553022505994,-0.527155865564772,0.952015707988826,-0.291663993655074,-0.291663993655074,-0.127554688321446,0.712011446237328,0.27077151198595,0.23779347000134,-0.0428889322646072,0.424638454934048,-0.732135601856689,-1.67896018430102,0,722.0000000001,0.00170541973362809,0.00351946723236221,0.643206202285873,0.43644032420235,5326.25158865829,0.001953125,94,1,"SNETWORK (1 137 5326.25158865829 0.643206202285873 97000009 94)",97
137,97000010,0.728635322878932,174,-0.166057912338905,-0.453200003638288,-0.550040856219537,-0.551846948500872,-0.54975087933226,-0.0208823512622883,-0.0458388821985859,-0.730621964005422,-0.424613045345937,-0.203455452266038,-0.0240647014585569,0.207095377075723,-0.203455452266038,-0.203455452266038,-3.95340295199465,0.18478560510277,0.0311223217418703,-0.708221528938337,0.152443726832575,0,0,0.264817487664191,0.333376028400019,0.728635322878932,1,-1.38856579461614,-1.29236983373013,-1.23962362431784,0.185035468536952,0.719471671896254,0.511018883183783,-0.42443001922281,-0.909032848782555,0.0972493282293856,190.0000000001,0.034164695656505,0.139135311396406,304.0000000001,0.0782074800780939,0.112372175634599,0.00526335401581968,-0.792551857268973,-0.256741380741235,-1.78041063738659,0.36040223940259,0.610419099508806,0.51449155337602,1.2607844606469,1.60818923048484,0.364300341411982,-1.77953553685945,-0.785416440560036,0.0597098215285714,7.0000000001,0.4179687501,0.0597098215285714,7.0000000001,0.4179687501,0.319041402113632,0.408270968422661,1e-10,0.219932009641277,0.518335866832204,1.73215311422193,0.61293033087837,3.09829684726516e-16,6.2602913664822e-16,0.0390139978084918,0.0464230799448827,0.0336201278729657,-0.546624811551788,-0.0989971488037391,0.011448005267711,-0.518456612995031,-0.518456612995031,0.150528408516868,0.789401107674508,-0.0997394217987386,0.0276051613432708,0.0373775048129435,-0.116576183163297,0.294196726446895,-0.139375122089244,0,304.0000000001,0.00160022606383332,0.00366312785198636,0.672549418851746,0.797669715528234,5377.21962785575,0.001953125,78,1,"SNETWORK (1 137 5377.21962785575 0.672549418851746 97000010 78)",97
