"rid","pid","elevation.min","WS_ID","ws_mi60_mean","ws_accum_precip_mean","ws_10.min.storm.accum_mean","ws_30.min.storm.accum_mean","ws_60.min.storm.accum_mean","ws_sbs_mean","ws_dnbr.BAER_mean","ws_dnbr.extended_mean","ws_flow.accum_max","ws_slope_mean","ws_aspect.northness_mean","ws_aspect.eastness_mean","ws_slope.northness_mean","ws_slope.eastness_mean","ws_bare.earth_mean","ws_ndvi.max_mean","ws_ndvi.mean_mean","ws_ndvi.min_mean","ws_ndvi.range_mean","ws_RV.Sand","ws_RV.Silt","ws_RV.Clay","ws_Kw","ch_elevation.min","ch_watershed","ch_valley_width","ch_area","ch_channel_width","ch_channel.width.over.valley.width","ch_ch_area","ch_elevation.mean","ch_slope.median","ch_flow.accumulation.max","ch_curvature.median","ch_sfm.erosion.mean","ch_sfm.resolution","ch_sfm.erosion.count","ch_sfm.erosion.sum","ch_sfm.deposition.mean","ch_sfm.deposition.count","ch_sfm.deposition.sum","ch_sfm.net.change","ch_sfm.net.change.norm","ch_distance.upstream","ch_distance.downstream","ch_slope.upstream","ch_slope.downstream","ch_central.slope.difference","ch_slope.over.width","ch_change.in.slope.over.width","ch_stream.power","ch_slope.over.width.central.diff","ch_stream.power.central.diff","ch_lidar.erosion.mean","ch_lidar.erosion.count","ch_lidar.erosion.sum","ch_lidar.deposition.mean","ch_lidar.deposition.count","ch_lidar.deposition.sum","ch_lidar.net.change","ch_lidar.net.change.norm","ch_lidar.resolution","hs_area","hs_hillslope.length","hs_flow.accumulation.max","hs_elevation.range","hs_mi60.mean","hs_accum.precip.mean","hs_storm.accum.10.min.mean","hs_storm.accum.30.min.mean","hs_storm.accum.60.min.mean","hs_slope.median","hs_aspect.northness.median","hs_aspect.eastness.median","hs_slope.northness.median","hs_slope.eastness.median","hs_curvature.median","hs_bare.earth.mean","hs_ndvi.max.mean","hs_ndvi.mean.mean","hs_ndvi.min.mean","hs_ndvi.range.mean","hs_dnbr.BAER.median","hs_extended.dnbr.median","hs_drainage_density","ch_sfm.net.change.count","ch_lidar.net.change.count","ch_sfm.erosion.norm","ch_sfm.deposition.norm","ch_lidar.erosion.norm","ch_lidar.deposition.norm","ratio","snapdist","upDist","afv_flow_accum","locID","netID","netgeom","X","Y"
34,1,1.13728485266784,248,2.82352881778097,11.2500305175781,-5.60147094726562,-5.32283528645831,-5.23087565104169,1.44071782543548,1.15954325469367,0.843174022932042,-1.65865413956391,-1.73291842400301,-0.302281264688687,18.1185552472598,-1.73291842400301,-1.73291842400301,-3.66270813200781,-1.10462599224701,-0.815859996080772,-0.256035179082655,-0.624293769645676,-2.25555555555556,1.42207792207792,0.686086956521738,-4.13744075829385,1.13728485266784,0,-0.827450955557712,-0.808761391229221,-0.797217708263559,1.36668932554931,-0.736965345877269,1.14213502911119,-0.0287288437764825,-1.67223700489806,0.464256548724423,0.0759108097920636,0.0799702643258065,273.0000000001,0.132532787708888,0.0693254517956554,814.0000000001,0.360889440426714,0.493422228035602,0.0268251257002012,-1.01412713792183,-0.996097685956042,1.56555222144065,0.894081646678588,-0.669952803530867,0.287511353767411,-0.895731891212403,-1.58441824217945,-0.778568280329817,-0.131303838874508,0.0182777648416078,283.0000000001,0.206904296974927,0.0182777648416078,283.0000000001,0.206904296974927,0.725280964647534,0.309826909599492,1e-10,-0.729124396644079,-0.965191186572689,-0.205218460175603,-0.571972522159387,0.999999999999991,0.999999999999972,-1,-1,-1,-0.3228143826526,-0.487477664341872,0.418196512660188,-0.302354541861768,-0.302354541861768,2.86145136505758,0.273243385917084,-0.80206489842205,-0.886626655060306,-0.465348629139372,-0.876995074845512,1.33808729677771,0.399805889975529,-1.36904703320515e-10,814.0000000001,0.275071633337822,0.0072052057497037,0.0196199198504975,0.0112484469419071,0.0112484469419071,0.0344730239418523,0.257421973161399,5701.01178940916,0.00781248349848019,1,2,"SNETWORK (2 34 5701.01178940916 0.0344730239418523 1 1)",452256.731569153,4500238.5
34,2,1.15393448336849,249,2.82352881778097,11.2500305175781,-5.60147094726562,-5.32283528645831,-5.23087565104169,1.42222686634944,1.15625451272687,0.843174022932042,-1.65885792433535,-1.73775591859079,-0.295630432709917,18.0982788133614,-1.73775591859079,-1.73775591859079,-3.68365304785927,-1.11082210622371,-0.820578771271312,-0.26232269259466,-0.625749634312691,-2.25555555555556,1.42207792207792,0.686086956521738,-4.13744075829385,1.15393448336849,0,-0.769097178793611,-0.733012359723834,-0.723281436222518,1.2218549148251,-0.671994707077169,1.15906731114959,1.62303318606063,-1.67267766045794,-0.931602882723589,0.0857085113982721,0.0799702643258065,402.0000000001,0.220346961906788,0.0466751670919602,427.0000000001,0.127459091231833,0.347806053038621,0.0186638796028687,-1.03485874325435,-1.02916531495221,2.4592652558348,-0.0287437826283553,-2.5083748576127,1.43732686390721,-3.30053677036896,-1.01734422196185,-3.00763886678765,-0.481101654514358,0.0203184241004596,272.0000000001,0.221064453224921,0.0203184241004596,272.0000000001,0.221064453224921,0.741423553807507,0.291468820140311,1e-10,-0.813625424831911,-1.08579908864625,-0.112696590820118,-0.547590663002418,1,0.999999999999972,0,0,-1,0.977688894909459,-0.716877578113239,0.681229755459838,1.1098765001245,1.1098765001245,4.433751249843,0.273243385917084,-0.797876021350946,-0.849101219713486,-0.647873846044992,-0.816012471779949,1.75477931364096,0.473220193628719,0.444819816851603,427.0000000001,0.212034384054155,0.0118242023370159,0.00683967716585283,0.0118627041727167,0.0118627041727167,0.0472139835273871,0.580690608509583,5706.34326177244,0.00781248349848019,2,2,"SNETWORK (2 34 5706.34326177244 0.0472139835273871 2 2)",452252.0151442,4500237.0151442
34,3,1.17460962858335,250,2.82352881778097,11.2500305175781,-5.60147094726562,-5.32283528645831,-5.23087565104169,1.42222686634944,1.15625451272687,0.843174022932042,-1.65902986773625,-1.76334011805683,-0.290864503013222,18.0680278295211,-1.76334011805683,-1.76334011805683,-3.70120371210521,-1.12124986349572,-0.828589806240588,-0.266384231849199,-0.631252906517685,-2.25555555555556,1.42207792207792,0.686086956521738,-4.13744075829385,1.17460962858335,0,-0.742940185574491,-0.658287709601109,-0.650193317703401,1.16959080638062,-0.607110966360953,1.18414483194364,2.54806580837207,-1.67284078775655,-0.451509998419746,0.0635942047084126,0.0799702643258065,484.0000000001,0.196842994696822,0.0379702248082605,512.0000000001,0.124328355869486,0.321171350466308,0.0170146693392791,-0.950996839602718,-1.04923228860181,2.01026836338156,1.57815053104575,-0.432023090289291,1.88518193734264,-0.563533738701953,-0.809987022589166,-0.365394728362479,-0.067071596000676,0.0198506340651639,305.0000000001,0.242177734474914,0.0198506340651639,305.0000000001,0.242177734474914,0.213327099054072,0.262564650645319,1e-10,-0.626055775526252,-0.749180089505644,-0.112801132426343,-0.41550885671838,1,0.999999999999972,-63516886305216,-63635320823456,-65257424447059,0.717672395225213,0.344409628472657,0.119662936930724,0.78322218696215,0.78322218696215,3.97650887739042,0.273243385917084,-1.1543071204593,-1.06503485738651,-0.90928267985508,-1.18782841509258,1.87756826137706,0.755581176623653,-1.36904703320515e-10,512.0000000001,0.401146131905158,0.010428135764022,0.00658653347525711,0.0128298306894668,0.0128298306894668,0.0590010308928954,0.0460046464577317,5711.27556823272,0.00781248349848019,3,2,"SNETWORK (2 34 5711.27556823272 0.0590010308928954 3 3)",452248.124644579,4500234.5
34,4,1.19160577009766,251,2.82352881778097,11.2500305175781,-5.60147094726562,-5.32283528645831,-5.23087565104169,1.42222686634944,1.15625451272687,0.843174022932042,-1.65928247594252,-1.79016377356348,-0.291936211821861,18.0651376055723,-1.79016377356348,-1.79016377356348,-3.72626492932487,-1.11520169408144,-0.82690894815871,-0.266728410929397,-0.626791022753839,-2.25555555555556,1.42207792207792,0.686086956521738,-4.13744075829385,1.19160577009766,0,-0.687846028065054,-0.521428832982917,-0.515945085196461,1.06190612654674,-0.486204723603399,1.20235924977867,2.08333411391126,-1.67295730725556,-1.00470168341796,0.0486067232117406,0.0799702643258065,398.0000000001,0.123719021883808,0.0353252238179403,952.0000000001,0.215069552492073,0.338788574275882,0.0175310724908092,-0.907632906098729,-0.968058902180914,1.9136979232364,2.47805598589016,0.569645997628438,1.60722315981664,0.719783955076472,-0.938906879120549,0.837370663013206,0.121946523189457,0.0102779201819672,366.0000000001,0.150468750099947,0.0102779201819672,366.0000000001,0.150468750099947,0.317875412710145,0.413301603766437,1e-10,0.0255654513970331,0.119217436971017,-0.112924787112419,-0.0769130250352319,1,0.999999999999972,-48095397591029,-48185076975121,-49413344529409,-0.668526425338819,0.163733967911433,0.0199118602814059,-0.596136791456526,-0.596136791456526,0.920869720542524,0.273243385917084,-1.28280445436876,-1.22523415839306,-0.989008110862262,-1.32629961689374,1.49178393842095,0.682361647717523,0.176797269074798,952.0000000001,0.750716332478224,0.00640200789618733,0.0111290644946218,0.00778620871503824,0.00778620871503824,0.0713069325905676,0.204339652322233,5716.42499001417,0.00781248349848019,4,2,"SNETWORK (2 34 5716.42499001417 0.0713069325905676 4 4)",452243.803649922,4500232.5
34,5,1.25205693439131,254,2.82352881778097,11.2500305175781,-5.60147094726562,-5.32283528645831,-5.23087565104169,1.42222686634944,1.15625451272687,0.66657349912266,-1.66091275411404,-1.80344443255828,-0.277645921426913,18.0958781041387,-1.80344443255828,-1.80344443255828,-3.8866076792558,-1.03534618598427,-0.769655181143391,-0.261827376485222,-0.572345458817868,-2.25555555555556,1.42207792207792,0.686086956521738,-4.13744075829385,1.25205693439131,0,-0.626690589909849,-0.387113778231324,-0.383711856591141,0.948366403278773,-0.364891226513594,1.25655837893732,0.577410889189942,-1.67471781095876,0.331252233618756,0.0343730542504313,0.0799702643258065,307.0000000001,0.0674859802129073,0.0358442682438749,726.0000000001,0.166423020657091,0.233909000769999,0.011828260038367,-1.25755878253342,-1.13474626360004,0.863202321594332,1.1411537656205,0.293436072613122,0.641568918041197,0.361721791705595,-1.41298606915295,0.372607554861526,0.053854205112728,0.011568457403273,359.0000000001,0.166123046974941,0.011568457403273,359.0000000001,0.166123046974941,0.300029502073292,0.394943260601905,1e-10,0.54105435742674,0.459915754327413,-0.114490431352626,0.305163252710492,1,0.999999999999972,-97606889897984,-97788889137153,-100281580781568,-0.429191387430947,0.589927396654836,-0.073517591424634,-0.395921790150391,-0.395921790150391,0.278444834253712,0.273243385917084,-0.956029285148658,-0.982596354019784,-0.849592345504784,-0.954842545942252,0.948221252608229,0.340113712188948,0.217176321852546,726.0000000001,0.710601719297708,0.00341261649908505,0.00841564343928195,0.00840047443476746,0.00840047443476746,0.109038748839328,0.769710211445026,5732.2139213106,0.00781248349848019,5,2,"SNETWORK (2 34 5732.2139213106 0.109038748839328 5 5)",452230.5,4500226.5
35,6,0.597951465989067,204,2.82352881778097,11.2500305175781,0,0,0,1.29302225683609,1.21856811192704,1.29679732256139,-1.1075267162366,2.43755784657432,2.06682713727835,5.30083159945578,2.43755784657432,2.43755784657432,-0.0914450158712966,1.39831754485647,1.09832110001499,-0.481087232467216,1.2599905833754,-1.97777777777778,1.76871657754011,2.04260869565217,-1.63151658767773,0.597951465989067,0,0.73666089413942,-0.0688129710487648,-0.0684854771329799,-0.561111905275542,-0.0665586570403477,0.59893110910671,-0.0968790321405951,-1.12243233394912,-0.345847989157433,0.386487501964153,0.0799702643258065,166.0000000001,0.410299137874041,0.240189534411111,1170.0000000001,1.7972024575929,2.20750159536694,0.105707769510139,-0.13162176846551,-0.370882424492663,0.369181642143992,-0.0499575124861265,-0.39112503796455,-0.0121731636149809,-0.459353324205969,-0.548754875411138,-0.520417576124852,0.0845890561060483,0.11828827449693,228.0000000001,1.07878906259962,0.11828827449693,228.0000000001,1.07878906259962,0.740410467177468,0.897896334630319,1e-10,-0.429943188343468,-0.909975422711558,-1.14306491067146,-0.62302002939172,1.00000000000001,1.00000000000003,0,0,0,-0.585671846830953,0.410302939676023,-0.0704667227254872,-0.528398122163634,-0.528398122163634,1.87869969986276,-0.0118501683570274,0.630367094625507,0.697427279305508,0.422539095303316,0.666884214120126,-0.461782830530242,-0.121401143352226,-1.36904703320515e-10,1170.0000000001,0.0401146132805158,0.0196474633304864,0.086060306079653,0.0516585744288444,0.0516585744288444,0.0294594750251088,0.775734714817656,5445.62145919797,0.0156249669969604,6,2,"SNETWORK (2 35 5445.62145919797 0.0294594750251088 6 6)",452280.136369188,4500439.86363081
35,7,0.648589101807052,209,2.82352881778097,11.2500305175781,0,0,0,1.30829970134934,1.24638253606787,1.30163367021002,-1.11829334499435,2.58830554233505,2.09966404276984,5.73097498156473,2.58830554233505,2.58830554233505,-0.29472460475225,1.06113775749241,0.758052262583123,-0.58271964559239,1.06810531788501,-2.25555555555556,1.42207792207792,0.686086956521738,-4.13744075829385,0.648589101807052,0,0.212898754814713,-1.05995029285511,-1.04127124975611,-0.306822156594016,-0.946754553232206,0.647295328717209,0.277062715674196,-1.13276231717031,-0.29744438555242,0.0509810442484054,0.0799702643258065,81.0000000001,0.0264089301856855,0.911473866951987,1410.0000000001,8.2190267881743,8.24543571825999,0.468087857623175,0.396562478714276,-0.00316588403661676,0.799721106967255,-0.568108640862005,-1.28214534178466,0.637252665622649,-1.78763454414558,-0.222071808285724,-2.02415741750531,-1.04009687278351,0.189380514310668,232.0000000001,1.75745117197438,0.189380514310668,232.0000000001,1.75745117197438,1.51408580074459,2.33576537998013,1e-10,0.199645111944679,0.342888727377322,-0.702316138461432,0.0495799316069551,1,0.999999999999972,1,0,-1,-1.42835595298407,0.263559160022125,-0.218633770086906,-1.14673606851295,-1.14673606851295,0.405739919616112,0.193501339005867,0.627809040933377,0.628268950627437,0.22256994613807,0.724640027687774,-1.12279875890092,-0.896352818929093,-1.36904703320515e-10,1410.0000000001,0.0171919771773639,0.00149921725495501,0.46658864026822,0.0997693247347088,0.0997693247347088,0.141180193156982,0.501844973652624,5473.35939202214,0.0156249669969604,7,2,"SNETWORK (2 35 5473.35939202214 0.141180193156982 7 7)",452288.5,4500415.5900273
35,8,0.672592461997532,212,2.82352881778097,11.2500305175781,0,0,0,1.34435166398141,1.27019369086986,1.31992612321325,-1.12151356893471,2.58564618736699,2.10752861130949,5.70654780661981,2.58564618736699,2.58564618736699,-0.354764110812615,0.911692252539638,0.603593484200821,-0.629060801994427,0.983662296827431,-2.25555555555556,1.42207792207792,0.686086956521738,-4.13744075829385,0.672592461997532,0,0.677278999175467,-0.679246983232936,-0.670708699804524,-0.570448719068416,-0.625389902114275,0.673960376307906,0.0993103088567342,-1.13634264359439,-0.339955026100112,0.143069231096579,0.0799702643258065,206.0000000001,0.188482279423267,0.100367163904059,1117.0000000001,0.716971490828579,0.905453770151846,0.0481412325649033,-0.00101648627360045,-0.00218415997761001,-0.0447959874103453,0.345507306696263,0.39011880970847,0.358555106501228,0.505150154369228,-0.369311861834846,0.669552214722369,0.331125904658337,0.126669086007101,257.0000000001,1.30215820322454,0.126669086007101,257.0000000001,1.30215820322454,0.99505146156096,1.42314425868637,1e-10,-0.269364968722521,-0.0760621987928228,-1.0465104406964,-0.0258574762926225,1,0.999999999999972,-1,0,-1,-0.0809741977288786,0.408165226564552,0.148798022243751,-0.0785383187640461,-0.0785383187640461,0.994257338459331,-0.731340706119059,0.285650882306154,0.347704560988215,0.0616942028490591,0.340240554079391,-0.998069545528197,-0.193337768548077,-1.36904703320515e-10,1117.0000000001,0.126074498667335,0.0100212396530158,0.0381199928118875,0.0692332428624265,0.0692332428624265,0.216520670722153,0.156184767134131,5492.06486707268,0.0156249669969604,8,2,"SNETWORK (2 35 5492.06486707268 0.216520670722153 8 8)",452290.28663813,4500400.28663813
35,9,0.714473213425941,216,2.82352881778097,11.2500305175781,0,0,0,1.35647169700301,1.28818473092445,1.31899281570585,-1.12447057087863,2.55507047900602,2.11998860030948,5.61671571555042,2.55507047900602,2.55507047900602,-0.205413873935123,0.765679983379419,0.448921231673844,-0.663542007035919,0.896089356057898,-2.25555555555556,1.42207792207792,0.686086956521738,-4.13744075829385,0.714473213425941,0,-0.000804709468814997,-0.285401188384657,-0.283263495058346,-0.0201819382480381,-0.271238799453768,0.712676931499607,-0.716450372306784,-1.13936367642323,0.204137800295323,0.115668548808327,0.0799702643258065,328.0000000001,0.242630946458031,0.0957116988216733,823.0000000001,0.50375795988399,0.746388906242021,0.0370910742968571,0.310489669647999,0.0564533037176956,-0.545853178422173,-0.474213001500391,0.0883655070546157,-0.586464665145759,0.106198954623391,-0.898550649464403,0.0107153954827296,-0.00701480019576535,0.0417404175804688,256.0000000001,0.427421875099848,0.0417404175804688,256.0000000001,0.427421875099848,0.00214863438129291,0.0112034289619996,1e-10,-0.590357742011182,-0.95786358919622,0.0442744074546666,-0.726457976072486,1,0.999999999999972,0,0,1,-1.71260875225209,-0.261242916147044,-0.898579536144717,-1.32336221483853,-1.32336221483853,-0.113294554218328,-0.16202829954518,0.98365774225004,0.999052063091806,0.109804688700565,1.20985260545307,-1.5630325942136,-1.01563297570431,1.31847589526661,823.0000000001,0.120343839641547,0.012057310015949,0.0250337641809081,0.0212403163398072,0.0212403163398072,0.306486837215157,0.742219335399568,5514.40159677115,0.0156249669969604,9,2,"SNETWORK (2 35 5514.40159677115 0.306486837215157 9 9)",452294.82476045,4500381.5
35,10,0.746014253291278,219,2.82352881778097,11.2500305175781,0,0,0,1.34260063225036,1.26533216758836,1.21081260028454,-1.1462691731486,2.74746937943184,2.12289772628097,6.5721172676613,2.74746937943184,2.74746937943184,-0.384128703852274,0.286152951310485,-0.0416787137994595,-0.891728122612138,0.662455021453988,-2.25555555555556,1.42207792207792,0.686086956521738,-4.13744075829385,0.746014253291278,0,0.0205513240452242,-0.248885808374204,-0.24713698219147,-0.0387629020952887,-0.237236061134551,0.744444037577875,-0.628621532537039,-1.14342702913411,0.131825360566653,0.0683994368499562,0.0799702643258065,170.0000000001,0.0743632752079268,0.118752517032372,900.0000000001,0.683506099616985,0.757869374724912,0.0374267884052786,0.294167529732354,0.414268838403693,-0.75470920031262,-0.123189543768241,0.614456598369823,-0.495251417856333,0.742109692489072,-0.849500895661736,0.517081414601909,0.265942578038732,0.0642713464824728,184.0000000001,0.473037109474832,0.0642713464824728,184.0000000001,0.473037109474832,0.049852768554041,0.0521638129499303,1e-10,-0.0529304370274852,-0.444557330324165,-1.03482742832827,-0.265647271214007,1,0.999999999999972,1,0,0,0.54960955543503,-0.160891238522403,0.723707281413572,0.584870819423676,0.584870819423676,-0.00601441426482799,-1.91277191860177,0.143493186264279,0.213742487592721,0.00252115465079253,0.178194028556839,-0.234335408366632,-0.0801405312131474,-1.36904703320515e-10,900.0000000001,0.292263610415186,0.00367237237489513,0.0337544159303835,0.0233605689131785,0.0233605689131785,0.385784145885528,0.397159183916668,5534.08947076459,0.0156249669969604,10,2,"SNETWORK (2 35 5534.08947076459 0.385784145885528 10 10)",452296.419998287,4500365.41999829
