"rid","pid","elevation.min","WS_ID","ws_mi60_mean","ws_accum_precip_mean","ws_10.min.storm.accum_mean","ws_30.min.storm.accum_mean","ws_60.min.storm.accum_mean","ws_sbs_mean","ws_dnbr.BAER_mean","ws_dnbr.extended_mean","ws_flow.accum_max","ws_slope_mean","ws_aspect.northness_mean","ws_aspect.eastness_mean","ws_slope.northness_mean","ws_slope.eastness_mean","ws_bare.earth_mean","ws_ndvi.max_mean","ws_ndvi.mean_mean","ws_ndvi.min_mean","ws_ndvi.range_mean","ws_RV.Sand","ws_RV.Silt","ws_RV.Clay","ws_Kw","ch_elevation.min","ch_watershed","ch_valley_width","ch_area","ch_channel_width","ch_channel.width.over.valley.width","ch_elevation.mean","ch_slope.median","ch_flow.accumulation.max","ch_curvature.median","ch_sfm.erosion.mean","ch_sfm.erosion.count","ch_sfm.erosion.sum","ch_sfm.deposition.mean","ch_sfm.deposition.count","ch_sfm.deposition.sum","ch_sfm.net.change","ch_sfm.net.change.norm","ch_distance.upstream","ch_distance.downstream","ch_slope.upstream","ch_slope.downstream","ch_central.slope.difference","ch_slope.over.width","ch_change.in.slope.over.width","ch_stream.power","ch_slope.over.width.central.diff","ch_stream.power.central.diff","hs_area","hs_hillslope.length","hs_flow.accumulation.max","hs_elevation.range","hs_mi60.mean","hs_accum.precip.mean","hs_storm.accum.10.min","hs_storm.accum.30.min","hs_storm.accum.60.min","hs_slope.median","hs_northness.median","hs_eastness.median","hs_curvature.median","hs_bare.earth.mean","hs_ndvi.max","hs_ndvi.mean","hs_ndvi.min","hs_ndvi.range","hs_dnbr.BAER.median","hs_extended.dnbr.median","hs_drainage_density","ch_sfm.net.change.count","ch_sfm.erosion.norm","ch_sfm.deposition.norm","ratio","snapdist","upDist","afv_flow_accum","locID","netID","netgeom","X","Y"
3,1,-0.790677295548137,5,-1.18181761434216,-1.03768845923553,-2.84098307291669,-2.77530110677083,-2.69415690104171,0.27300109663189,0.197066107172918,0.20354631535949,0.761609552337503,0.37699250191103,0.17620818819798,1.28135518186504,0.37699250191103,0.37699250191103,-0.352137473542269,0.010304490582041,-0.0746060541073428,-0.269942313943131,0.127626435069847,-0.466666666666668,0.34782608695652,0.299191374663076,-1,-0.790677295548137,7,-0.041269893628199,1.9136868225386,1.95587905159118,0.244242911256653,-0.792068019266215,1.2678962278489,0.772957762279603,0.768172386323156,0.90331159780354,9564.0000000001,13.8124967244336,0.196270350676194,5427.0000000001,1.70298002587792,15.5154767502115,0.131264770696914,2.31862037245675,-1.202334787352,0.0332532161014533,-0.0351661391801494,-0.075895514810863,0.470865129247399,-0.0652488557838981,0.875150082030946,-0.831989622370943,-1.50389396188043,0.275948254750242,-0.444141540889073,0.456248159745723,-0.461745117793122,-1.04148010604204,-0.787585542729884,-0.87496012726058,-0.882841631604502,-0.9110681461141,-0.554739103361103,-0.554952696365312,0.771640826308363,-0.113643782180405,0.241641549554069,-0.0373498538558487,-0.391101042555572,-1.54929552022305,0.600042439729799,-0.29492629483329,-0.753354274819617,0,9564.0000000001,0.116857138397455,0.0144076321994591,0.161597216350731,0.633960734604696,1423.50375080622,0.0624998605480869,1,2,"SNETWORK (2 3 1423.50375080622 0.161597216350731 1 1)",455031.5,4499625.5
3,2,-0.779403795116725,6,-1.18181761434216,-1.03768845923553,-2.84098307291669,-2.77530110677083,-2.69415690104171,0.275735634655373,0.202396501776307,0.206920334454392,0.746890671686303,0.375203202146066,0.18741788464911,1.2173411164529,0.375203202146066,0.375203202146066,-0.376143243176147,0.00841666193411007,-0.068328375650613,-0.211282499436844,0.102804009479204,-0.466666666666668,0.34782608695652,0.299191374663076,-1,-0.779403795116725,7,-0.272926279944322,0.337927920220161,0.338415853898748,0.244242911256653,-0.775776142997124,0.00951350483614874,0.752403567488735,-0.0490722330098467,1.50013330579133,7608.0000000001,18.2471646816116,0.0689469676913372,1466.0000000001,0.161601048726916,18.4087657302385,0.200764677942624,-0.763306966362995,2.21481289669217,0.747023666537503,1.27168220983271,0.529367716525431,-0.00196160264259081,0.532883274410224,0.632875662810908,0,0.010119433533869,-0.249838938165126,-0.211428392622665,0.454380580775689,-0.263454104681575,-1.04148010604204,-0.78758554272988,-1.11834424517631,-1.1125370403392,-1.14548581886159,-0.388163400076165,0.0314655504565332,-0.131159662103096,-0.747433825485875,0.00061394683454089,0.202971058903862,-0.0612477431302504,-1.58135931138679,0.851678650561623,0,-0.06010083332374,0,7608.0000000001,0.199002268404521,0.00176240943810245,0.180091324133026,0.26625657454133,1450.17041814114,0.0624998605480869,2,2,"SNETWORK (2 3 1450.17041814114 0.180091324133026 2 2)",455018.561254726,4499606.5
3,3,-0.756042423596008,7,-1.18181761434216,-1.03768845923553,-2.84098307291669,-2.77530110677083,-2.69415690104171,0.280381434801575,0.204834576679936,0.207695452380863,0.739068154898607,0.374408917988025,0.184545923282625,1.215011160911,0.374408917988025,0.374408917988025,-0.380241472290811,0.00446927642803703,-0.0683629501432209,-0.178648711426386,0.0849893983880258,-0.466666666666668,0.34782608695652,0.299191374663076,-1,-0.756042423596008,7,0.532895454500454,0.913068533273968,0.921500446403616,-0.453277581930659,-0.749316829424643,0.700468394830952,0.747987210889442,0.388197193884942,0.742999917947068,8349.0000000001,9.91786656908183,0.658059015055315,3997.0000000001,4.20527136249253,14.1231379314744,0.140381963915731,-0.106482208363008,-0.728278614520655,0.430482324294739,0.00954191249059349,-0.434658987763608,0.429800898723394,-0.399882404937695,0.843373793154071,-0.447314827433799,-0.808343042111351,0,-0.352185077083701,-2.24987056021976,-0.352207686519055,-1.04148010604204,-0.78758554272988,-1.17905880765753,-1.16983681965388,-1.20396361338908,0.0964963031707947,0.281165869584555,-0.23744213959835,0.284410046064103,0.247366738542495,0.056692883516,-0.246660485836977,-1.77917756185962,0.796576369444111,0.0172122642350631,0.113065772501321,0,8349.0000000001,0.0985821700943034,0.0417997937214276,0.194899476994115,0.699564282881005,1471.52230441973,0.0624998605480869,3,2,"SNETWORK (2 3 1471.52230441973 0.194899476994115 3 3)",455003.102104303,4499595.1021043
3,4,-0.715479954764641,9,-1.18181761434216,-1.03768845923553,-2.84098307291669,-2.77530110677083,-2.69415690104171,0.289313647196599,0.212715003496374,0.225926831707709,0.708512622825631,0.368080002596416,0.197765730787098,1.24478822860997,0.368080002596416,0.368080002596416,-0.365455810912829,0,-0.0558278935121605,-0.0259193923470966,0.0209732361213749,-0.466666666666668,0.34782608695652,0.299191374663076,-1,-0.715479954764641,7,0.560537784156656,-0.486911659804617,-0.481903489259549,-0.500348471543933,-0.721761145798223,1.31569889843399,0.732572967111045,-1.4903752353012,0.404918198366468,4803.0000000001,3.10938798994854,0.0983261470062699,3834.0000000001,0.602720778543518,3.71210876839205,0.0462515290842785,0.536268435875279,0.0313957174995547,0.806184996420692,0.395221879654894,-0.399374295510367,1.50574974042365,-0.453015318697495,1.3357816519018,-0.044919519983202,-0.0664122587658382,-0.695218338740502,-0.841660534337238,0.44876273569864,-0.588757258659529,-1.04148010604204,-0.787585542729884,-1.36129371697088,-1.34182224885495,-1.37948485816225,-0.0494376723862965,0.824677930529586,-1.43451522338839,4.83965265186553,-1.29102552523716,0.387302642377348,-0.0417577077769383,-1.76323938205183,1.11565822702124,0.686992766233819,0.652538850149939,0.00063956865772193,4803.0000000001,0.0387418466733172,0.00750968231096133,0.225554072444097,0.275089494184011,1515.72318768342,0.0624998605480869,4,2,"SNETWORK (2 3 1515.72318768342 0.225554072444097 4 4)",454967.868175293,4499574.86817529
3,5,-0.633427145307022,13,-1.18181761434216,-1.03768845923553,-2.84098307291669,-2.77530110677083,-2.69415690104171,0.232267798779211,0.19346314961643,0.219893827509139,0.577979540098383,0.446130409749774,0.238096357498255,1.18620303675882,0.446130409749774,0.446130409749774,-0.390113795087259,-0.0404640404751441,-0.0289635516823875,0.0947521044191268,-0.0806636585206818,-0.466666666666668,0.34782608695652,0.299191374663076,-1,-0.633427145307022,7,1.0970638859802,0.329919004066489,0.33035884439083,-0.663496154617513,-0.642168597942008,0.00846845800028774,0.583994914271825,0.101111286831763,0.24312494613706,7140.0000000001,2.77538200726804,0.201633476538978,14502.0000000001,4.67504260628777,7.45042461345582,0.081358864144921,-0.243815442874386,0.070202625565555,0.707502957063719,-0.693877215902936,-1.42682775085285,0,-1.4345398117213,0.549980577780548,-0.647355796321926,-1.08744174772484,-0.804853523094827,-1.18747999860529,-2.76055283430557,-0.675402795855486,-0.736124836241481,-0.565030694696883,-0.786218738744636,-0.799091991741123,-0.825596053890361,0.119243448771985,0.850628292247407,-1.50948417717718,1.21897670822,-0.247662828023788,-0.297179462238168,-0.475610808445111,-1.46246827054998,0.304442657175428,0.646705057963268,0.491926559476026,0,14502.0000000001,0.0303072561782756,0.0510516078666453,0.297980949869863,0.412097346106141,1620.15555442183,0.0624998605480869,5,2,"SNETWORK (2 3 1620.15555442183 0.297980949869863 5 5)",454903.5,4499527.5
3,6,-0.621571951548543,14,-1.18181761434216,-1.03768845923553,-2.84098307291669,-2.77530110677083,-2.69415690104171,0.231909265165955,0.19132273816169,0.218310515855294,0.573168429269062,0.444728623811386,0.22935825081235,1.21768923266109,0.444728623811386,0.444728623811386,-0.342994827709585,-0.0443308353431887,-0.0306103294173931,0.113556710239556,-0.0931322420514386,-0.466666666666668,0.34782608695652,0.299191374663076,-1,-0.621571951548543,7,0.936865136034474,1.3073450429717,1.32616367623899,-0.560696974589962,-0.629674957750298,0.662210958633792,0.581840958809341,-0.758365347386791,0.187511449855577,11515.0000000001,3.45212702967444,0.194917412673958,14619.0000000001,4.55578623636745,8.00791326594189,0.0746974914608871,-0.00871836314289848,-0.232189341529601,-0.405659901527496,0.00849374510873992,0.406392271494377,0.24105099605696,0.345678843736554,0.668584706161114,0.11661100574655,0.174021332266735,-0.496083914171453,-0.659867924487308,0.145434775573245,-0.585440765171181,-0.78503363385624,-0.600677336492585,-0.706167239297034,-0.723543497953819,-0.748493708999655,-0.634906880836049,0.466871306531285,-1.07753897284651,1.34775019351712,-1.24443186205518,0.11826657734801,-0.0973422605767783,-1.09206868348846,0.547313604882975,0.289611223327283,0.154345748229117,0,14619.0000000001,0.0322013014386977,0.0424961899221893,0.317666616094141,0.793368019269697,1648.54033073268,0.0624998605480869,6,2,"SNETWORK (2 3 1648.54033073268 0.317666616094141 6 6)",454885.5,4499517.5
3,7,-0.608553371135929,15,-1.18181761434216,-1.03768845923553,-2.84098307291669,-2.77530110677083,-2.69415690104171,0.2277325773011,0.19024787469624,0.211778419703786,0.566901398528488,0.445508390586901,0.220159220108308,1.24883510426787,0.445508390586901,0.445508390586901,-0.274689763465557,-0.0502929925032248,-0.033060165567342,0.134589237906074,-0.109340710469473,-0.466666666666668,0.34782608695652,0.299191374663076,-1,-0.608553371135929,7,0.808815551631497,-0.420308264490615,-0.416393565335159,-0.601084044693737,-0.61005429581619,-0.415369823863318,0.576069031280968,-0.39206774990077,0.146853603514203,3973.0000000001,0.932820768954149,0.127689320959101,10008.0000000001,2.04313426899762,2.97595503785177,0.0366824026955676,0.226569961273377,-0.00768300390334196,0.753284574521822,0.664188343457408,-0.0765588371789542,-0.212499428119562,-0.0818792535098856,0.43793846686503,-0.600770448457251,-0.86419464994155,1.73233156676796,1.17833126096529,-1.20283178241061,1.12982123291197,0,-0.0122712707772906,-0.288849968688222,-0.329700891088519,-0.346550705441281,0.0303299900443041,0.121552460782715,0.916632162889251,0.116923337859809,0.365366073667207,0.12591540139498,0.0260882948275849,0.55553947741522,-0.18855253557487,0.0852748690625453,0.308789854901692,0,10008.0000000001,0.0114981935407416,0.025184209054826,0.334794603484462,0.29258002065097,1673.23718809023,0.0624998605480869,7,2,"SNETWORK (2 3 1673.23718809023 0.334794603484462 7 7)",454869.521966063,4499505.52196606
3,8,-0.58612270893852,16,-1.18181761434216,-1.03768845923553,-2.84098307291669,-2.77530110677083,-2.69415690104171,0.212916512500102,0.18075858044555,0.178277540956842,0.477908059127256,0.397554781721836,0.185668615532738,0.776090278206967,0.397554781721836,0.397554781721836,-0.479733873471399,-0.0864177567929759,-0.0390405897698133,0.00237503533162657,-0.109221518562607,3.85185185185192,-0.724637681159418,0.0539083557951483,126.296296296295,-0.58612270893852,7,0.729334030093588,-0.220993344313538,-0.219571941448241,-0.559609871253908,-0.592000121256436,0.706529173874032,0.486304059233775,-1.05502591592107,0.141235630852891,7148.0000000001,1.6140755246623,0.16891021071159,11611.0000000001,3.13559932935306,4.74967485391536,0.0566906839030934,0.0155901255612766,0.217005963144862,-1.13156273203203,-0.416610132522041,0.685526194024058,0.897200848404713,0.757805859345207,0.931810442578305,0.706901740026155,1.20300804458778,-0.522617150113282,-0.40301059892676,-2.38650873817888,-0.586244763592598,-0.721953649176955,-0.554702180027227,-0.80930105163587,-0.82087589315575,-0.847827997847634,-1.33667893672079,0.484906620200413,-1.03780185148584,1.40625916973911,-0.240952051610501,-0.5809342205877,-0.877295824183506,-0.758034373780529,-0.29343636810363,0.275742315092845,0.574287764268139,0,11611.0000000001,0.0192651177214309,0.0374255660816624,0.350411486444033,0.131060435330234,1695.75518288044,0.0624998605480869,8,2,"SNETWORK (2 3 1695.75518288044 0.350411486444033 8 8)",454855.549086716,4499490.54908672
3,9,-0.550324450332257,18,-1.18181761434216,-1.03768845923553,0,0,0,0.19652339719149,0.174185440082454,0.172518091927308,0.463341345589361,0.404820861604093,0.165311668896617,0.848292164577284,0.404820861604093,0.404820861604093,-0.390090546710235,-0.0940161858981253,-0.038782731693045,0.0275452473925737,-0.129264073972078,3.85185185185192,-0.724637681159418,0.0539083557951483,126.296296296295,-0.550324450332257,7,1.10209278639827,0.531561617929378,0.533742141651835,-0.65671076307413,-0.56091290395396,-1.25897413867669,0.470829983359198,0.170504573142656,0.0374801244501964,431.0000000001,0.0258269623434187,0.173744050936509,16617.0000000001,4.61591281289204,4.64173977513545,0.0490655994782468,-0.377140080437678,-0.239627481734669,-1.1625981690526,-1.1214078778505,0,-1.83883475885242,0,-0.558301544036409,-0.0674803543780676,-0.130715570287515,1.68164545702551,1.36454644343763,0.400682744338458,1.30160726147843,-0.255354040683896,-0.205888749562464,-0.245934041583365,-0.280715532105727,-0.295061882782265,-0.262356471844447,0.19192248427871,0.525232780811262,0.0551848442249131,-0.0573233202575322,-0.184044467105444,-0.341094523070256,0.239742692230425,-0.35195651153565,0.12560059071152,0.396317601292453,0,16617.0000000001,0.000273004400076049,0.0487925949781708,0.382509828500223,0.854444338129421,1742.03780541574,0.0624998605480869,9,2,"SNETWORK (2 3 1742.03780541574 0.382509828500223 9 9)",454828.5,4499462.5
3,10,-0.526265046819059,20,-1.18181761434216,-1.03768845923553,0,0,0,0.132870033755439,0.120577421593946,0.082560150102456,0.376177768760467,0.383373883892575,0.101521543588488,0.548079764450851,0.383373883892575,0.383373883892575,-0.277526330844612,-0.0964810248523264,-0.00776819767642203,-0.0308848900746184,-0.110539311145781,3.85185185185192,-0.724637681159418,0.0539083557951483,126.296296296295,-0.526265046819059,7,1.51752112466718,-0.0736466777017326,-0.0733280662012875,-0.775153689731683,-0.526500062241575,0.891890027981408,0.384546491408485,-1.15393002282728,0.0874854481696589,9860.0000000001,1.37913814249289,0.143187426164374,12798.0000000001,2.92982730730569,4.30896544969858,0.0502211509498428,0.10438439226142,0.000642611121495572,-0.0751838782517411,-1.15154098261078,-1.10883259927738,0.994340538151561,-1.18756958893389,0.920840680792622,-0.93262805890537,-1.39981432236059,-0.332699227734183,-0.551832535483277,0.109791650265274,-0.472991290834173,-0.618553656129586,-0.479340041593446,-0.288849968688231,-0.329700891088511,-0.34655070544129,-0.363901496783925,-0.0336891176111982,0.542705457051289,0.39631279310621,-3.85910266711811,2.79359326729639,2.94083363522704,1.06878699193205,2.2125574326086,-1.99102677701397,-1.2090031391957,0,12798.0000000001,0.0160739057906203,0.0341472450592225,0.415026433784503,0.333721614442766,1788.92352200095,0.0624998605480869,10,2,"SNETWORK (2 3 1788.92352200095 0.415026433784503 10 10)",454795.312768225,4499438.5
