"rid","pid","elevation.min","WS_ID","ws_mi60_mean","ws_accum_precip_mean","ws_10.min.storm.accum_mean","ws_30.min.storm.accum_mean","ws_60.min.storm.accum_mean","ws_sbs_mean","ws_dnbr.BAER_mean","ws_dnbr.extended_mean","ws_flow.accum_max","ws_slope_mean","ws_aspect.northness_mean","ws_aspect.eastness_mean","ws_slope.northness_mean","ws_slope.eastness_mean","ws_bare.earth_mean","ws_ndvi.max_mean","ws_ndvi.mean_mean","ws_ndvi.min_mean","ws_ndvi.range_mean","ws_RV.Sand","ws_RV.Silt","ws_RV.Clay","ws_Kw","ch_elevation.min","ch_watershed","ch_valley_width","ch_area","ch_channel_width","ch_channel.width.over.valley.width","ch_elevation.mean","ch_slope.median","ch_flow.accumulation.max","ch_curvature.median","ch_sfm.erosion.mean","ch_sfm.erosion.count","ch_sfm.erosion.sum","ch_sfm.deposition.mean","ch_sfm.deposition.count","ch_sfm.deposition.sum","ch_sfm.net.change","ch_sfm.net.change.norm","ch_ch_area","ch_distance.upstream","ch_distance.downstream","ch_slope.upstream","ch_slope.downstream","ch_central.slope.difference","ch_slope.over.width","ch_change.in.slope.over.width","ch_stream.power","ch_slope.over.width.central.diff","ch_stream.power.central.diff","ch_lidar.net.change","ch_lidar.net.change.norm","ch_lidar.resolution","ch_lidar.erosion.mean","ch_lidar.erosion.count","ch_lidar.erosion.sum","ch_lidar.deposition.mean","ch_lidar.deposition.count","ch_lidar.deposition.sum","hs_area","hs_hillslope.length","hs_flow.accumulation.max","hs_elevation.range","hs_mi60.mean","hs_accum.precip.mean","hs_storm.accum.10.min.mean","hs_storm.accum.30.min.mean","hs_storm.accum.60.min.mean","hs_slope.median","hs_aspect.northness.median","hs_aspect.eastness.median","hs_slope.northness.median","hs_slope.eastness.median","hs_curvature.median","hs_bare.earth.mean","hs_ndvi.max.mean","hs_ndvi.mean.mean","hs_ndvi.min.mean","hs_ndvi.range.mean","hs_dnbr.BAER.median","hs_extended.dnbr.median","hs_drainage_density","ch_sfm.net.change.count","ch_lidar.net.change.count","ch_sfm.erosion.norm","ch_sfm.deposition.norm","ch_lidar.erosion.norm","ch_lidar.deposition.norm","ratio","snapdist","upDist","afv_flow_accum","locID","netID","netgeom","X","Y"
137,1,-1.36796832461577,5,0,0,0,0,0,-0.808801181325072,0.369578598016871,0.360304058620914,0.576124213505977,0.774145784660651,-2.13790424076444,-0.356214934611004,0.774145784660651,0.774145784660651,0.228695243964049,-0.776470814893084,-0.989063546980072,-1.19245299667346,-0.690850023692817,0,0,0,0,-1.36796832461577,1,1.7605701489181,1.15645198196877,1.21210918639848,-0.364947039984473,-1.41670037892547,-0.631646289801803,0.571535286059908,2.7340030401771,0.102381133811536,1355.0000000001,0.256505436550133,0.395733687305483,12743.0000000001,9.32421006563221,9.58071550208234,0.0476595579652382,2.00818208792575,1.27456510049413,-0.336759791817668,-0.565928724316378,-0.675200169112651,-0.386461581258614,-1.08946591149706,-0.227285067396252,-1.24651586076194,-0.123671230668921,-0.148772362781185,3.95711340662443,0.833751204579221,1e-10,0.528708853472713,164.0000000001,86.708251953225,0.528708853472713,164.0000000001,86.708251953225,-1.03983891474907,-0.698160535024263,-0.337412737576945,-0.684239003238819,0,-0.442115946105116,0.266883370696577,0.30610265491057,-0.942112573079637,0.00752332237609117,-0.365602622158852,-0.50986357831934,0.00763193433114824,0.00763193433114824,-1.94134433024038,-0.791134748545745,0.612760099361543,0.504237934223093,-0.0354104405968082,1.01099898135457,-0.953997502090813,-0.428862054940389,0,12743.0000000001,2.8735632184908,0.0012759940203541,0.0463835638448841,0.431332811260137,0.431332811260137,0.136449263361843,0.824982669612256,4446.03426590208,0.001953125,1,1,"SNETWORK (1 137 4446.03426590208 0.136449263361843 1 1)",412413.616650424,4449848.31405437
137,2,-1.3396547504539,6,0,0,0,0,0,-0.820277382115976,0.369578598016871,0.361353381077965,0.574976994903846,0.773126243093018,-2.12809158422972,-0.354807958789424,0.773126243093018,0.773126243093018,0.228115027161382,-0.774995339657019,-0.98713843182419,-1.18750191869444,-0.690103648514226,0,0,0,0,-1.3396547504539,1,0.764003953558844,0.827378253486312,0.859841818786688,0.41694160001056,-1.38783899188113,-0.57131098046792,0.570975034245392,0.793149119686117,0.330021027483507,18730.0000000001,11.4292237203034,0.296953928314123,4167.0000000001,2.28796786104477,13.7171915812482,0.0892328299089672,1.23531618932946,0.543911605024915,1.27456510049413,-0.424164095842565,-0.631646289801803,-0.693506835937557,-0.883607254740959,-0.454609016636116,-0.930051716759,-0.312802969104246,-0.351485898280151,3.22266290801232,0.91634128347407,1e-10,0.574909147769057,122.0000000001,70.138916015725,0.574909147769057,122.0000000001,70.138916015725,-0.662657038481636,-0.812748875594241,-0.354761126683368,-0.763671870084833,0,-0.442115946105116,0.266883370696591,0.30610265491057,-0.942112573079637,0.143393278276121,-0.0608742529943853,-0.622898586158369,0.149135645988305,0.149135645988305,0.71813094629284,-1.03728770535541,0.364095801499933,0.333540944003884,-0.0909928411254455,0.66770836719019,-0.955607462152159,-0.421114543925152,0,18730.0000000001,1.90804597711149,0.0743491821223186,0.0148836476866486,0.456266424419497,0.456266424419497,0.144791702202938,1.92096681340553,4460.52476147883,0.001953125,2,1,"SNETWORK (1 137 4460.52476147883 0.144791702202938 2 2)",412426.206123687,4449849.72458008
137,3,-1.30640439266397,7,0,0,0,0,0,-0.805709387201255,0.390889972585942,0.361353381077965,0.573089876356366,0.770515282207481,-2.11523151570554,-0.351707437780974,0.770515282207481,0.770515282207481,0.227516209007669,-0.773967069656183,-0.986096838579153,-1.18337004993779,-0.689757312354195,0,0,0,0,-1.30640439266397,1,-0.157962979784636,0.486207233242337,0.500080226505524,1.25978515017843,-1.35712034508718,-0.428198101744756,0.569096323160717,-0.0224397111292872,0.190575810857334,5842.0000000001,2.05857490029234,0.104489870687091,7411.0000000001,1.43181975161955,3.49039465181188,0.0300013020219582,0.624509807450956,-0.255398402493783,0.543911605024915,0.358234985844719,-0.57131098046792,-3.16754331852722,-0.562374466851841,-2.49659538434401,-0.525532045772733,-0.909799368549517,-0.991442785553271,2.8517366203594,1.16370215931062,1e-10,0.623946989525505,99.0000000001,61.770751953225,0.623946989525505,99.0000000001,61.770751953225,-1.03461350615187,-0.57315067159382,0.935813691870386,-0.556008257689575,4.44089209850063e-16,-0.442115946105102,0.266883370696577,0.306102654910596,-0.942112573079637,0.385121683836544,0.35615589556542,-0.640610712574724,0.417998979971291,0.417998979971291,0.874826077769009,-2.35166748739259,0.135026209784216,0.152976856816299,-0.0472489594373973,0.296678099973436,-0.908121038924159,-0.594307272959355,0,7411.0000000001,1.37931034492759,0.0176942533072427,0.0123070486147155,0.53094367950145,0.53094367950145,0.151022819410237,2.1698990343292,4471.34797253863,0.001953125,3,1,"SNETWORK (1 137 4471.34797253863 0.151022819410237 3 3)",412435.616648805,4449848.31405437
137,4,-1.28164645217104,8,0,0,0,0,0,-0.779652331033896,0.408321048826693,0.361353381077965,0.572092132490669,0.768751061874251,-2.11290443985629,-0.349825749947476,0.768751061874251,0.768751061874251,0.227636327576167,-0.773012249889624,-0.985081955950594,-1.18129784182448,-0.689025834544308,0,0,0,0,-1.28164645217104,1,-0.194311946723247,0.413257828357837,0.424013425856934,1.1608119346106,-1.31718547990825,0.361641973992545,0.567691958612331,-0.0211758946701847,0.249955364284146,8521.0000000001,3.93813292781686,0.173388378114029,6776.0000000001,2.17235463957553,6.11048756729239,0.0557506384153353,0.514421722907882,-0.769519684176383,-0.255398402493783,0.585699116311194,-0.428198101744756,-3.61558090014039,0.0380616046800498,-3.0145350667639,0.0846286842160985,-1.01272213073906,-1.10144424397782,2.06714895607171,0.736877641927253,1e-10,0.495172050661798,89.0000000001,44.0703125001,0.495172050661798,89.0000000001,44.0703125001,-0.623816379093876,-0.310172202838967,0.935787923062968,-0.306005950838058,-4.44089209850063e-16,-0.442115946105116,0.266883370696563,0.30610265491057,-0.942112573079667,0.342806140389355,0.343756475749192,-0.517830315589822,0.369289142171162,0.369289142171162,0.234723723614967,-0.925768813115807,0.000239263844471274,0.062038170083427,-0.107194515204163,0.127806380923581,-0.632702888576478,-0.564024599511927,0,8521.0000000001,1.14942528745632,0.035930590165939,0.0198200481493963,0.402087071713036,0.402087071713036,0.157937136948405,1.5942431327516,4483.35787631035,0.001953125,4,1,"SNETWORK (1 137 4483.35787631035 0.157937136948405 4 4)",412445.57339919,4449853.27080512
137,5,-1.24854817993652,9,0,0,0,0,0,-0.753586342039721,0.41325834089843,0.360861518929198,0.570182592732725,0.765115740371485,-2.10845211440584,-0.347486763957675,0.765115740371485,0.765115740371485,0.227240011145719,-0.771321596952337,-0.983431303664877,-1.17794178280854,-0.687675411636085,0,0,0,0,-1.24854817993652,1,-0.438567091129871,0.322005168627042,0.329338776166642,1.41605445577996,-1.28326880710492,0.591269398462054,0.565958912999429,0.520764745095975,0.19996168917846,8284.0000000001,3.06283944353662,0.251067357088407,10174.0000000001,4.7230150401885,7.78585448362511,0.0765436159962285,0.385567947547495,0.198675134778457,-0.769519684176383,0.470557051056873,0.361641973992545,-0.437077694540835,0.240403108422869,-0.421325373655616,0.266234083616723,-0.700843629071732,-0.76669690939849,0.641697283299775,0.207090454490556,1e-10,0.143516448706928,83.0000000001,11.911865234475,0.143516448706928,83.0000000001,11.911865234475,-0.219569983614189,-0.127642943553812,0.935768807964889,-0.0168358217969786,-4.44089209850063e-16,-0.442115946105088,0.266883370696577,0.30610265491057,-0.942112573079606,0.360207305789209,-0.519452678315088,-0.0999210715174498,0.389233185774981,0.389233185774981,0.270334996183184,0.0956719668284091,-0.0331085827497509,-0.121858888749064,-0.498302724464391,0.303165192582523,-1.06067069581876,-0.557265101642379,0,10174.0000000001,1.01149425297356,0.0301111209317241,0.0464324949645045,0.117106894180589,0.117106894180589,0.163478279561373,0.235030197601426,4492.98262802298,0.001953125,5,1,"SNETWORK (1 137 4492.98262802298 0.163478279561373 5 5)",412452.672019591,4449859.3694256
137,6,-1.22001832679753,10,0,0,0,0,0,-0.634586276231849,0.41325834089843,0.371076654625915,0.566352302611604,0.757378409160615,-2.05684611859769,-0.349740265984456,0.757378409160615,0.757378409160615,0.224892410039676,-0.768011631412621,-0.978840738316015,-1.16735636907015,-0.685898886645155,0,0,0,0,-1.22001832679753,1,-0.311908042103817,-0.0154746457908905,-0.0156230517177176,0.415880433137829,-1.2607863037416,0.475032276423391,0.564655393777657,-0.13342590732172,0.113667139268744,2636.0000000001,0.554010097212517,0.215615484041877,8563.0000000001,3.41384056086415,3.96785065797666,0.0514409714524406,-0.0161199156845662,-0.192822150102989,0.198675134778457,0.494089791479515,0.591269398462054,0.26600475426918,0.469559976951239,0.29107542900816,0.462816530621583,-1.01086731282756,-1.09796134761549,0.491642904008275,0.228833481863189,1e-10,0.152260916673661,56.0000000001,8.526611328225,0.152260916673661,56.0000000001,8.526611328225,-0.593487425765924,-0.356617838466301,0.935715802928898,-0.242920692122563,-4.44089209850063e-16,-0.44211594610513,0.266883370696563,0.30610265491057,-0.942112573079637,0.531978793506282,0.0028854751302208,-0.266440126212869,0.592709554109603,0.592709554109603,0.539455682208179,-1.23834116387046,0.0930153363420212,0.0145326605046989,-0.331970344103202,0.397566713271775,-0.917091949127006,0.178123559899174,0,8563.0000000001,0.390804597801149,0.00718243199953965,0.044258539352901,0.110542761530796,0.110542761530796,0.169924858119701,1.14033641780017,4504.180087167,0.001953125,6,1,"SNETWORK (1 137 4504.180087167 0.169924858119701 6 6)",412461.468498475,4449865.1659047
137,7,-1.19228908531067,11,0,0,0,0,0,-0.608464078557765,0.41325834089843,0.371076654625915,0.564480131537768,0.753192694356174,-2.04241015929568,-0.349525751672623,0.753192694356174,0.753192694356174,0.22472311294476,-0.766672398277808,-0.977060962089556,-1.16312310813012,-0.685190409692846,0,0,0,0,-1.19228908531067,1,-0.642588150605602,-0.309537012557144,-0.308414848386024,0.414819053997342,-1.23341659704779,0.498788824600367,0.561107132285725,-0.384024115264664,0.18684903452442,5744.0000000001,1.98446129885613,0.0685420198070293,1196.0000000001,0.151574247897139,2.13603554665327,0.0352696891346697,-0.286884143175041,0.316507974105106,-0.192822150102989,0.388455648611066,0.475032276423391,0.232461343058729,0.752239108694311,0.341113441388099,0.694834354695583,-1.13280384301786,-1.22784407623694,0.0189921705641989,0.431275220316256,1e-10,0.074835205178125,40.0000000001,2.993408203225,0.074835205178125,40.0000000001,2.993408203225,-0.337777150242248,-0.396755210307188,0.935686709895332,-0.209520837580037,-4.44089209850063e-16,-0.442115946105116,0.266883370696577,0.30610265491057,-0.942112573079667,0.612216176188429,-0.365554101100823,0.104309945647236,0.691996397930664,0.691996397930664,0.527436298257195,-0.43275290331621,0.0964266140448036,-0.00933566339475104,-0.514275161399668,0.507919340485806,-0.876571759366891,0.137589650640545,0,5744.0000000001,0.0229885058471264,0.0327669326577474,0.00250275637692238,0.0494264136420426,0.0494264136420426,0.176224127097333,1.40466849335673,4515.12167523205,0.001953125,7,1,"SNETWORK (1 137 4515.12167523205 0.176224127097333 7 7)",412469.084049258,4449871.78145556
137,8,-1.1666543349706,12,0,0,0,0,0,-0.556192776224839,0.43098472147696,0.370647018169482,0.561419636309282,0.745758402396638,-2.00472866837599,-0.35354421020788,0.745758402396638,0.745758402396638,0.223591364308248,-0.765038891205122,-0.974550239934277,-1.15430297267311,-0.685064814418611,0,0,0,0,-1.1666543349706,1,-0.869546201244739,-0.595388884539382,-0.584620908447571,0.232802133716215,-1.2074506642392,0.392150049892541,0.559149985947017,-0.635122307020936,0.172873016100582,3310.0000000001,1.05801675964262,0.0920963488742418,1386.0000000001,0.236016837962926,1.29403359750555,0.0270547368108054,-0.494930641957104,0.579159741770239,0.316507974105106,0.417394306179352,0.498788824600367,0.207435345228574,0.955639559456408,0.404527771803083,0.856397520655333,0.623196206956747,0.65306373889393,0.377581663727559,0.172556454755134,1e-10,0.299547350184459,37.0000000001,11.083251953225,0.299547350184459,37.0000000001,11.083251953225,-0.193845396310551,-0.325939775698097,0.849794763984617,-0.141630616868873,0,-0.442115946105116,0.266883370696577,0.30610265491057,-0.942112573079637,0.649368986658082,-0.0668966085988846,-0.0472553762932733,0.738915234423681,0.738915234423681,0.643000925069308,-0.876186910826038,-0.15751575204151,-0.176946467421224,-0.467100757129936,0.0973635718618138,-0.747753419765498,-0.0387453165870232,0,3310.0000000001,0.0459770115942529,0.0221202640506669,0.00493447266013847,0.23172077146413,0.23172077146413,0.182351766694436,0.844324532633505,4525.7651496607,0.001953125,8,1,"SNETWORK (1 137 4525.7651496607 0.182351766694436 8 8)",412476.903015399,4449878.60042177
137,9,-1.13650049231925,13,0,0,0,0,0,-0.451542414192752,0.476023052069602,0.369784040598705,0.558000401713354,0.736112976352013,-1.9708031847336,-0.355864312063266,0.736112976352013,0.736112976352013,0.222748808187561,-0.76110982844114,-0.969655989870825,-1.14433856420062,-0.682408176228174,0,0,0,0,-1.13650049231925,1,-0.598635872809455,-0.100706910886487,-0.10130208069773,0.766779331020586,-1.15289263817134,0.421363928104385,0.556274026632504,0.205055841182451,0.71053594617931,2671.0000000001,3.50911245732814,0.535501554441923,5642.0000000001,5.58638884848431,9.09550130571245,0.126470260188306,-0.101346017007556,0.157032322647649,0.579159741770239,0.454512702007739,0.392150049892541,-0.266139143690344,0.513692052779446,-0.35042876645787,0.498855618302493,0.625892768435345,0.657522935969186,1.11872000356296,0.685574954750281,1e-10,0.5560693360375,50.0000000001,27.803466796975,0.5560693360375,50.0000000001,27.803466796975,-0.334443617701605,-0.595288529976191,-0.180550023618795,-0.31274027955685,-4.44089209850063e-16,-0.442115946105116,0.266883370696591,0.30610265491057,-0.942112573079637,0.740306138966905,-1.17175395751171,0.625574499152426,0.856342890183883,0.856342890183883,-0.015413270467894,-0.649999067153771,-0.50163092425534,-0.625722343106455,-1.29378846576426,0.0549712576520844,-1.15472956430398,-0.798587106953941,0,5642.0000000001,0.252873563318391,0.0487931726062101,0.0776770874820959,0.386598996471761,0.386598996471761,0.190120796501406,3.52711971098847,4539.25965578749,0.001953125,9,1,"SNETWORK (1 137 4539.25965578749 0.190120796501406 9 9)",412486.616645053,4449886.31405157
137,10,-1.09036477156956,14,0,0,0,0,0,-0.399163280420979,0.494985415730827,0.370753881843529,0.554584903985837,0.727976330014831,-1.90586355736422,-0.365518735094181,0.727976330014831,0.727976330014831,0.222045931658724,-0.756681237287855,-0.962785223278037,-1.12841084937969,-0.680414872787812,0,0,0,0,-1.09036477156956,1,-0.522513807028561,-0.33725923865268,-0.335588223705965,0.169870076328695,-1.1267027784044,0.458835337847244,0.550596808245413,-0.0607344194975211,0.325331371781451,1010.0000000001,0.607553689651138,0.394033858371281,4271.0000000001,3.11171961258428,3.71927330213542,0.0628309347791133,-0.309236391175013,-1.58001569106948,0.157032322647649,0.380852478432821,0.421363928104385,0.0846238797916909,0.753637657005542,0.125243744529496,0.694808816426612,0.424702953809824,0.440881498130735,1.38603886100264,1.29828268818759,1e-10,0.768959739091477,44.0000000001,33.834228515725,0.768959739091477,44.0000000001,33.834228515725,-0.709276004624309,-0.678723562725891,0.935528633086457,-0.481514569654752,0,-0.44211594610513,0.266883370696591,0.306102654910545,-0.942112573079637,0.736371511901504,-0.138583885920381,0.067591172810848,0.851184966507832,0.851184966507832,-1.34442854751899,-0.464200295727735,-0.334933340835692,-0.351350398783993,-0.637912016960891,-0.0718830359629804,-0.588713798186257,-0.400379831051231,0,4271.0000000001,0.114942528835632,0.0102636087972753,0.052567325881838,0.571573000731093,0.571573000731093,0.194318443527099,1.60331977345049,4546.5508073101,0.001953125,10,1,"SNETWORK (1 137 4546.5508073101 0.194318443527099 10 10)",412491.836728916,4449891.31405121
