"varcomp","proportion","bootstrap_rep"
"Covariates (PR-sq)",0.113304864214228,1
"tailup_de",0.0465239871813576,1
"taildown_de",0,1
"euclid_de",0.839975122616196,1
"nugget",0,1
"1 | as.factor(ch_watershed)",0.000196025988218414,1
"Covariates (PR-sq)",0.0811479585927314,2
"tailup_de",0.0365206247325026,2
"taildown_de",0,2
"euclid_de",0.882331406179371,2
"nugget",0,2
"1 | as.factor(ch_watershed)",1.04953951806261e-08,2
"Covariates (PR-sq)",0.0300140496959798,3
"tailup_de",7.80102427724681e-15,3
"taildown_de",0,3
"euclid_de",0.32579505038544,3
"nugget",0,3
"1 | as.factor(ch_watershed)",0.644190899918572,3
"Covariates (PR-sq)",0.165590682814087,4
"tailup_de",0.00023091470381539,4
"taildown_de",0,4
"euclid_de",0.83386486999914,4
"nugget",0,4
"1 | as.factor(ch_watershed)",0.000313532482956806,4
"Covariates (PR-sq)",0,5
"tailup_de",6.38393786355217e-06,5
"taildown_de",0,5
"euclid_de",0.374493476326006,5
"nugget",0,5
"1 | as.factor(ch_watershed)",0.625500139736131,5
"Covariates (PR-sq)",0.0216828978563599,6
"tailup_de",0.0427748869822643,6
"taildown_de",0,6
"euclid_de",0.935542215161354,6
"nugget",0,6
"1 | as.factor(ch_watershed)",2.14410123132031e-14,6
"Covariates (PR-sq)",0,7
"tailup_de",0.0328493179127504,7
"taildown_de",0,7
"euclid_de",0.966910263610684,7
"nugget",0,7
"1 | as.factor(ch_watershed)",0.000240418476565505,7
"Covariates (PR-sq)",0.127491870146727,8
"tailup_de",0.000319709501019582,8
"taildown_de",0,8
"euclid_de",0.871608412736707,8
"nugget",0,8
"1 | as.factor(ch_watershed)",0.000580007615545748,8
"Covariates (PR-sq)",0,9
"tailup_de",0.317456168907356,9
"taildown_de",0,9
"euclid_de",0.682543831092644,9
"nugget",0,9
"1 | as.factor(ch_watershed)",7.43580775008399e-33,9
"Covariates (PR-sq)",0.237049660649202,10
"tailup_de",4.99540758576661e-07,10
"taildown_de",0,10
"euclid_de",0.226122887387107,10
"nugget",0,10
"1 | as.factor(ch_watershed)",0.536826952422933,10
