"rid","pid","elevation.min","WS_ID","ws_mi60_mean","ws_accum_precip_mean","ws_10.min.storm.accum_mean","ws_30.min.storm.accum_mean","ws_60.min.storm.accum_mean","ws_sbs_mean","ws_dnbr.BAER_mean","ws_dnbr.extended_mean","ws_flow.accum_max","ws_slope_mean","ws_aspect.northness_mean","ws_aspect.eastness_mean","ws_slope.northness_mean","ws_slope.eastness_mean","ws_bare.earth_mean","ws_ndvi.max_mean","ws_ndvi.mean_mean","ws_ndvi.min_mean","ws_ndvi.range_mean","ws_RV.Sand","ws_RV.Silt","ws_RV.Clay","ws_Kw","ch_elevation.min","ch_watershed","ch_valley_width","ch_area","ch_channel_width","ch_channel.width.over.valley.width","ch_elevation.mean","ch_slope.median","ch_flow.accumulation.max","ch_curvature.median","ch_sfm.erosion.mean","ch_sfm.erosion.count","ch_sfm.erosion.sum","ch_sfm.deposition.mean","ch_sfm.deposition.count","ch_sfm.deposition.sum","ch_sfm.net.change","ch_sfm.net.change.norm","ch_ch_area","ch_distance.upstream","ch_distance.downstream","ch_slope.upstream","ch_slope.downstream","ch_central.slope.difference","ch_slope.over.width","ch_change.in.slope.over.width","ch_stream.power","ch_slope.over.width.central.diff","ch_stream.power.central.diff","ch_lidar.net.change","ch_lidar.net.change.norm","ch_lidar.resolution","ch_lidar.erosion.mean","ch_lidar.erosion.count","ch_lidar.erosion.sum","ch_lidar.deposition.mean","ch_lidar.deposition.count","ch_lidar.deposition.sum","hs_area","hs_hillslope.length","hs_flow.accumulation.max","hs_elevation.range","hs_mi60.mean","hs_accum.precip.mean","hs_storm.accum.10.min.mean","hs_storm.accum.30.min.mean","hs_storm.accum.60.min.mean","hs_slope.median","hs_aspect.northness.median","hs_aspect.eastness.median","hs_slope.northness.median","hs_slope.eastness.median","hs_curvature.median","hs_bare.earth.mean","hs_ndvi.max.mean","hs_ndvi.mean.mean","hs_ndvi.min.mean","hs_ndvi.range.mean","hs_dnbr.BAER.median","hs_extended.dnbr.median","hs_drainage_density","ch_sfm.net.change.count","ch_sfm.erosion.norm","ch_sfm.deposition.norm","ratio","snapdist","upDist","afv_flow_accum","locID","netID","netgeom","X","Y"
56,1,-1.11527428301581,2,0,0,0,0,0,-0.218454409112396,-0.390938366043319,0.336803402481714,0.300325884961711,0.451692715059909,0.0109433513360905,-0.196449252802872,0.451692715059909,0.451692715059909,0.103963151862846,-0.235569999498832,-0.228127368987124,-0.282332869323724,-0.210505470222165,0,0,0,0,-1.11527428301581,2,0.166453661108722,0.424629110240228,0.427442267359224,0.0683058518526884,-1.09001360538889,-0.31394340297002,0.292327911351955,-0.145937485853162,2.296485595941,1111.0000000001,4.08223279526353,0.0618066862677696,68.0000000001,0.00672456755504766,4.08895736271858,0.0229212860009808,0.469808859755931,2.19976858497659,-6.65906706129996,0.44207703396839,0.0232000521373446,-1.08560557962857,-0.557889510729962,-0.858640894373634,-0.55815874363624,9.43479236071564,9.70442337766331,0.536883331026267,0.779327168938866,1e-10,1.28308686765952,21.0000000001,26.94482421885,1.28308686765952,21.0000000001,26.94482421885,-2.08920881959476,-2.13673206077443,-1.1416244601698,-0.945345951557292,4.44089633366942e-15,0,-1,-1,0.570615925838439,-4.75477558407116,-0.0382019577896558,0.142521618378928,-2.88507980876807,-2.88507980876807,0.779095130495499,-1.10323444493671,0.878378593610262,0.510878468746015,0,1.16281477225161,-0.174288470147902,1.97752010304942,0,1111.0000000001,0.0228835902931452,3.76956078355557e-05,0.251345955377265,3.95689082222144,5756.28813694811,0.00048828125,1,1,"SNETWORK (1 56 5756.28813694811 0.251345955377265 1 1)",411936.616685519,4450631.31399676
56,2,-1.07132133719578,3,0,0,0,0,0,-0.218454409112396,-0.390938366043319,0.17837579267606,0.299531372038532,0.453377858148822,0.00886873715099238,-0.194724399471668,0.453377858148822,0.453377858148822,0.104745017034493,-0.234307691303777,-0.226689616597651,-0.28042817226448,-0.209572623027043,0,0,0,0,-1.07132133719578,2,0.504406867956331,0.41328989615169,0.415966169574003,-0.240966488937135,-1.05039717694716,0.584122510133849,0.291427748422464,0.17923734999265,0.765825618902101,6918.0000000001,8.47677060948955,0.0782098161790546,182.0000000001,0.0227746985422015,8.49954530793175,0.0479231092318992,0.455897533050199,1.61685633843535,2.27971773419668,0,-0.329191621933882,-0.683966173614509,-0.060897866671747,-0.544053167760676,0,-0.585733284704729,-0.602203090064858,0.0543841168625245,0.0946403931388045,1e-10,0.792413241721377,69.0000000001,54.676513671975,0.792413241721377,69.0000000001,54.676513671975,-1.97227691912243,-1.98085260820728,-1.1416244601698,-0.940868610011186,0,0,-1,-1,0.570615925838439,-5.13040574682663,-0.0955959493009437,0.0679276421522928,-3.00239439147024,-3.00239439147024,1.0503429268055,-1.21859870093454,0.704200442291336,0.356086836670241,-0.228933855691542,1.04633320020615,-0.174288470147902,0.792407384369558,0,6918.0000000001,0.0477946982205666,0.000128410911332637,0.264048540334285,1.73055990089282,5766.4490447968,0.00048828125,2,1,"SNETWORK (1 56 5766.4490447968 0.264048540334285 2 2)",411944.387318756,4450625.54336338
56,3,-1.03808590700527,4,0,0,0,0,0,-0.216301995575936,-0.384259355321839,0.17837579267606,0.298247582795429,0.454387085246256,0.00440786173334089,-0.194396952720824,0.454387085246256,0.454387085246256,0.104882398252845,-0.232392393627582,-0.224550823638159,-0.278021519439282,-0.207909545332793,0,0,0,0,-1.03808590700527,2,1.17392067055755,0.390463549712581,0.392873943571242,-0.760788617109452,-1.01746711572904,0.150580627711405,0.29044657082932,1.18662096951811,0.59256781934827,12227.0000000001,11.592522761608,0.0735147410189413,3082.0000000001,0.362515890519178,11.9550386520272,0.0681991924365566,0.428135945950619,1.56078332070802,1.69855644074395,0.141515497244547,0.612493317903594,0.478674280238041,-0.271980619119049,0.385656020147263,-0.22189205869627,0.466019157280958,0.479567432013429,0.394859356648777,0.191200886831318,1e-10,0.587568074347263,137.0000000001,80.496826171975,0.587568074347263,137.0000000001,80.496826171975,-1.37361350799636,-1.12026818029243,2.11534470799074,-0.797406765185434,4.44089633366942e-15,-4.30631562829385e-15,-1,-0.999999999999807,0.570615925838439,-1.85113056929566,-0.248937007963248,-0.418361378600929,-1.51804950471381,-1.51804950471381,0.897666077229938,-0.514625707141937,0.47854681806022,0.244366639535058,-0.207391971040582,0.74393301240684,-0.0982689730040315,0.135107352206894,0,12227.0000000001,0.0661311696679917,0.00206802266856495,0.278444326959574,4.08237923980348,5777.96435934135,0.00048828125,3,1,"SNETWORK (1 56 5777.96435934135 0.278444326959574 3 3)",411952.115662226,4450617.81501991
56,4,-0.987355422578394,5,0,0,0,0,0,-0.215292532453473,-0.380434472831455,0.17837579267606,0.297084990438912,0.456151238818903,0.00274838880394783,-0.190725021677545,0.456151238818903,0.456151238818903,0.104583462960472,-0.231195511389419,-0.223108341298771,-0.276204604816557,-0.207048578503255,0,0,0,0,-0.987355422578394,2,1.45320567100483,0.496488846944396,0.500242436286361,-0.863172938168071,-0.983436404260572,0.289363894773715,0.289424885904349,1.44061206915407,0.588750662810556,27128.0000000001,25.5546047648976,0.0718312981060197,4972.0000000001,0.571432341997006,26.1260371067946,0.141160608296055,0.559861969772352,-0.341148831432646,1.64265185527062,0.314586540770739,0.157894322986851,-0.48248532560663,-0.262577697047199,-0.366908599807562,-0.211657743309689,-0.230215165270479,-0.236408523823855,0.0883959596273089,0.384331627329526,1e-10,0.449162946528571,140.0000000001,62.8828125001,0.449162946528571,140.0000000001,62.8828125001,-3.13145502704432,-3.26560196062911,-1.21243989816082,-0.963013765596648,0,0,-1,-1,0.570615925838477,-4.40381324097332,-0.140148234241705,0,-2.76555836104672,-2.76555836104672,-3.28829552310853,-0.752746848143333,0.251123337804306,0.0590912609345495,0.192130388027178,0.259251212006888,0.141285935511852,0,0,27128.0000000001,0.138073123607571,0.00308748458848388,0.292166531937085,0.201941686585115,5788.94087008536,0.00048828125,4,1,"SNETWORK (1 56 5788.94087008536 0.292166531937085 4 4)",411959.170120678,4450609.76056153
56,5,-0.96888840547227,6,0,0,0,0,0,-0.215292532453473,-0.380434472831455,0.0945697681802021,0.296479006005979,0.456204396466732,0.000268612937651998,-0.189547214153672,0.456204396466732,0.456204396466732,0.104328601438005,-0.23024643708777,-0.222081949111198,-0.275179852854213,-0.206114241629059,0,0,0,0,-0.96888840547227,2,1.57638108461276,0.494496323591216,0.498222158859086,-0.940408785293012,-0.936628634736776,0.459093467309091,0.288128651285883,2.0602235925263,0.711669787883949,24196.0000000001,27.5512994964294,0.0592361846334237,1039.0000000001,0.0984742332682805,27.6497737295977,0.149545996435351,0.557320287174557,0.575700277864163,-0.253567268887381,0.087746285507215,0.303418287973266,0.11134070153022,-0.175340847954744,0.0861119998912842,-0.118127328207805,-1.11777843685436,-1.14911878872499,0.953856544629305,0.266608503191933,1e-10,0.915652391487195,123.0000000001,112.625244140725,0.915652391487195,123.0000000001,112.625244140725,-1.34734252540132,-1.82175918856425,-1.19273669123666,-0.863957256772806,4.44089633366942e-15,0,-0.999999999999984,-1,0.570615925838439,-1.03715124612092,-0.532742147724379,-0.554769808567346,-0.931996480170842,-0.931996480170842,1.52159943192091,-0.449279107652714,0.426741637712582,0.222238097592503,-0.174311982405563,0.661111110574584,0.0638808926141763,0.135107352206126,0,24196.0000000001,0.149013390627377,0.000532605707973643,0.307250484542409,3.66967982795455,5801.00665456429,0.00048828125,5,1,"SNETWORK (1 56 5801.00665456429 0.307250484542409 5 5)",411970.045064281,4450606.88561734
56,6,-0.916724814806983,7,0,0,0,0,0,-0.210985672125381,-0.378579708425142,0.0945697681802021,0.295567784969791,0.455704054128188,1.12065017209186e-05,-0.186473618393629,0.455704054128188,0.455704054128188,0.104324107771263,-0.229098880857184,-0.22082872614521,-0.27372542162024,-0.205186433005213,0,0,0,0,-0.916724814806983,2,1.47294847692322,-0.191813573800891,-0.191375433285864,-1.30614997042175,-0.91250490395428,0.236632801589081,0.287489535605945,1.32123442321846,0.331973328696472,25567.0000000001,13.5800993476501,0.149345546634427,10130.0000000001,2.42059261832794,16.0006919658781,0.123041543182137,-0.18110203823426,-1.26976187752877,0.660527807037947,0.441151399772233,0.481391619295029,-0.192782199712695,0.161566511204672,-0.215418394911006,0.215451379018067,-3.09016084371871,-3.17726891441398,0.401719494786048,0.0639112958882925,1e-10,0.770391555159524,105.0000000001,80.89111328135,0.770391555159524,105.0000000001,80.89111328135,-2.88323884860042,-3.05558571874837,-1.3451185630137,-0.944049046587932,0,0,-1,-1.00000000000019,0.570615925838439,-1.09763091907817,-0.719619067106151,0.0078165391155358,-0.979558541474525,-0.979558541474525,1.50866817865621,0.660359642906904,0.249235528749395,0.00691339041516489,-0.10622907366798,0.398883417303284,-0.0135241502834991,1.01650354243833,0,25567.0000000001,0.104427757406055,0.0186137856760817,0.324601787666896,4.07587881111047,5814.88611238324,0.00048828125,6,1,"SNETWORK (1 56 5814.88611238324 0.324601787666896 6 6)",411979.616682355,4450599.31399912
56,7,-0.886860762198777,8,0,0,0,0,0,-0.210985672125381,-0.378579708425142,0.0945697681802021,0.295181750442144,0.455694553727007,-0.000986751002805759,-0.186285680502898,0.455694553727007,0.455694553727007,0.103926303914895,-0.228367350345206,-0.220100350027806,-0.272987668776175,-0.204439798386369,0,0,0,0,-0.886860762198777,2,1.37627373597497,-0.737139068069583,-0.728546303056967,-1.53385128434974,-0.883549082425035,0.583214747094828,0.286818914223474,2.01941518433235,0.423243079611364,14449.0000000001,9.78470280946728,0.0682872530145396,7370.0000000001,0.805243286467572,10.5899460958348,0.107778069041388,-0.60903626696099,-0.950317400122343,-1.17939094507279,0.644306202695226,0.248126047628104,-0.971240191411904,0.802173419069948,-1.40947972402302,0.764493810927623,-1.97230256178177,-2.02771239043904,0.436840003838032,0.440814197184333,1e-10,0.408685302834375,80.0000000001,32.69482421885,0.408685302834375,80.0000000001,32.69482421885,-1.82935787911516,-2.01332976291046,-1.1416244601698,-0.902237520524743,0,0,-0.999999999999984,-1.00000000000019,0.570615925838439,-1.25951838939094,-0.719773475597232,0.395864995925955,-1.10354572034903,-1.10354572034903,1.31493495086082,0.920668733363527,0.592638266583632,0.393175147827132,0.185397663642935,0.704598273931091,-0.266579098218207,0.0675536761030628,0,14449.0000000001,0.099582789603029,0.00819527933835927,0.332031994144217,1.3939487664029,5820.82959897028,0.00048828125,7,1,"SNETWORK (1 56 5820.82959897028 0.332031994144217 7 7)",411985.14595541,4450598.31399919
56,8,-0.849398685922514,9,0,0,0,0,0,-0.213272559861675,-0.378579708425142,0,0.294499456858397,0.45601032803874,0,-0.185992468494344,0.45601032803874,0.45601032803874,0.10324773752071,-0.227714248875912,-0.219425041401462,-0.272448016985849,-0.203714844568253,0,0,0,0,-0.849398685922514,2,1.42880064753474,-0.503511153055604,-0.499757563713639,-1.44637267410539,-0.854248343946174,0.78244725390877,0.286274315651133,1.94545782856143,0.462971226179674,13072.0000000001,9.68313578779344,0.0638668251315159,11199.0000000001,1.14439131774375,10.8275271054372,0.0977192773681244,-0.440138030227648,-0.657893720274312,-0.860906015690337,0.00199175949685522,0.611541464848808,0.791195246093904,0.727444386386053,0.997690564978966,0.704680505363937,2.0724834743017,2.13140925786702,0.537465274632958,0.450614047202295,1e-10,0.401662342683955,67.0000000001,26.911376953225,0.401662342683955,67.0000000001,26.911376953225,-1.45660142537009,-1.7040467931428,-0.986886985003002,-0.856066553367208,0,0,-1.00000000000002,-0.999999999999807,0.570615925838439,-0.778845316482678,-0.786784814098256,0.498368540255113,-0.720962464619626,-0.720962464619626,0.499796072964624,0.806282396791523,0.356158111142552,0.188412219670471,-0.270397193311782,0.615486500470374,-0.269613801342859,0.135107352206126,0,13072.0000000001,0.0873910563009434,0.010328220967181,0.344894168818648,1.21438705455512,5831.1181640177,0.00048828125,8,1,"SNETWORK (1 56 5831.1181640177 0.344894168818648 8 8)",411994.191879862,4450601.31399897
56,9,-0.828261533278358,10,0,0,0,0,0,-0.213272559861675,-0.378579708425142,0,0.29272639129537,0.459908295943413,0.000431618589430856,-0.184745221797765,0.459908295943413,0.459908295943413,0.102778030288743,-0.226817778891196,-0.218372492580646,-0.271314064371893,-0.203000949280273,0,0,0,0,-0.828261533278358,2,1.49266546151622,-0.33487691967704,-0.333337210346149,-1.39035001922649,-0.834736651367281,0.152533932441687,0.285198620950392,0.108050256690405,0.392423093653241,13928.0000000001,8.74507015530789,0.0642838273384262,17890.0000000001,1.84006027097116,10.5851304261791,0.0876020839723656,-0.305110147979891,0.187861411516834,-0.569360718735137,-0.63675325057405,0.820450686828217,2.18605634171356,0.210911591633789,2.54606983032756,0.261053231880991,3.2648981846838,3.35750368464281,0.395776873576115,0.435615408308531,1e-10,0.412410960577941,85.0000000001,35.054931640725,0.412410960577941,85.0000000001,35.054931640725,-1.35418893933016,-1.86832850363324,-1.02211249917194,-0.85983361658198,0,0,-0.999999999999984,-1,0.570615925838439,0.385292979152101,-0.927742708169113,1.01827184711435,0.409301587120732,0.409301587120732,-1.37254907942961,0.641496665337583,-0.134429399569256,-0.254351545640699,-0.74523588368349,0.206464129663533,-0.364823960357564,0.135107352206126,0,17890.0000000001,0.0723738242581123,0.0152282596142533,0.356890720946175,1.13027301362877,5840.71431008421,0.00048828125,9,1,"SNETWORK (1 56 5840.71431008421 0.356890720946175 9 9)",412002.273374054,4450604.97069207
56,10,-0.792717738354513,11,0,0,0,0,0,-0.215560237883166,-0.369769898580114,-0.0384560542858931,0.291460557146576,0.459132721601266,0.00567888229950052,-0.186790255259954,0.459132721601266,0.459132721601266,0.101568808656399,-0.22585709436287,-0.217316330529237,-0.269933173000144,-0.202199028632271,0,0,0,0,-0.792717738354513,2,1.50615155266642,-0.110901070417957,-0.110788082153138,-1.27765998587058,-0.807702175576491,-0.473878870703124,0.2830652348075,-0.290842920121038,0.38285781230071,20954.0000000001,12.8358441550551,0.0761680729764717,15301.0000000001,1.86471629303106,14.7005604479861,0.108445173241058,-0.106860114265313,0.152216757418076,0.273853931930558,-0.658757345811985,0.159942499652484,1.11116151870031,-0.369076529996159,1.15204915082356,-0.331327188558983,1.99181301796674,2.04823863659022,0.463753833706606,0.0903149886688259,1e-10,0.789313485789252,107.0000000001,84.45654296885,0.789313485789252,107.0000000001,84.45654296885,-1.45535939949435,-2.00619071352858,-1.17449437094897,-0.867609295156592,0,0,-1.00000000000002,-1,0.570615925838477,0.424385439993965,-0.824286031922474,1.64336413535027,0.452969523275367,0.452969523275367,-1.72157234566321,0.765396644319225,-0.458513505461296,-0.433386269922555,-0.649206668671638,-0.258838153838571,-0.400549364771876,-0.214829204823664,0,20954.0000000001,0.0946892702989366,0.0137559028421219,0.374434438510622,0.564731246500742,5854.74768188208,0.00048828125,10,1,"SNETWORK (1 56 5854.74768188208 0.374434438510622 10 10)",412012.616679927,4450609.20500807
