"rid","pid","elevation.min","WS_ID","ws_mi60_mean","ws_accum_precip_mean","ws_10.min.storm.accum_mean","ws_30.min.storm.accum_mean","ws_60.min.storm.accum_mean","ws_sbs_mean","ws_dnbr.BAER_mean","ws_dnbr.extended_mean","ws_flow.accum_max","ws_slope_mean","ws_aspect.northness_mean","ws_aspect.eastness_mean","ws_slope.northness_mean","ws_slope.eastness_mean","ws_bare.earth_mean","ws_ndvi.max_mean","ws_ndvi.mean_mean","ws_ndvi.min_mean","ws_ndvi.range_mean","ws_RV.Sand","ws_RV.Silt","ws_RV.Clay","ws_Kw","ch_elevation.min","ch_watershed","ch_valley_width","ch_area","ch_channel_width","ch_channel.width.over.valley.width","ch_ch_area","ch_elevation.mean","ch_slope.median","ch_flow.accumulation.max","ch_curvature.median","ch_sfm.erosion.mean","ch_sfm.resolution","ch_sfm.erosion.count","ch_sfm.erosion.sum","ch_sfm.deposition.mean","ch_sfm.deposition.count","ch_sfm.deposition.sum","ch_sfm.net.change","ch_sfm.net.change.norm","ch_distance.upstream","ch_distance.downstream","ch_slope.upstream","ch_slope.downstream","ch_central.slope.difference","ch_slope.over.width","ch_change.in.slope.over.width","ch_stream.power","ch_slope.over.width.central.diff","ch_stream.power.central.diff","ch_lidar.erosion.mean","ch_lidar.erosion.count","ch_lidar.erosion.sum","ch_lidar.deposition.mean","ch_lidar.deposition.count","ch_lidar.deposition.sum","ch_lidar.net.change","ch_lidar.net.change.norm","ch_lidar.resolution","hs_area","hs_hillslope.length","hs_flow.accumulation.max","hs_elevation.range","hs_mi60.mean","hs_accum.precip.mean","hs_storm.accum.10.min","hs_storm.accum.30.min","hs_storm.accum.60.min","hs_slope.median","hs_northness.median","hs_eastness.median","hs_curvature.median","hs_bare.earth.mean","hs_ndvi.max","hs_ndvi.mean","hs_ndvi.min","hs_ndvi.range","hs_dnbr.BAER.median","hs_extended.dnbr.median","hs_drainage_density","ch_sfm.net.change.count","ch_sfm.erosion.norm","ch_sfm.deposition.norm","ratio","snapdist","upDist","afv_flow_accum","locID","netID","netgeom","X","Y"
34,1,1.11375696577695,123,2.82352881778097,11.2500305175781,-5.60147094726562,-5.32283528645831,-5.23087565104169,1.49246590639529,1.20053937279891,0.825517144859773,-1.67425675316031,-1.7665138804581,-0.296413258770861,20.070822546682,-1.7665138804581,-1.7665138804581,-3.83764888032057,-1.09652189772426,-0.868004630215922,-0.372741296440639,-0.625339246471202,-2.25555555555556,1.42207792207792,0.686086956521738,-4.13744075829385,1.11375696577695,0,-1.01386713613839,-0.885845268395187,-0.870584896746641,2.32459616932955,-0.801421880055694,1.12935141469882,2.20817901418132,-1.41952303593202,0.872801663922065,0.0817361909654372,0.0799702643258065,384.0000000001,0.200725561284588,0.0872347096112117,2231.0000000001,1.24464629722156,1.44537185840615,0.0391363899382586,-1.89491313590854,-1.42429899246376,0.442180009807958,3.1169446365998,2.08059782345797,1.76961007381239,2.6211313944129,-0.251849178789471,2.20335457321942,1.44372213036648,0.0169561107687898,314.0000000001,0.212968750099924,0.0169561107687898,314.0000000001,0.212968750099924,0.487009473277413,0.42458774918694,1e-10,-1.26836242261211,-1.19202393686917,-0.177482267975354,-0.593886909981455,1.00000000000001,1,0,1,1,0.642225308611285,0.14225043508599,0.58888425138972,-0.080357888266644,0.40776843878399,0.0937350119266196,0.0381194489644553,-0.211302820705899,0.165519784756396,1.70766829304652,1.09637049757893,4.17918305809177,2231.0000000001,0.00543505380146907,0.0337013360367895,0.0023897637870709,3.13915421233621,5687.58650431263,0.00781248349848019,1,2,"SNETWORK (2 34 5687.58650431263 0.0023897637870709 1 1)",452268.5,4500242.5
34,2,1.19960129139731,125,2.82352881778097,11.2500305175781,-5.60147094726562,-5.32283528645831,-5.23087565104169,1.47390166816876,1.19726492771466,0.829002394868835,-1.67517584804157,-1.82366041697524,-0.273743121866786,19.9520935139848,-1.82366041697524,-1.82366041697524,-3.93382526255422,-1.16340987138096,-0.929563028586921,-0.393445750825351,-0.662903598468761,-2.25555555555556,1.42207792207792,0.686086956521738,-4.13744075829385,1.19960129139731,0,-0.705659352195579,-0.787921729187648,-0.775425617191466,1.18534821819165,-0.718139858656346,1.20554703792749,2.30544270357422,-1.6746862348551,-0.927448928327221,0.0742739654822892,0.0799702643258065,873.0000000001,0.414675060426752,0.0419057672584253,932.0000000001,0.249773736084614,0.664448796411366,0.0177132527611908,-1.10699481168961,-1.05970871394953,2.24588108463688,0.601267993306231,-1.44529580518622,1.7819888620476,-1.80069501343048,-1.03194598954498,-1.5269030281048,-0.206563698302837,0.000589093457271095,557.0000000001,0.0131250000999953,0.000589093457271095,557.0000000001,0.0131250000999953,0.598023991582955,0.588408083864753,1e-10,-1.10541479748578,-1.36514491380651,-0.178075043420063,-0.66395179282408,1,1,-60467065980829,-60579813759339,-62124025958808,0.496503145695401,0.103289990190612,0.239747066014271,5.85184921312711,0.40776843878399,-1.04796682252909,-0.909298120827109,-0.619062929740135,-1.17174879903753,2.38963428213728,1.14600321044724,-0.211618241369851,932.0000000001,0.0110546428206941,0.00665860984049668,0.0533999917376111,0.522572768884139,5708.93180556229,0.00781248349848019,2,2,"SNETWORK (2 34 5708.93180556229 0.0533999917376111 2 2)",452249.891874114,4500235.89187411
34,3,1.23711159415188,126,2.82352881778097,11.2500305175781,-5.60147094726562,-5.32283528645831,-5.23087565104169,1.47390166816876,1.19726492771466,0.829002394868835,-1.67560377524547,-1.86733301652884,-0.274364918907198,19.9488668190572,-1.86733301652884,-1.86733301652884,-3.97810590993608,-1.15578871030115,-0.926688967187863,-0.394506029734369,-0.656987612489451,-2.25555555555556,1.42207792207792,0.686086956521738,-4.13744075829385,1.23711159415188,0,-0.621281433244283,-0.572188013357209,-0.564819344960459,1.00320590984962,-0.530144039024737,1.24607525407363,2.28974279120047,-1.6749640963948,-0.0337553639199488,0.0460179641161319,0.0799702643258065,833.0000000001,0.245148626099444,0.0363209400562564,1742.0000000001,0.404633925114322,0.649782551113765,0.0167383238636036,-1.16220161961644,-1.04038346059292,0.77632454762558,2.5372822603413,1.29522097993126,1.70334840658524,1.55361801972578,-1.07380985251573,1.76137448112337,0.376054430666404,0.0090663244006993,715.0000000001,0.259296875099908,0.0090663244006993,715.0000000001,0.259296875099908,0.461273894952477,0.503557998851636,1e-10,-0.335101200214753,-0.328456222268727,-0.178616200313216,-0.376630947249869,1,1,-40101558947829,-40176332903086,-41200451766243,-0.950313657901444,0.00331913708608093,0.196211850553449,0.955069601359394,0.40776843878399,-1.27188161259648,-1.14331897317352,-0.65360398429646,-1.45268324622547,1.8141388669661,0.85785317326342,0.306447920926002,1742.0000000001,0.00631500040402645,0.0104233233595772,0.0774929249531399,0.291852558031678,5719.01352717255,0.00781248349848019,3,2,"SNETWORK (2 34 5719.01352717255 0.0774929249531399 3 3)",452241.629326326,4500231.5
34,4,1.33115144810516,129,2.82352881778097,11.2500305175781,-5.60147094726562,-5.32283528645831,-5.23087565104169,1.33204774437286,1.07202046977474,0.509455889853177,-1.69641199903664,-2.46602153561811,-0.42875223017067,19.2505713289573,-2.46602153561811,-2.46602153561811,-6.16904911890264,-0.462958339792472,-0.320241493244705,-0.27414576206716,-0.222834408535578,-2.25555555555556,1.42207792207792,0.686086956521738,-4.13744075829385,1.33115144810516,0,-0.670621013559259,0.706789480812589,0.709571282608258,1.3802194052921,0.723164379826094,1.3550536712852,2.18512981552351,-1.67960354210313,1.06425468322608,0.043518085436641,0.0799702643258065,573.0000000001,0.159470906745073,0.0291294433231155,1990.0000000001,0.370716846449219,0.530187753094292,0.0111514148456537,0.292786169165285,-0.617184050474222,1.03232152727945,1.32731004672103,0.130719705651645,1.24140064065653,0.138785470009546,-1.33825208277222,0.199483177946659,0.136260805238482,0.0867292648441081,1082.0000000001,3.75364257822367,0.0867292648441081,1082.0000000001,3.75364257822367,1.47985813977681,0.273783935638878,1e-10,-0.992903533383142,-0.620555321578344,-0.192248215100887,-0.466717198990014,1,1,-97606889897984,-97788889137151,-100281580781568,-0.494498548217988,0.387762362532851,0.276107968127569,1.98455794027747,0.40776843878399,-1.38693927822488,-1.21034092876063,-0.685922332933507,-1.59105468765381,1.07934554106675,0.514529769972592,2.84978610361689,1990.0000000001,0.00335414428157073,0.00779727046408302,0.155981074266395,2.23154063991048,5751.85700305828,0.00781248349848019,4,2,"SNETWORK (2 34 5751.85700305828 0.155981074266395 4 4)",452214.681311504,4500218.6813115
35,5,0.634476164614572,102,2.82352881778097,11.2500305175781,0,0,0,1.34418502449389,1.2593076360337,1.27660651690871,-1.12750280761352,2.36141797649346,2.1276493994887,5.86315956129987,2.36141797649346,2.36141797649346,-0.19399742301793,1.37980803379774,1.06509957322045,-0.606796580054667,1.24476591652386,-1.97777777777778,1.76871657754011,2.04260869565217,-1.63151658767773,0.634476164614572,0,0.579052790394773,-0.110655521707846,-0.109920792397412,-0.489993707357011,-0.106223165137118,0.633347665451891,-0.0455384328130908,-0.869350872290521,-0.262523321802528,0.306355985850755,0.0799702643258065,225.0000000001,0.440824730163255,0.266157678505606,2028.0000000001,3.45194615092078,3.89277088098403,0.0931931469914909,-0.231969024494111,-0.193316502460205,-0.241769872344343,-1.02972570483743,-0.622094411181058,0.166054201000042,-0.691472463503166,-0.330484019367537,-0.723349109630795,-0.159112752816414,0.107277262186237,287.0000000001,1.23154296884956,0.107277262186237,287.0000000001,1.23154296884956,0.0788152087201169,0.479452429627536,1e-10,-0.432665763374687,-0.350276646422101,-1.02588679471418,-0.644207856290036,1,1,0,0,0,-2.12702824503553,0.035613156736953,-0.178714967595502,1.20884027707089,0.169617710054241,1.13837055261718,1.13548424875467,0.434739050502575,1.27695516852426,-1.93960574092073,-0.318382688342919,-0.211618241369851,2028.0000000001,0.010553368045349,0.0826397788461419,0.021491058926834,0.95868839987088,5443.64306705957,0.0156249669969604,5,2,"SNETWORK (2 35 5443.64306705957 0.021491058926834 5 5)",452279.5,4500441.5784302
35,6,0.681234124339409,104,2.82352881778097,11.2500305175781,0,0,0,1.34418502449389,1.2593076360337,1.2567111352541,-1.12985113719546,2.39754139162031,2.14092677774744,5.92156469233434,2.39754139162031,2.39754139162031,-0.206624221461918,1.23950686992568,0.917773197596354,-0.643807911065961,1.16290237322631,-1.97777777777778,1.76871657754011,2.04260869565217,-1.63151658767773,0.681234124339409,0,-0.0081127954419464,-0.196055072141403,-0.194529734111989,-0.00104300799104391,-0.186965286094437,0.677333563777389,-0.577770905131164,-1.13029232823236,0.394138671232847,0.104294202080035,0.0799702643258065,42.0000000001,0.0280134449388125,0.439796682852518,2123.0000000001,5.971164082191,5.99917752702981,0.145579493099452,-0.0527459656928517,0.0134879335609322,0.407677678283392,-0.126331444064873,-0.457790545660973,-0.281124437542422,-0.515919215728336,-0.920731125104476,-0.877877684444917,-0.465125753464062,0.108951192606602,284.0000000001,1.23768554697456,0.108951192606602,284.0000000001,1.23768554697456,0.0822274512931322,0.496207091547433,1e-10,0.781393434050268,1.2844811983355,-0.828235364142315,1.3043845873111,1,1,-88224005253043,-88388509027819,-90641579901822,-1.03433854138915,0.320989940998971,-0.323881109111006,-0.330539451684822,0.319811685013699,0.110637923160895,0.0935555896244472,-0.0283694377308414,0.112640607634194,1.09428221309143,0.203224865143501,0.983781887042641,2123.0000000001,0.000679790367678869,0.144899702631773,0.111608339457298,2.22080150991678,5466.01731523349,0.0156249669969604,6,2,"SNETWORK (2 35 5466.01731523349 0.111608339457298 6 6)",452288.5,4500422.93210409
35,7,0.69641544605384,105,2.82352881778097,11.2500305175781,0,0,0,1.37153672706714,1.29796395068979,1.28137869052703,-1.13869637141973,2.50936923128581,2.16205851211048,6.32621226717613,2.50936923128581,2.50936923128581,-0.413825938793381,1.0166357768537,0.688486951129015,-0.714330725366344,1.03849851355601,-2.25555555555556,1.42207792207792,0.686086956521738,-4.13744075829385,0.69641544605384,0,0.109017443896547,-1.23587116991171,-1.20845213462974,-0.229795872309236,-1.08899377224695,0.690432158967059,0.504912079986072,-1.13821769714881,-0.333822535741192,0.0528842496100585,0.0799702643258065,151.0000000001,0.0510693529803486,0.609668319072649,2472.0000000001,9.63827150745693,9.68934086033727,0.277394309065307,0.407472466461425,-0.134890152385604,0.119135318263034,-0.62165813210583,-0.594194716790443,0.913741242405317,-0.802670366087084,-0.220841838422212,-0.904013051245054,-0.482744526282754,0.150347837567784,388.0000000001,2.33339843759917,0.150347837567784,388.0000000001,2.33339843759917,0.69090317297023,0.910553340653346,1e-10,-0.0170125120497507,0.00111322385101431,0.000465141990067026,-0.169904203265445,1,0.999999999999972,1,0,0,-0.614310315488858,0.36211268933133,0.235755501432723,0.624880881080437,0.348674826181542,0.616509791817466,0.639691026804047,0.309740796556496,0.640483143265178,-1.1552044424033,-0.348137391254059,-0.211618241369851,2472.0000000001,0.00146205485552531,0.275932254109782,0.153048952632654,1.10345943272114,5476.30615837441,0.0156249669969604,7,2,"SNETWORK (2 35 5476.30615837441 0.153048952632654 7 7)",452289.5,4500413.05747451
35,8,0.708278864860957,106,2.82352881778097,11.2500305175781,0,0,0,1.39571784860745,1.31070878726334,1.28452538511147,-1.14134193122704,2.50993406598021,2.16874373693081,6.30438749940196,2.50993406598021,2.50993406598021,-0.470411144111084,0.895918982901687,0.560383425835455,-0.752130163669178,0.970916934275924,-2.25555555555556,1.42207792207792,0.686086956521738,-4.13744075829385,0.708278864860957,0,0.186243406501501,-0.897065083232894,-0.881470390431766,-0.268314301506036,-0.810883699650671,0.709450336144164,0.224747619475014,-1.14011220764677,0.386765463867754,0.140515733928053,0.0799702643258065,211.0000000001,0.189611412379484,0.117477249588146,2182.0000000001,1.6393269475544,1.82893835983388,0.0496107115553476,0.107219419263634,0.260391011271124,-0.212300522954965,0.564563729353049,0.543718096256734,0.605866570378808,0.68205170810047,-0.396189882768645,1.02716000007789,0.625363453590287,0.111418833474506,506.0000000001,2.2551171875992,0.111418833474506,506.0000000001,2.2551171875992,0.647417423422868,0.520906139953775,1e-10,-0.562505356435383,-0.568560807301055,-1.23395025167406,-0.362547952037229,1,0.999999999999972,0,0,0,0.137510315411289,0.359296973376215,0.3748779046683,1.58674678831867,-1.18991215661535,0.6543071857186,0.694421961559886,0.0786690239404857,0.78523523836982,-1.14687913983459,-0.0107342642374222,-0.211618241369851,2182.0000000001,0.00514328818856812,0.0444674232667795,0.205581564313768,1.69955589331417,5489.3489142594,0.0156249669969604,8,2,"SNETWORK (2 35 5489.3489142594 0.205581564313768 8 8)",452291.5,4500402.5
35,9,0.731659625589533,107,2.82352881778097,11.2500305175781,0,0,0,1.39571784860745,1.31070878726334,1.27807907853778,-1.14255825633367,2.49612824593731,2.17195295197633,6.2787979462608,2.49612824593731,2.49612824593731,-0.386610665886303,0.828332135066926,0.486737410234503,-0.768505552818777,0.930778801408371,-2.25555555555556,1.42207792207792,0.686086956521738,-4.13744075829385,0.731659625589533,0,0.316993871901512,-0.357067140688917,-0.353515412208968,-0.330456907110283,-0.336321380544137,0.72938227219487,-0.0970648992910961,-1.1422803696611,0.565477179192064,0.122787478280164,0.0799702643258065,387.0000000001,0.303893986962997,0.0964880897143146,2732.0000000001,1.68582102047911,1.98971500734211,0.0495332683238448,-0.365808714900293,0.00250396113221198,-0.709317485673217,0.257606649182381,0.718045724860221,0.193943503677639,0.833759186785204,-0.64037768947711,1.08162034899634,0.653277171786934,0.0752634291832182,724.0000000001,2.17962890634923,0.0752634291832182,724.0000000001,2.17962890634923,0.605483186396781,0.159020384065809,1e-10,-0.25783175190432,-0.502791651252474,-1.20554890514084,-0.408278053283528,1,1,0,-1,0,0.0332981442162571,0.00121600914105724,0.522238920111057,-0.768218174470489,-2.45132827173845,0.679363119746991,0.72728444954487,0.00220545040442765,0.849674959053832,-1.23245155356745,-0.239881237018804,-0.211618241369851,2732.0000000001,0.00756533589388901,0.0419679323299558,0.256717611429878,1.45998025511849,5502.04493218264,0.0156249669969604,9,2,"SNETWORK (2 35 5502.04493218264 0.256717611429878 9 9)",452290.234799681,4500391.76520032
35,10,0.753294286921632,108,2.82352881778097,11.2500305175781,0,0,0,1.40788591297228,1.32862161632137,1.29850749560687,-1.14434796173319,2.47867899591236,2.18181059068529,6.21153144947313,2.47867899591236,2.47867899591236,-0.308364286748994,0.739983751769847,0.391563779430364,-0.787170720345823,0.877013248081175,-2.25555555555556,1.42207792207792,0.686086956521738,-4.13744075829385,0.753294286921632,0,-0.0139040800681861,-0.23766278670029,-0.235681176944057,0.00104300799104372,-0.225918570590798,0.747524071611508,-0.579650850327814,-1.14353074658975,0.725526602172531,0.152250675655271,0.0799702643258065,395.0000000001,0.384603636243606,0.0876088020802175,1984.0000000001,1.11159470993366,1.49619834607727,0.0365480984480857,0.32918719609556,-0.403779443118768,-0.476372176731827,-0.0949813662376357,0.266677355505239,-0.272050840462753,0.305301912068432,-0.933213792210874,0.367851591425433,0.241482496414296,0.0600624000512806,449.0000000001,1.07872070322462,0.0600624000512806,449.0000000001,1.07872070322462,0.00607856576464806,0.00687062871065164,1e-10,0.058171308271737,0.188078691898858,-0.000465141990067294,-0.324407607591738,1,1.00000000000009,1,1,0,-1.21154585827809,0.210808237144156,-0.523997018328923,-0.108290826190668,0.00871036798925304,0.850739757250752,0.808738147601721,0.753411819614245,0.766925700303182,0.636098868050604,0.445863607753953,0.441470173104267,1984.0000000001,0.0093948316121327,0.027153266735953,0.298818108176436,0.833550421590304,5512.49761070232,0.0156249669969604,10,2,"SNETWORK (2 35 5512.49761070232 0.298818108176436 10 10)",452293.383318856,4500382.61668114
