"rid","pid","elevation.min","WS_ID","ws_mi60_mean","ws_accum_precip_mean","ws_10.min.storm.accum_mean","ws_30.min.storm.accum_mean","ws_60.min.storm.accum_mean","ws_sbs_mean","ws_dnbr.BAER_mean","ws_dnbr.extended_mean","ws_flow.accum_max","ws_slope_mean","ws_aspect.northness_mean","ws_aspect.eastness_mean","ws_slope.northness_mean","ws_slope.eastness_mean","ws_bare.earth_mean","ws_ndvi.max_mean","ws_ndvi.mean_mean","ws_ndvi.min_mean","ws_ndvi.range_mean","ws_RV.Sand","ws_RV.Silt","ws_RV.Clay","ws_Kw","ch_elevation.min","ch_watershed","ch_valley_width","ch_area","ch_channel_width","ch_channel.width.over.valley.width","ch_ch_area","ch_elevation.mean","ch_slope.median","ch_flow.accumulation.max","ch_curvature.median","ch_sfm.erosion.mean","ch_sfm.resolution","ch_sfm.erosion.count","ch_sfm.erosion.sum","ch_sfm.deposition.mean","ch_sfm.deposition.count","ch_sfm.deposition.sum","ch_sfm.net.change","ch_sfm.net.change.norm","ch_distance.upstream","ch_distance.downstream","ch_slope.upstream","ch_slope.downstream","ch_central.slope.difference","ch_slope.over.width","ch_change.in.slope.over.width","ch_stream.power","ch_slope.over.width.central.diff","ch_stream.power.central.diff","ch_lidar.erosion.mean","ch_lidar.erosion.count","ch_lidar.erosion.sum","ch_lidar.deposition.mean","ch_lidar.deposition.count","ch_lidar.deposition.sum","ch_lidar.net.change","ch_lidar.net.change.norm","ch_lidar.resolution","hs_area","hs_hillslope.length","hs_flow.accumulation.max","hs_elevation.range","hs_mi60.mean","hs_accum.precip.mean","hs_storm.accum.10.min","hs_storm.accum.30.min","hs_storm.accum.60.min","hs_slope.median","hs_northness.median","hs_eastness.median","hs_curvature.median","hs_bare.earth.mean","hs_ndvi.max","hs_ndvi.mean","hs_ndvi.min","hs_ndvi.range","hs_dnbr.BAER.median","hs_extended.dnbr.median","hs_drainage_density","ch_sfm.net.change.count","ch_lidar.net.change.count","ch_sfm.erosion.norm","ch_sfm.deposition.norm","ch_lidar.erosion.norm","ch_lidar.deposition.norm","ratio","snapdist","upDist","afv_flow_accum","locID","netID","netgeom","X","Y"
28,1,0.377819430641692,44,0,0,0,0,0,0.796433294640764,0.648932934892812,0.714696011445522,-0.537097073308103,-0.555653474990928,3.48132951521373,0.0368884456763482,-0.555653474990928,-0.555653474990928,0.230002790678164,-0.401747854882603,-0.311150728609097,0.568765407956073,-0.392380210837566,0,0,0,0,0.377819430641692,0,-0.303244415820383,-0.475569879492315,-0.461594096745203,0.290992320029079,-0.399236797316318,0.380037765061456,0.00199326668310288,-0.754686891989549,-0.0877786409344732,0.501829391433638,0.0399850261056294,9834.0000000001,7.89007376034692,0.0923829365570111,13393.0000000001,1.97817357878235,9.86824733902928,0.131191644841164,-0.023644289539634,-0.392329727236012,-0.0927399624746825,0.110521760025407,0.40960303090032,0.184107716813713,0.495246858175052,-0.384761171305413,0.858788551355883,0.466516127328288,0.030768511633347,1222.0000000001,1.50396484385037,0.030768511633347,1222.0000000001,1.50396484385037,0.370468875977479,0.565353065226112,1e-10,-0.0274089308726981,0.35043317860083,0.157448861685945,0.404716022564031,0,-5.58259679756808e-15,1.78071447618183e-14,1.74553706738041e-14,0,0.543172934137606,0.659972797047037,-0.139379074326653,0.0275630655504908,0.0528135985200035,-0.19700714459614,0,0.0744693624469884,-0.219767000613101,0.0386169467570702,-0.137599635880073,-0.534122727897918,13393.0000000001,0.106884058071014,0.10489317081185,0.0262984739293138,0.0199941909346089,0.0199941909346089,0.0788734696981737,0.781533486047736,1678.77180761409,0.125,1,2,"SNETWORK (2 28 1678.77180761409 0.0788734696981737 1 1)",454447.901292285,4499906.90129228
28,2,0.418653214748468,45,0,0,0,0,0,0.798764413977125,0.640986032007583,0.714696011445522,-0.544360571738638,-0.585728858550884,3.33208617884531,0.0834076775733998,-0.585728858550884,-0.585728858550884,0.207545319809692,-0.434206572472927,-0.348342417453593,0.559995977072604,-0.418447993352911,0,0,0,0,0.418653214748468,0,-0.291757295001061,-0.286669741333065,-0.27977307399635,0.321639033461404,-0.247621050256562,0.416913383443616,-0.0927469945444875,-0.757890238479071,0,0.219180904122635,0.0399850261056294,8176.0000000001,2.8650906165003,0.0841769663151117,22366.0000000001,3.01006833886435,5.87515895526465,0.0736353034787835,0.0623436128805942,-0.223606226003944,1.24191179916995,-0.00745108275954211,-1.71347177342575,0,-2.05563456454113,-0.677640326868298,-1.34994148781263,-0.890847906584412,0.111077175110629,1470.0000000001,6.5313378907266,0.111077175110629,1470.0000000001,6.5313378907266,0.394973180347713,0.431414760593207,1e-10,0.679452656337167,0.70516004753912,0.153365878472807,1.83525454609159,1,0.999999999999994,0,1.74553706738041e-14,0,0.587348907303206,-0.488771620056055,1.08617290934599,-0.470087954173608,0.224602730889049,-0.656974333627749,-0.49062828337785,0.419645016051446,-0.814458303807197,0.440036451329547,-1.08102388922128,1.5438955581385,22366.0000000001,0.556159420389855,0.0359091249030605,0.037726178475723,0.0818594102246133,0.0818594102246133,0.106721447484493,0.623204074098745,1700.87982485529,0.125,2,2,"SNETWORK (2 28 1700.87982485529 0.106721447484493 2 2)",454438.339631187,4499889.33963119
28,3,0.522737851131546,47,0,0,0,0,0,0.781518598189906,0.618008082970435,0.786811345619692,-0.574465454595408,-0.747530095963052,3.22908977717345,-0.0147905099756055,-0.747530095963052,-0.747530095963052,0.0973337003485964,-0.447117421009104,-0.354518954493423,0.521721914346667,-0.422937531666994,0,0,0,0,0.522737851131546,0,-0.530414326719407,1.02188486574227,1.0314855076767,1.34066064275583,1.08391644354162,0.538303975503002,1.06021688949039,-0.786775946411696,-0.36595129473683,0.128356038545559,0.0399850261056294,26251.0000000001,5.38712338076609,0.0507074973236022,19437.0000000001,1.57578214729535,6.96290552796144,0.0580737820436162,-0.340073194943607,0.896082563780687,1.60957273761537,1.34801395917305,-0.451569056968383,0.556093027011062,-0.342025710293475,0.102827580479428,0.286089686081131,0.107495497901018,0.0779202998830928,1628.0000000001,5.07416992197625,0.0779202998830928,1628.0000000001,5.07416992197625,0.256163519655255,0.205627226278545,1e-10,-0.212266239249253,0.288773534267501,-0.0376864035871409,1.0080375600014,0.957927376063805,0.957927376063802,0,1.74553706738041e-14,0,0.818659627320985,-0.745551386652671,1.23562814107556,0.626983772855736,0.251897569004302,-0.491455425888225,-0.313857651320899,0.273001966880581,-0.594932778003205,0.440810623153675,-0.0976479917089027,-0.301226238179338,26251.0000000001,0.842391304447826,0.044931045992268,0.0131427359513482,0.0423208725737807,0.0423208725737807,0.164599870341686,0.440287738107145,1746.82848153115,0.125,3,2,"SNETWORK (2 28 1746.82848153115 0.164599870341686 3 3)",454414.608818821,4499855.5
28,4,0.630426578440869,49,0,0,0,0,0,0.773573386061879,0.622152122073639,0.876223831950114,-0.594569719282098,-0.869069197949667,3.32417519278153,-0.136492886098902,-0.869069197949667,-0.869069197949667,0.0135163826000283,-0.461496622372284,-0.363576854642717,0.536597218222011,-0.4376545949888,0,0,0,0,0.630426578440869,0,-0.317613024211623,0.596499936147801,0.596006081681905,0.63714388561489,0.59097157393776,0.636890581683265,1.03072837376888,-0.802205514481072,-0.376319179933726,0.660776610394759,0.0399850261056294,22917.0000000001,24.2106914036776,0.100017104137972,10320.0000000001,1.65024618898572,25.8609375925633,0.246181065888271,1.60416008760828,0.100360715240534,0.991003848404535,1.75714525971189,0.951476998327469,0.692738885623714,0.866900128370826,0.265660655438153,0.76225336518166,0.427299359740328,0.0781524899499016,1270.0000000001,3.97014648447597,0.0781524899499016,1270.0000000001,3.97014648447597,0.150994368231101,0.278572199094171,1e-10,0.750781404497092,0.608271765443828,0.138000192876792,1.85820398724642,0.810664902362653,0.810664902362644,-1.78071447618183e-14,0,0,0.539799905578544,-0.579800978388861,0.687474043706798,-0.166218414102341,0.239613625935086,-0.610178798124733,-0.419656391504262,-0.256519858452621,-0.59602505775012,0,-0.0472601625110332,0.465877272337476,22917.0000000001,0.193840579810145,0.23047168308935,0.0157093826989211,0.0377934825202964,0.0377934825202964,0.219042592437304,0.988108776276931,1790.04959611201,0.125,4,2,"SNETWORK (2 28 1790.04959611201 0.219042592437304 4 4)",454399.5,4499820.01512124
28,5,0.685431421634609,50,0,0,0,0,0,0.752310131702242,0.646371102759906,0.933350946557114,-0.618863803394441,-1.02477246683764,3.5642729821351,-0.324608899989675,-1.02477246683764,-1.02477246683764,-0.0931574369628545,-0.478754881385316,-0.374659331608016,0.589259455016328,-0.461203585004344,0,0,0,0,0.685431421634609,0,-0.511487976604812,0.820214407263143,0.824007745303578,1.20452550250184,0.842157073934529,0.705473198939043,0.787976482627361,-0.834058313413753,0.117355895560922,0.951243167562285,0.0399850261056294,28437.0000000001,43.2484048652598,0.0971490609071381,8480.0000000001,1.31713176693172,44.5655366320915,0.395733642110369,-0.88575950502762,1.31226950589855,0.303874201415224,1.40120778309593,1.50815270443014,0.452881810635151,1.28340164017401,-0.134935564721024,1.28747325882225,0.723998329964802,0.0443448519451891,1216.0000000001,2.15693359385053,0.0443448519451891,1216.0000000001,2.15693359385053,0.0217320928221071,0.578903572876541,1e-10,0.4607314882716,0.800632191712534,0.129993173892802,2.23479205353702,1.02017670989266,1.02017670989265,1.78071447618183e-14,1.74553706738041e-14,0,0.320082145925546,0.367864310189197,-0.060397418563548,-0.10802001359297,0.215611968517304,-0.583873153151072,-0.368225470800906,-0.415867638083875,-0.527620136276979,0.297482692751611,0.224066057620418,0.219481594811549,28437.0000000001,0.0960144928536232,0.384037757914996,0.0116958840953729,0.0191531674728376,0.0191531674728376,0.249015910353644,0.618733209712945,1813.84488330863,0.125,5,2,"SNETWORK (2 28 1813.84488330863 0.249015910353644 5 5)",454392.937931721,4499798.93793172
28,6,0.853150591876014,53,0,0,0,0,0,0.854761230607049,0.721700940976878,0.857134656654387,-0.835322925180815,-1.82490207998769,-0.550914423757827,-0.245627577801105,-1.82490207998769,-1.82490207998769,-0.306860154930121,-0.543297737417488,-0.423578274994023,0.719294647296375,-0.537955020315011,0,0,0,0,0.853150591876014,0,-0.957595149613162,0.218808534474984,0.216527322760001,2.78455912070842,0.204279904419661,0.87446433875868,1.17868517622429,-0.879978737005948,-0.401473521748279,0.187803967460435,0.0399850261056294,36972.0000000001,11.1012650666176,0.0484571688605304,4878.0000000001,0.37791540672356,11.4791804732411,0.122903417956374,1.17550683666608,2.60754947704674,1.48785851094654,0.163123274829307,-1.67816171408135,0.924315206865283,-1.70863305942305,0.428334464678688,-1.57279480910984,-0.572700640259671,0.031621576765522,1456.0000000001,1.84164062510045,0.031621576765522,1456.0000000001,1.84164062510045,0.402635833819396,0.569806616830748,1e-10,0.968487143243496,1.01525400494863,0.0518046263921668,2.87744648050173,1.01758816235227,1.01758816235226,0,3.49107413476081e-14,0,0.657419062130244,0.679808782128816,0.769802238612224,-0.596421767465834,0.251897569004302,-0.393218317054102,-0.265974728492013,0.637925220179458,-0.57598843093558,0.190942098887636,0.502619322892084,0.706562095922941,36972.0000000001,0.530797101549275,0.1188572147983,0.00404620305807487,0.0197177775717789,0.0197177775717789,0.333252781741395,0.322539458550009,1880.71904628287,0.125,6,2,"SNETWORK (2 28 1880.71904628287 0.333252781741395 6 6)",454350.5,4499755.5
28,7,0.937010176996717,54,1.26666641235352,9.66665649414062,0,0,0,0.776549704693112,0.74813683931539,0.771233671283773,-0.869665707358285,-2.21015523501459,-1.87692329443485,-0.733281723199247,-2.21015523501459,-2.21015523501459,-0.54269113422163,-0.660188896618157,-0.515985927192534,0.491906246554741,-0.598738801034393,0,0,0,0,0.937010176996717,0,-0.666759770559068,-0.0950702150295375,-0.093284478365635,1.32287101620675,-0.0845555005029958,0.956073503246374,1.19175416666141,-1.05793123575518,-0.880019277920532,0.234273973910094,0.0399850261056294,33905.0000000001,12.6993811665883,0.053277160709793,5271.0000000001,0.448981920329151,13.1483630868175,0.155235735426433,2.64362982341438,0.907824024140633,1.25411746972551,1.60380674186273,0.373867086265976,1.05230430907601,0.408579460931571,0.181617993371476,-0.152017373545405,0.252355235542587,0.0293103067848706,1236.0000000001,1.44910156260036,0.0293103067848706,1236.0000000001,1.44910156260036,0.365242605830106,0.611842720651614,1e-10,-0.938085256075839,-1.06239727173046,0.0359262197670416,-0.859353211169896,2.03293190255775,2.03293190255774,1.78071447618183e-14,0,-1.68537717768233e-14,0.724298000468773,0.0870807843472605,0.978680887129226,2.02168962721973,0.251897569004302,0.469163866317482,0.425792056671574,0.600962141098526,0.388653565454912,0.830667752721352,1.59547446575203,0.606093382296908,33905.0000000001,0.132246376911594,0.14993484440371,0.00530089092272294,0.0171087720299322,0.0171087720299322,0.362061008533933,0.470532529987395,1903.5893882339,0.125,7,2,"SNETWORK (2 28 1903.5893882339 0.362061008533933 7 7)",454331.771793673,4499745.5
28,8,1.02705269646384,55,1.26666641235352,9.66665649414062,0,0,0,0.740898667530622,0.702728609083273,0.731086210516816,-0.871382846467158,-2.23293081478885,-1.89584071046978,-0.764043083453274,-2.23293081478885,-2.23293081478885,-0.55584275012811,-0.683747589419748,-0.538250542875812,0.481404447265461,-0.616959926302163,0,0,0,0,1.02705269646384,0,-0.498680142689055,-0.308860112761002,-0.301238284186971,0.757491543701025,-0.265892307202048,1.04632995374461,1.00180039666945,-1.09341125132025,-0.477150615293038,0.0835083028253543,0.0399850261056294,25116.0000000001,3.35331921046655,0.0410143219075667,8805.0000000001,0.577377240689111,3.93069645105566,0.0496069139179547,-0.17537870357451,2.29303621453028,1.7798834577549,1.62170226143839,-0.326660749897724,1.01485607839185,-0.40830562344736,0.0341522634253591,-0.185472173160373,0.0630999043172019,0.0465385922822742,1196.0000000001,2.22640625010055,0.0465385922822742,1196.0000000001,2.22640625010055,0.0151141352164794,0.434783315168812,1e-10,1.3306629475262,0.807503038868288,-0.150444876628243,2.20493325391542,2.03293190255775,2.03293190255775,1.78071447618183e-14,1.74553706738041e-14,0,0.28315214043431,0.42019902161114,0.653245199629489,-0.420232241141491,0.227358033933993,-0.529527144982904,-0.397228806562764,0.548307996025349,-0.704942451917727,0.149837321295796,0.206374752001532,0.784833617242406,25116.0000000001,0.0597826087956522,0.0423201890932844,0.00728672472467033,0.0280981104355389,0.0280981104355389,0.393994832071221,0.109514788729084,1928.94108618329,0.125,8,2,"SNETWORK (2 28 1928.94108618329 0.393994832071221 8 8)",454309.372431332,4499746.62756867
28,9,1.11490634395481,56,1.26666641235352,9.66665649414062,0,0,0,0.59518964460282,0.690022911404306,0.632106209191721,-0.933045311866805,-2.7898235244292,-3.84419414558625,-1.5060912150452,-2.7898235244292,-2.7898235244292,-1.04440475784226,-0.848450682473272,-0.636937040089499,0.0448669945084391,-0.682979448888357,0,0,0,0,1.11490634395481,0,-0.560255678921619,0.0141954215121777,0.0139706485272932,1.03681111927723,0.012839259100327,1.13014214204824,1.42907337807663,-1.15584871310245,-0.358798290070745,0.0953566711419272,0.0399850261056294,21588.0000000001,3.29123017575047,0.0545448861815623,13628.0000000001,1.18845004003098,4.47968021568145,0.0511185374917476,-0.179228380831775,-0.366771588797065,1.50355306309991,1.36159636988401,-0.290872013504798,1.14587909320354,-0.322842979126614,0.0200029679078731,-0.0814527230737628,0.0339386039798102,0.111305084183055,1049.0000000001,4.67036132822615,0.111305084183055,1049.0000000001,4.67036132822615,0.21769675735659,0.0288219514398821,1e-10,-0.724074192645197,-0.809444851574061,-0.153979817203255,-0.426228933814512,2.03293190255775,2.03293190255774,0,3.49107413476081e-14,0,0.973047510706467,-1.12495494351782,1.04360829510928,0.92327387032979,0.251897569004302,0.0494274591922654,-0.00495775600741294,0.416928168060775,-0.0310829450278647,0.10966709922722,0.69657652037822,-0.18332820334172,21588.0000000001,0.206521739230435,0.0375568935062922,0.0135616438854554,0.0532944381508269,0.0532944381508269,0.4203502812364,0.502615977078676,1949.86421133852,0.125,9,2,"SNETWORK (2 28 1949.86421133852 0.4203502812364 9 9)",454289.639106192,4499749.5
28,10,1.20159951190671,57,1.26666641235352,9.66665649414062,0,0,0,0.596103950999453,0.719681430006281,0.583741534102675,-0.935401226724179,-2.83623566306756,-3.79717714350098,-1.56674156456207,-2.83623566306756,-2.83623566306756,-1.06667770715108,-0.869910925562834,-0.653843083671429,0.035227479480626,-0.699563892944192,0,0,0,0,1.20159951190671,0,-0.570205083063279,-0.110199151337309,-0.108083873672401,1.01886041944025,-0.097784248611502,1.22058628687152,1.20450862062591,-1.15723845127578,-0.107440479795541,0.0923156802851591,0.0399850261056294,24003.0000000001,3.54271131736168,0.103664848536487,4626.0000000001,0.76671138319404,4.30942270045572,0.0511195712077242,2.04795405906979,-0.370403859331593,0.872405487189976,1.94666619908887,1.36019931413123,1.06580833437181,1.52128879756178,-0.0900317317500113,1.30515176313551,0.399790166089443,0.0295191837172614,1163.0000000001,1.37323242197534,0.0295191837172614,1163.0000000001,1.37323242197534,0.0963873803972034,0.625040111236012,1e-10,-0.523215378507451,-0.36901541938585,-0.181718161646817,0.0970183245156091,2.03293190255775,2.03293190255774,-1.78071447618183e-14,1.74553706738041e-14,-1.68537717768233e-14,0.896101042575794,-0.769918273388528,0.997053984357452,1.40104994205021,0.251897569004302,0.206890590298779,0.0472460451891401,0.800158161507997,0.0489750841403961,0.346568978985738,0.616013865244068,0.401058227664387,24003.0000000001,1e-10,0.0420246273548308,0.00909494375289343,0.0162896650708444,0.0162896650708444,0.446214476088401,0.52197536546737,1970.39733837939,0.125,10,2,"SNETWORK (2 28 1970.39733837939 0.446214476088401 10 10)",454269.934406276,4499751.5
