"varcomp","proportion","bootstrap_rep"
"Covariates (PR-sq)",0.193478068874687,1
"tailup_de",3.7065893520768e-05,1
"taildown_de",0,1
"euclid_de",0.80630849471572,1
"nugget",0,1
"1 | as.factor(ch_watershed)",0.000176370516073077,1
"Covariates (PR-sq)",0.00051946137037906,2
"tailup_de",4.03168935002012e-05,2
"taildown_de",0,2
"euclid_de",0.999440221736121,2
"nugget",0,2
"1 | as.factor(ch_watershed)",1.42305684416603e-27,2
"Covariates (PR-sq)",0.152668212047572,3
"tailup_de",8.81082262966392e-05,3
"taildown_de",0,3
"euclid_de",0.847243679726124,3
"nugget",0,3
"1 | as.factor(ch_watershed)",7.27565026760425e-15,3
"Covariates (PR-sq)",0.0330433017255225,4
"tailup_de",4.00534538037499e-12,4
"taildown_de",0,4
"euclid_de",0.488587286746338,4
"nugget",0,4
"1 | as.factor(ch_watershed)",0.478369411524134,4
"Covariates (PR-sq)",0,5
"tailup_de",1.9471818457226e-08,5
"taildown_de",0,5
"euclid_de",0.999999980346518,5
"nugget",0,5
"1 | as.factor(ch_watershed)",1.81663203681547e-10,5
"Covariates (PR-sq)",0.102161874681295,6
"tailup_de",1.38767957998505e-15,6
"taildown_de",0,6
"euclid_de",0.405602749544829,6
"nugget",0,6
"1 | as.factor(ch_watershed)",0.492235375773874,6
"Covariates (PR-sq)",0.147788873117693,7
"tailup_de",2.699290560874e-20,7
"taildown_de",0,7
"euclid_de",0.399351803966272,7
"nugget",0,7
"1 | as.factor(ch_watershed)",0.452859322916035,7
"Covariates (PR-sq)",0.126547125790925,8
"tailup_de",0.87341958676267,8
"taildown_de",0,8
"euclid_de",3.24675134774841e-05,8
"nugget",0,8
"1 | as.factor(ch_watershed)",8.19932927850081e-07,8
"Covariates (PR-sq)",0,9
"tailup_de",2.29817483246731e-15,9
"taildown_de",0,9
"euclid_de",0.999977920959481,9
"nugget",0,9
"1 | as.factor(ch_watershed)",2.20790405169541e-05,9
"Covariates (PR-sq)",0,10
"tailup_de",0.000290398618386491,10
"taildown_de",0,10
"euclid_de",0.999709601381613,10
"nugget",0,10
"1 | as.factor(ch_watershed)",6.52326351374701e-17,10
