"rid","pid","elevation.min","WS_ID","ws_mi60_mean","ws_accum_precip_mean","ws_10.min.storm.accum_mean","ws_30.min.storm.accum_mean","ws_60.min.storm.accum_mean","ws_sbs_mean","ws_dnbr.BAER_mean","ws_dnbr.extended_mean","ws_flow.accum_max","ws_slope_mean","ws_aspect.northness_mean","ws_aspect.eastness_mean","ws_slope.northness_mean","ws_slope.eastness_mean","ws_bare.earth_mean","ws_ndvi.max_mean","ws_ndvi.mean_mean","ws_ndvi.min_mean","ws_ndvi.range_mean","ws_RV.Sand","ws_RV.Silt","ws_RV.Clay","ws_Kw","ch_elevation.min","ch_watershed","ch_valley_width","ch_area","ch_channel_width","ch_channel.width.over.valley.width","ch_ch_area","ch_elevation.mean","ch_slope.median","ch_flow.accumulation.max","ch_curvature.median","ch_sfm.erosion.mean","ch_sfm.resolution","ch_sfm.erosion.count","ch_sfm.erosion.sum","ch_sfm.deposition.mean","ch_sfm.deposition.count","ch_sfm.deposition.sum","ch_sfm.net.change","ch_sfm.net.change.norm","ch_distance.upstream","ch_distance.downstream","ch_slope.upstream","ch_slope.downstream","ch_central.slope.difference","ch_slope.over.width","ch_change.in.slope.over.width","ch_stream.power","ch_slope.over.width.central.diff","ch_stream.power.central.diff","ch_lidar.erosion.mean","ch_lidar.erosion.count","ch_lidar.erosion.sum","ch_lidar.deposition.mean","ch_lidar.deposition.count","ch_lidar.deposition.sum","ch_lidar.net.change","ch_lidar.net.change.norm","ch_lidar.resolution","hs_area","hs_hillslope.length","hs_flow.accumulation.max","hs_elevation.range","hs_mi60.mean","hs_accum.precip.mean","hs_storm.accum.10.min","hs_storm.accum.30.min","hs_storm.accum.60.min","hs_slope.median","hs_northness.median","hs_eastness.median","hs_curvature.median","hs_bare.earth.mean","hs_ndvi.max","hs_ndvi.mean","hs_ndvi.min","hs_ndvi.range","hs_dnbr.BAER.median","hs_extended.dnbr.median","hs_drainage_density","ch_sfm.net.change.count","ch_lidar.net.change.count","ch_sfm.erosion.norm","ch_sfm.deposition.norm","ch_lidar.erosion.norm","ch_lidar.deposition.norm","ratio","snapdist","upDist","afv_flow_accum","locID","netID","netgeom","X","Y"
43,1,-0.883287227142606,2,0,0,-1,-1,-1,-0.576707160382081,-0.636011761682012,-0.855573549443121,0.81103973303807,0.117316261481751,-0.803775712987052,-0.155779946705839,0.117316261481751,0.117316261481751,0.498775086771346,-0.485723924211076,-0.567346204527594,0.598198777569122,-0.61915192252954,0,0,0,0.901960784313725,-0.883287227142606,0,0.173729587369458,0.487410463836612,0.489090737065002,-0.0822321687243014,0.496549717410899,-0.885341704278974,-0.479743112225918,0.815627906976744,0.590304728292269,0.486893050750607,0.0799701818409082,67.0000000001,0.208624133014386,0.688534699394759,87.0000000001,0.383090383716046,0.591714516630432,0.00688330818791857,-0.506195268175931,-1.58574922401724,-0.306479192938133,-0.226243283993989,0,-0.633797703073694,0,0.269772239864877,0.31283913970107,0.403911481664092,24.108154296975,1.0000000001,0.964326171975408,24.108154296975,1.0000000001,0.964326171975408,1e-10,0.184438344273314,1e-10,-1.08355539264047,-1.16873084351831,0.317549275608153,-0.547932357231617,1.50307378711852e-15,0,-1.18062841590142,-1.19267212556963,-1.18670615230433,1.25423659267136,-1.74649485789146,1.51667509503285,-1.09021669699588,0.341512819839332,0.110169987495352,0.92819482474551,2.06844533404426,-0.299071760385637,-2.77275783614226,-1.52232860286005,-0.486457690192364,87.0000000001,0.923694779216466,0.00242688685389171,0.00445642123402687,0.0112178321687671,0.0112178321687671,0.0273581145349168,0.175291803665459,2837.48038180557,0.0312500660060792,1,2,"SNETWORK (2 43 2837.48038180557 0.0273581145349168 1 1)",453455.149919447,4501053.5
43,2,-0.844021513522127,3,0,0,-1,-1,-1,-0.552014743076961,-0.600161093932845,-0.842349650306078,0.809406938356898,0.111371806672609,-0.792009456176447,-0.166411385394865,0.111371806672609,0.111371806672609,0.497461148443438,-0.50470618244634,-0.606718256103522,0.570823911103181,-0.618420334657256,0,0,0,0.901960784313725,-0.844021513522127,0,0.714308578199987,0.469360676673101,0.470928528271149,-0.40802449756423,0.477878683208958,-0.841058892606943,-0.15085648932755,0.811807979517815,0.412088292742732,0.929358087700671,0.0799701818409082,834.0000000001,4.95684454966494,2.85213699309181,569.0000000001,10.3786009507412,15.3354455003062,0.178607026853159,0.441901367373034,-0.325386578082195,-0.539131538906561,-0.496603911169815,0.0190875647229535,-0.18579257152189,0.0183285960334702,0.721032128461745,0.0472490426001758,-0.105316946635273,0.944010416766667,45.0000000001,1.69921875010072,0.944010416766667,45.0000000001,1.69921875010072,0.421469736698917,0.259360233461529,1e-10,-0.492651017181002,-0.313428681182353,0.157067105185751,0.22909071262629,0,-0.5,-1.18062841590142,-1.19267212556963,-1.18670615230433,1.79554728245741,0.230874219586753,-0.157766284835275,-2.28069777449403,0.341512819839332,-0.321588854274886,-0.0451048984299499,-0.334944789706852,-0.174037828072084,-1.79690352839229,-0.499531421758288,-0.486457690192364,834.0000000001,0.884426595369969,0.0577307823932139,0.120876244359945,0.0197902570705733,0.0197902570705733,0.0421632373127617,0.277573740317675,2859.07615336947,0.0312500660060792,2,2,"SNETWORK (2 43 2859.07615336947 0.0421632373127617 2 2)",453435.588540867,4501050.58854087
43,3,-0.799357432902793,4,0,0,-1,-1,-1,-0.536620225074931,-0.572111787457289,-0.850145141253195,0.804947367883949,0.0657675802084441,-0.785162764731965,-0.172041699873501,0.0657675802084441,0.0657675802084441,0.493484365031699,-0.51668328815133,-0.635351351451025,0.559182829298039,-0.621255718624339,0,0,0,0.901960784313725,-0.799357432902793,0,-0.0927488025746763,0.640707098109361,0.643496422046109,0.179331381398547,0.656011694243527,-0.806683523412521,-0.384457921599297,0.808332835502454,-0.0922666288614953,4.16188291149957,0.0799701818409082,264.0000000001,7.02667635577015,1.24595942285392,225.0000000001,1.79284433385284,8.81952068952299,0.101563585257457,-0.196684663746074,0.562540055882554,-0.211049298417503,-0.0935135959113752,0.0188841464635759,-0.507706611941508,0.0193600031100567,0.398039765635069,0,-0.191293213867865,3.24853515635,10.0000000001,1.29941406260055,3.24853515635,10.0000000001,1.29941406260055,0.19217693752334,0.00948991347956587,1e-10,-0.262297922536521,-0.28922227903045,0.316142229681935,0.160043222216219,0,0,-1.18062841590142,-1.19267212556963,-1.18670615230433,1.7956379472371,0.758251428599748,-1.17432359177091,-1.35713323488542,-2.04758746074589,-0.577920745651025,-0.409073398178258,-0.957983144674735,-0.312615043569611,0.0695895777685293,-0.559010230966422,-0.43143863880955,264.0000000001,0.91566265070241,0.0809175994426618,0.0206459857147956,0.0149637554510013,0.0149637554510013,0.0585142699490337,0.0992754762992263,2882.92689550416,0.0312500660060792,3,2,"SNETWORK (2 43 2882.92689550416 0.0585142699490337 3 3)",453417.673968497,4501040.5
43,4,-0.77728255565519,5,0,0,-1,-1,-1,-0.518104998832529,-0.548997236912193,-0.849119310173584,0.797647414996879,0,-0.786998774990128,-0.147288556350546,0,0,0.493438402421504,-0.495643026642391,-0.627330585162237,0.572742013322537,-0.612244696495851,0,0,0,0.901960784313725,-0.77728255565519,0,-0.542485991108387,0,0,0.785963440083209,0,-0.779712542810002,-0.0550372963219216,0.803144015361639,-0.314372655643046,0.762103419558749,0.0799701818409082,867.0000000001,4.22560768535296,0.115582966524187,1148.0000000001,0.848578239021642,5.0741859242746,0.060956367553155,-0.192482147745555,-0.0355187535764465,0.585658800583467,-0.379820391090271,-1.20902825415774,-0.0264210005601675,-1.21155622880247,0.864952918803161,-1.00090458378784,-2.08117515734613,0.037420419646274,208.0000000001,0.311337890725132,0.037420419646274,208.0000000001,0.311337890725132,0.731608690151471,0.571563496424511,1e-10,0.0405000304935741,0,0.315401317751691,0.444363282727322,0,0,-0.946730742246289,-0.943178923052035,-0.94493835257499,1.21396464456843,-1.41006440825499,-0.323846348929383,-0.231588882199558,-0.258345713909518,-0.789750992697796,-0.587031392704736,-0.76320190303789,-0.615008451759844,-1.19210352273091,-0.155540771492401,-0.464495727728965,1148.0000000001,0.738955823393173,0.0507623683137023,0.0101939991394527,0.00374011263020931,0.00374011263020931,0.0740419082785507,0.533115740865469,2905.57657800412,0.0312500660060792,4,2,"SNETWORK (2 43 2905.57657800412 0.0740419082785507 4 4)",453398.337994496,4501034.5
43,5,-0.747953622752877,6,0,0,-1,-1,-1,-0.512009030672915,-0.529887697431762,-0.809409387363614,0.782081439036379,-0.0769730248039597,-0.68535424787464,-0.154348112963423,-0.0769730248039597,-0.0769730248039597,0.486793638185265,-0.396583682561617,-0.56619083200445,0.594952397137222,-0.545500085521292,0,0,0,0.901960784313725,-0.747953622752877,0,-0.36973941792118,0.238519631104393,0.238989011021645,0.516439627461511,0.24102026010498,-0.744995219655818,0.744920908502648,0.790711329208449,-0.623183793211202,0.0908837733231688,0.0799701818409082,1507.0000000001,0.875902503648775,0.109692199364862,1672.0000000001,1.17291943651095,2.04882194005973,0.0242281921394257,-0.690698075000059,-0.0315829460367829,-0.165194952055914,0.0239244086388537,0.0767648649643093,0.71992979787457,0.0733540884808377,1.50463459931041,0.110351692627304,0.0870977030322081,0.0253314217311525,833.0000000001,0.844042968850357,0.0253314217311525,833.0000000001,0.844042968850357,1.03712146255568,0.248461067020954,1e-10,0.752677676859348,0.683664130361308,-0.748565823294003,1.40904857096548,0,-0.5,-1.07507310329538,-1.08007873131613,-1.07759914290272,0.794722449413236,0.403421670029555,-0.408124746665714,-0.158555089890896,0.320779267016655,-0.989067779943734,-0.854121363762912,-0.685313276542953,-0.871638768859456,0.727262054528946,1.00662517279736,0.361356325690955,1672.0000000001,0.181169121028157,0.0103579201539645,0.0138702718854612,0.00998116758590188,0.00998116758590188,0.0897642092158787,0.334645788997405,2928.51020878829,0.0312500660060792,5,2,"SNETWORK (2 43 2928.51020878829 0.0897642092158787 5 5)",453378.36130712,4501031.36130712
43,6,-0.654757729060762,8,0,0,-1,-1,-1,-0.584862386177567,-0.617314772924159,-1.04526824148852,0.707176983037644,-0.32203361577201,-0.526334680857556,-0.185544245327116,-0.32203361577201,-0.32203361577201,0.427748955811354,0.342436540766264,0,0.679359594150998,0,0,0,0,0.901960784313725,-0.654757729060762,0,0.272628588243817,-0.157390378391904,-0.157326397984546,-0.179460963896072,-0.156999624645984,-0.65979024516281,-0.551444479159408,0.709577981651376,0.628079926547502,2.03965728835838,0.0799701818409082,1834.0000000001,23.9228379767422,0.130819120486506,1143.0000000001,0.956254784483318,24.8790927611256,0.301994273303156,-0.764011056055063,-0.0420710080026261,-0.422487478098674,0.0803537169149512,0.440658298166315,-0.692835075466622,0.439118479603434,0.129351253026399,0.379398923671633,0.553399233845867,0.021136763316944,571.0000000001,0.482763671975204,0.021136763316944,571.0000000001,0.482763671975204,0.276181888545189,0.461815111351198,1e-10,0,0.436464215841935,0.303521855449375,0.746745907396402,0,0,-0.985862548789661,-0.984919909964117,-0.985386855630115,0.695369543326827,-0.676767364940299,-0.230778178779707,-0.23178612305989,0.341512819839332,-0.649099201894152,-0.516357189365837,-0.582399061844919,-0.496329594329021,0.901129489200037,0.757346840746411,-0.150740407085733,1834.0000000001,0.414993306659572,0.29038679734458,0.0116074758585761,0.00586001529948189,0.00586001529948189,0.122035508427723,0.960565903396462,2975.58334801901,0.0312500660060792,6,2,"SNETWORK (2 43 2975.58334801901 0.122035508427723 6 6)",453338.924813563,4501022.07518644
43,7,-0.384934015124876,16,0,0,-0.969898012391661,-1.00036116796162,-0.993921440693166,-0.605643101604576,-0.799051838680673,-0.818111919543827,0.17137881006686,-1.0947780861805,-0.783630806958715,1.16324049570575,-1.0947780861805,-1.0947780861805,0.157346604380336,0.997735159575524,0.53328736030058,1.03202276365605,0.321280399016987,-0.885714285714286,0.686384976525822,0.464516129032257,-0.0980392156862747,-0.384934015124876,0,0.394784793800821,3.5798865348488,3.65502464001165,-0.143638848675552,4.04294198122692,-0.388664152031874,-0.685317198684421,0.206774482611479,0.607831130268705,0.816602208970828,0.0799701818409082,599.0000000001,3.12819299188581,1.0606885758873,1100.0000000001,7.46168210296871,10.5898750947545,0.100477418349946,1.643864484131,2.9951846231743,0.559083197649445,-0.780180064474251,-1.46549664073603,-1.18801285367543,-1.13241142238975,-0.902699227021861,-0.923729677096317,-1.13111381606584,0.00142097483144531,384.0000000001,0.0218261719750092,0.00142097483144531,384.0000000001,0.0218261719750092,0.540535091307456,0.754469881351339,1e-10,0.853258471125395,0.257141978635606,0.072507205952292,-0.00159057755686423,0,0,-0.593319506459129,-0.599372018646738,-0.596373119486636,-0.394043890444917,-0.342304284688485,0.750591652925285,0.112909765976306,0.272825826001539,0.27333081986519,0.260616454564994,0.596205743564803,0.28388954514574,-2.95876820475764,-1.15877357404421,0.0971556377610568,1100.0000000001,0.581883088007184,0.0296804969645836,0.0707969212853626,0.000207088127166627,0.000207088127166627,0.25087461855194,0.749518238939345,3163.51694590194,0.0312500660060792,7,2,"SNETWORK (2 43 3163.51694590194 0.25087461855194 7 7)",453181.505274336,4501021.5
43,8,-0.187243511445787,21,0,0,-0.969898012391661,-1.00036116796162,-0.993921440693166,-0.0514429302215982,-0.0593447426028818,0.203732023347289,0.0896234197183769,-0.847482818729252,-0.296279040814672,0.871987538994439,-0.847482818729252,-0.847482818729252,0.0371799977302115,-0.0938059386314115,-0.333798183558014,0.454149023445825,-0.219482758230817,-0.885714285714286,0.686384976525822,0.464516129032257,-0.0980392156862747,-0.187243511445787,0,0.0510328127954954,-0.154218803446543,-0.154159061539295,-0.0012316336275012,-0.15385180673783,-0.193863895563538,-0.690650260647766,0.088626413484105,0.728197559122146,0.0913410474360111,0.0799701818409082,2573.0000000001,1.50301023933869,0.155714363089361,2184.0000000001,2.17489088682159,3.67790112606028,0.0446347701502464,0.114143795917881,-1.17782952401175,-0.656176840770215,-0.848759515984212,-0.186528991476696,-0.932294668242962,-0.193692939573271,-0.704281452077149,-0.208272720455492,-0.359216188771868,0.0445667388391692,981.0000000001,1.74879882822574,0.0445667388391692,981.0000000001,1.74879882822574,0.449904508106206,0.333550044964143,1e-10,-0.169298487492724,-0.0278578469508602,-1.27614438197321,-0.216517369928143,0,0.5,-0.608730994616357,-0.614940720950614,-0.611863963104898,-0.235445553523376,-0.607557636731201,1.1065576362349,-0.122881666131859,0.0662832695972642,0.257720013213826,0.309561874206078,0.632740977822974,0.255731851032375,0.126010015648391,1.161781598341,-0.191647585508774,2573.0000000001,0.0490852299081214,0.018240434996487,0.0263943350537595,0.0212233094050761,0.0212233094050761,0.329238383996684,0.489820935763419,3277.82373030527,0.0312500660060792,8,2,"SNETWORK (2 43 3277.82373030527 0.329238383996684 8 8)",453099.080740927,4500963.5
43,9,-0.159095471324473,22,0,0,-0.969898012391661,-1.00036116796162,-0.993921440693166,-0.0670687550183405,-0.0559349461156028,0.1635192648006,0.0795136993174578,-0.829769119335487,-0.22488495251464,0.798807843339137,-0.829769119335487,-0.829769119335487,0.0228672855252961,-0.24625263173318,-0.472484146369716,0.374074551924915,-0.295390423557245,-0.885714285714286,0.686384976525822,0.464516129032257,-0.0980392156862747,-0.159095471324473,0,0,-1.27419616576894,-1.26496580624465,0,-1.22592691908632,-0.161194725630992,-0.501980700242326,0.0872575208022189,0.61683780410789,0.871191988264161,0.0799701818409082,1048.0000000001,5.83890381969947,0.509776652464824,759.0000000001,2.47444544343421,8.31334926303368,0.108634810945476,0.0323791847591241,0.255583289803402,-0.525767468478536,-0.755096117992992,-0.245196081161582,-0.518832703797019,-0.282072304922128,-0.245350799383203,-0.233831228719973,-0.380234778660012,0.030262134793287,216.0000000001,0.26146484385011,0.030262134793287,216.0000000001,0.26146484385011,0.403099429388319,0.588306952311975,1e-10,-0.417143042300028,-0.0846901174699662,-1.17095943952715,-0.258827597385056,0,0,-0.0812646891638059,-0.0820936784625368,-0.0816829297518027,-0.395798930792292,-0.483229720558576,0.943018188990107,0.123302801169091,0.140742908130786,0.526450808987886,0.602916996645525,0.849466605324737,0.51655852770789,0.0327498596907726,0.867120680297198,-0.486457690192364,1048.0000000001,0.731816153602901,0.0762999594898859,0.0323348513555896,0.00341669559947149,0.00341669559947149,0.344679818222653,0.247996450652853,3300.34766956378,0.0312500660060792,9,2,"SNETWORK (2 43 3300.34766956378 0.344679818222653 9 9)",453084.226456346,4500949.22645635
43,10,-0.124043117312856,23,0,0,0,0,0,-0.0738326727337971,-0.05205109649206,0.0952688511896443,0.0733567027072076,-0.814313445104298,-0.184856177232194,0.759306977505893,-0.814313445104298,-0.814313445104298,0.0148246890951448,-0.383756546907076,-0.598923906959414,0.322422466273723,-0.375859506079423,-0.885714285714286,0.686384976525822,0.464516129032257,-0.0980392156862747,-0.124043117312856,0,0.163796724757003,-0.848094526369231,-0.844184054757587,-0.122350383517704,-0.827250466110452,-0.122584744735243,-0.371039333534036,0.077217836569234,0.56390813188979,0.113044958286076,0.0799701818409082,1220.0000000001,0.881997175328965,0.297975955522202,856.0000000001,1.63121479445655,2.51321196968551,0.0319299679077551,0.0961947781060983,0.179007787643124,-0.458682194745768,-0.523858763571918,-0.102171412236492,-0.356836272762565,-0.119651085474618,-0.0915378045068772,-0.0343626010455791,-0.11905298283907,0.00036200171637931,464.0000000001,0.00671875010000284,0.00036200171637931,464.0000000001,0.00671875010000284,0.549199379542058,0.760771770320791,1e-10,0.0648812945829917,0.228406591588373,-1.20418764471766,0,0,-0.5,0,2.67564635050905e-15,-2.71923922029255e-15,-0.299471925573976,-0.440876972885921,0.723910630309295,0.072081749749168,-0.521963830609846,0.45703011679298,0.549262608971015,0.793308909940525,0.449225030732445,0.0598170100679631,0.564586557604494,-0.486457690192364,1220.0000000001,0.510486390104462,0.0112056371497532,0.0207243306580019,8.53606754243757e-05,8.53606754243757e-05,0.359149849535279,0.451325670677634,3321.45465364213,0.0312500660060792,10,2,"SNETWORK (2 43 3321.45465364213 0.359149849535279 10 10)",453070.422885117,4500934.42288512
